,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
2,4,Plak Celeste ,O,0,0,0,0,,NED,SET,1,21,11891,0
3,7,Lohuis Juliet ,MB,0,0,0,0,,NED,SET,1,21,11891,0
4,8,Korevaar Demi ,MB,0,0,0,0,,NED,SET,1,21,11891,0
5,9,Schoot Myrthe ,L,0,0,0,0,,NED,SET,1,21,11891,0
6,10,van Aalen Sarah ,S,0,0,0,0,,NED,SET,1,21,11891,0
7,11,Buijs Anne (C),OH,0,0,0,0,,NED,SET,1,21,11891,0
8,16,Baijens Indy ,MB,0,1,0,1,-100.00,NED,SET,1,21,11891,0
9,18,Jasper Marrit ,OH,0,0,0,0,,NED,SET,1,21,11891,0
10,19,Daalderop Nika ,OH,0,0,1,1,0.00,NED,SET,1,21,11891,0
11,23,Timmerman Eline ,MB,0,0,1,1,0.00,NED,SET,1,21,11891,0
12,26,Dambrink Elles ,O,0,0,0,0,,NED,SET,1,21,11891,0
13,27,Scholten Iris ,O,0,0,0,0,,NED,SET,1,21,11891,0
0,12,Bongaerts Britt ,S,5,0,22,27,18.52,NED,SET,2,25,11891,1
1,1,Knip Kirsten ,L,0,0,0,0,,NED,SET,2,25,11891,1
2,4,Plak Celeste ,O,0,0,0,0,,NED,SET,2,25,11891,1
3,7,Lohuis Juliet ,MB,0,0,0,0,,NED,SET,2,25,11891,1
4,8,Korevaar Demi ,MB,0,0,0,0,,NED,SET,2,25,11891,1
5,9,Schoot Myrthe ,L,0,0,0,0,,NED,SET,2,25,11891,1
6,10,van Aalen Sarah ,S,0,0,0,0,,NED,SET,2,25,11891,1
7,11,Buijs Anne (C),OH,0,0,1,1,0.00,NED,SET,2,25,11891,1
8,16,Baijens Indy ,MB,0,0,0,0,,NED,SET,2,25,11891,1
9,18,Jasper Marrit ,OH,0,0,0,0,,NED,SET,2,25,11891,1
10,19,Daalderop Nika ,OH,0,0,0,0,,NED,SET,2,25,11891,1
11,23,Timmerman Eline ,MB,0,0,0,0,,NED,SET,2,25,11891,1
12,26,Dambrink Elles ,O,0,0,0,0,,NED,SET,2,25,11891,1
13,27,Scholten Iris ,O,0,0,0,0,,NED,SET,2,25,11891,1
0,12,Bongaerts Britt ,S,7,0,23,30,23.33,NED,SET,3,22,11891,0
1,1,Knip Kirsten ,L,0,0,0,0,,NED,SET,3,22,11891,0
2,4,Plak Celeste ,O,0,0,0,0,,NED,SET,3,22,11891,0
3,7,Lohuis Juliet ,MB,0,0,0,0,,NED,SET,3,22,11891,0
4,8,Korevaar Demi ,MB,0,0,0,0,,NED,SET,3,22,11891,0
5,9,Schoot Myrthe ,L,0,0,0,0,,NED,SET,3,22,11891,0
6,10,van Aalen Sarah ,S,0,0,0,0,,NED,SET,3,22,11891,0
7,11,Buijs Anne (C),OH,0,0,0,0,,NED,SET,3,22,11891,0
8,16,Baijens Indy ,MB,0,0,0,0,,NED,SET,3,22,11891,0
9,18,Jasper Marrit ,OH,0,0,0,0,,NED,SET,3,22,11891,0
10,19,Daalderop Nika ,OH,0,0,0,0,,NED,SET,3,22,11891,0
11,23,Timmerman Eline ,MB,0,0,1,1,0.00,NED,SET,3,22,11891,0
12,26,Dambrink Elles ,O,0,0,0,0,,NED,SET,3,22,11891,0
13,27,Scholten Iris ,O,0,0,0,0,,NED,SET,3,22,11891,0
0,12,Bongaerts Britt ,S,5,0,23,28,17.86,NED,SET,4,25,11891,1
1,1,Knip Kirsten ,L,0,0,0,0,,NED,SET,4,25,11891,1
2,4,Plak Celeste ,O,0,0,0,0,,NED,SET,4,25,11891,1
3,7,Lohuis Juliet ,MB,0,0,1,1,0.00,NED,SET,4,25,11891,1
4,8,Korevaar Demi ,MB,0,0,0,0,,NED,SET,4,25,11891,1
5,9,Schoot Myrthe ,L,0,0,7,7,0.00,NED,SET,4,25,11891,1
6,10,van Aalen Sarah ,S,0,0,0,0,,NED,SET,4,25,11891,1
7,11,Buijs Anne (C),OH,0,0,0,0,,NED,SET,4,25,11891,1
8,16,Baijens Indy ,MB,0,0,0,0,,NED,SET,4,25,11891,1
9,18,Jasper Marrit ,OH,0,0,0,0,,NED,SET,4,25,11891,1
10,19,Daalderop Nika ,OH,0,0,0,0,,NED,SET,4,25,11891,1
11,23,Timmerman Eline ,MB,0,0,1,1,0.00,NED,SET,4,25,11891,1
12,26,Dambrink Elles ,O,0,0,1,1,0.00,NED,SET,4,25,11891,1
13,27,Scholten Iris ,O,0,0,0,0,,NED,SET,4,25,11891,1
0,12,Bongaerts Britt ,S,3,0,9,12,25.00,NED,SET,5,15,11891,0
1,1,Knip Kirsten ,L,0,0,0,0,,NED,SET,5,15,11891,0
2,4,Plak Celeste ,O,0,0,0,0,,NED,SET,5,15,11891,0
3,7,Lohuis Juliet ,MB,0,0,0,0,,NED,SET,5,15,11891,0
4,8,Korevaar Demi ,MB,0,0,0,0,,NED,SET,5,15,11891,0
5,9,Schoot Myrthe ,L,0,0,0,0,,NED,SET,5,15,11891,0
6,10,van Aalen Sarah ,S,0,0,0,0,,NED,SET,5,15,11891,0
7,11,Buijs Anne (C),OH,0,0,1,1,0.00,NED,SET,5,15,11891,0
8,16,Baijens Indy ,MB,0,0,0,0,,NED,SET,5,15,11891,0
9,18,Jasper Marrit ,OH,0,0,0,0,,NED,SET,5,15,11891,0
10,19,Daalderop Nika ,OH,0,0,1,1,0.00,NED,SET,5,15,11891,0
11,23,Timmerman Eline ,MB,0,0,1,1,0.00,NED,SET,5,15,11891,0
12,26,Dambrink Elles ,O,0,0,0,0,,NED,SET,5,15,11891,0
13,27,Scholten Iris ,O,0,0,0,0,,NED,SET,5,15,11891,0
0,2,Kästner Pia ,S,16,0,39,55,29.09,GER,SET,0,0,11892,
1,4,Imoudu Denise ,S,9,0,15,24,37.50,GER,SET,0,0,11892,
2,1,Bock Linda ,L,0,0,0,0,,GER,SET,0,0,11892,
3,5,Poll Jana Franziska ,OH,0,0,0,0,,GER,SET,0,0,11892,
4,7,Vanjak Ivana ,OH,0,0,1,1,0.00,GER,SET,0,0,11892,
5,8,Drewniok Kimberly ,O,0,0,1,1,0.00,GER,SET,0,0,11892,
6,9,Alsmeier Lina ,OH,0,0,3,3,0.00,GER,SET,0,0,11892,
7,10,Stigrot Lena (C),OH,0,0,1,1,0.00,GER,SET,0,0,11892,
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,0,0,11892,
9,14,Schölzel Marie ,MB,0,0,1,1,0.00,GER,SET,0,0,11892,
10,16,Ambrosius Lea ,MB,0,0,0,0,,GER,SET,0,0,11892,
11,17,Pogany Anna ,L,0,0,6,6,0.00,GER,SET,0,0,11892,
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,0,0,11892,
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,0,0,11892,
0,2,Kästner Pia ,S,8,0,20,28,28.57,GER,SET,1,21,11892,0
1,4,Imoudu Denise ,S,1,0,0,1,100.00,GER,SET,1,21,11892,0
2,1,Bock Linda ,L,0,0,0,0,,GER,SET,1,21,11892,0
3,5,Poll Jana Franziska ,OH,0,0,0,0,,GER,SET,1,21,11892,0
4,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SET,1,21,11892,0
5,8,Drewniok Kimberly ,O,0,0,1,1,0.00,GER,SET,1,21,11892,0
6,9,Alsmeier Lina ,OH,0,0,1,1,0.00,GER,SET,1,21,11892,0
7,10,Stigrot Lena (C),OH,0,0,0,0,,GER,SET,1,21,11892,0
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,1,21,11892,0
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,1,21,11892,0
10,16,Ambrosius Lea ,MB,0,0,0,0,,GER,SET,1,21,11892,0
11,17,Pogany Anna ,L,0,0,6,6,0.00,GER,SET,1,21,11892,0
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,1,21,11892,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,1,21,11892,0
0,2,Kästner Pia ,S,8,0,19,27,29.63,GER,SET,2,19,11892,0
1,1,Bock Linda ,L,0,0,0,0,,GER,SET,2,19,11892,0
2,4,Imoudu Denise ,S,0,0,0,0,,GER,SET,2,19,11892,0
3,5,Poll Jana Franziska ,OH,0,0,0,0,,GER,SET,2,19,11892,0
4,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SET,2,19,11892,0
5,8,Drewniok Kimberly ,O,0,0,0,0,,GER,SET,2,19,11892,0
6,9,Alsmeier Lina ,OH,0,0,1,1,0.00,GER,SET,2,19,11892,0
7,10,Stigrot Lena (C),OH,0,0,1,1,0.00,GER,SET,2,19,11892,0
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,2,19,11892,0
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,2,19,11892,0
10,16,Ambrosius Lea ,MB,0,0,0,0,,GER,SET,2,19,11892,0
11,17,Pogany Anna ,L,0,0,0,0,,GER,SET,2,19,11892,0
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,2,19,11892,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,2,19,11892,0
0,4,Imoudu Denise ,S,8,0,15,23,34.78,GER,SET,3,11,11892,0
1,1,Bock Linda ,L,0,0,0,0,,GER,SET,3,11,11892,0
2,2,Kästner Pia ,S,0,0,0,0,,GER,SET,3,11,11892,0
3,5,Poll Jana Franziska ,OH,0,0,0,0,,GER,SET,3,11,11892,0
4,7,Vanjak Ivana ,OH,0,0,1,1,0.00,GER,SET,3,11,11892,0
5,8,Drewniok Kimberly ,O,0,0,0,0,,GER,SET,3,11,11892,0
6,9,Alsmeier Lina ,OH,0,0,1,1,0.00,GER,SET,3,11,11892,0
7,10,Stigrot Lena (C),OH,0,0,0,0,,GER,SET,3,11,11892,0
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,3,11,11892,0
9,14,Schölzel Marie ,MB,0,0,1,1,0.00,GER,SET,3,11,11892,0
10,16,Ambrosius Lea ,MB,0,0,0,0,,GER,SET,3,11,11892,0
11,17,Pogany Anna ,L,0,0,0,0,,GER,SET,3,11,11892,0
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,3,11,11892,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,3,11,11892,0
0,2,Bosio Francesca (C),S,15,1,52,68,20.59,ITA,SET,0,0,11892,
1,4,Bonifacio Sara ,MB,0,0,2,2,0.00,ITA,SET,0,0,11892,
2,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,SET,0,0,11892,
3,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,SET,0,0,11892,
4,19,Mingardi Camilla ,OH,0,0,3,3,0.00,ITA,SET,0,0,11892,
5,21,Lubian Marina ,MB,0,0,0,0,,ITA,SET,0,0,11892,
6,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,SET,0,0,11892,
7,24,Mazzaro Alessia ,MB,0,0,3,3,0.00,ITA,SET,0,0,11892,
8,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,SET,0,0,11892,
9,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,SET,0,0,11892,
10,28,Melli Giulia ,OH,0,0,0,0,,ITA,SET,0,0,11892,
11,29,D'Odorico Sofia ,OH,0,0,1,1,0.00,ITA,SET,0,0,11892,
12,31,Fersino Eleonora ,L,0,0,10,10,0.00,ITA,SET,0,0,11892,
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,SET,0,0,11892,
0,2,Bosio Francesca (C),S,6,1,23,30,16.67,ITA,SET,1,25,11892,1
1,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,SET,1,25,11892,1
2,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,SET,1,25,11892,1
3,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,SET,1,25,11892,1
4,19,Mingardi Camilla ,OH,0,0,1,1,0.00,ITA,SET,1,25,11892,1
5,21,Lubian Marina ,MB,0,0,0,0,,ITA,SET,1,25,11892,1
6,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,SET,1,25,11892,1
7,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,SET,1,25,11892,1
8,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,SET,1,25,11892,1
9,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,SET,1,25,11892,1
10,28,Melli Giulia ,OH,0,0,0,0,,ITA,SET,1,25,11892,1
11,29,D'Odorico Sofia ,OH,0,0,1,1,0.00,ITA,SET,1,25,11892,1
12,31,Fersino Eleonora ,L,0,0,5,5,0.00,ITA,SET,1,25,11892,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,SET,1,25,11892,1
0,2,Bosio Francesca (C),S,5,0,21,26,19.23,ITA,SET,2,25,11892,1
1,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,SET,2,25,11892,1
2,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,SET,2,25,11892,1
3,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,SET,2,25,11892,1
4,19,Mingardi Camilla ,OH,0,0,1,1,0.00,ITA,SET,2,25,11892,1
5,21,Lubian Marina ,MB,0,0,0,0,,ITA,SET,2,25,11892,1
6,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,SET,2,25,11892,1
7,24,Mazzaro Alessia ,MB,0,0,2,2,0.00,ITA,SET,2,25,11892,1
8,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,SET,2,25,11892,1
9,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,SET,2,25,11892,1
10,28,Melli Giulia ,OH,0,0,0,0,,ITA,SET,2,25,11892,1
11,29,D'Odorico Sofia ,OH,0,0,0,0,,ITA,SET,2,25,11892,1
12,31,Fersino Eleonora ,L,0,0,3,3,0.00,ITA,SET,2,25,11892,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,SET,2,25,11892,1
0,2,Bosio Francesca (C),S,4,0,8,12,33.33,ITA,SET,3,25,11892,1
1,4,Bonifacio Sara ,MB,0,0,2,2,0.00,ITA,SET,3,25,11892,1
2,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,SET,3,25,11892,1
3,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,SET,3,25,11892,1
4,19,Mingardi Camilla ,OH,0,0,1,1,0.00,ITA,SET,3,25,11892,1
5,21,Lubian Marina ,MB,0,0,0,0,,ITA,SET,3,25,11892,1
6,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,SET,3,25,11892,1
7,24,Mazzaro Alessia ,MB,0,0,1,1,0.00,ITA,SET,3,25,11892,1
8,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,SET,3,25,11892,1
9,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,SET,3,25,11892,1
10,28,Melli Giulia ,OH,0,0,0,0,,ITA,SET,3,25,11892,1
11,29,D'Odorico Sofia ,OH,0,0,0,0,,ITA,SET,3,25,11892,1
12,31,Fersino Eleonora ,L,0,0,2,2,0.00,ITA,SET,3,25,11892,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,SET,3,25,11892,1
0,13,Tomkom Nootsara ,S,12,0,36,48,25.00,THA,SET,0,0,11894,
1,20,Phomla Soraya ,S,10,1,48,59,15.25,THA,SET,0,0,11894,
2,6,Sittirak Onuma ,OH,1,0,0,1,100.00,THA,SET,0,0,11894,
3,2,Pannoy Piyanut ,L,0,0,9,9,0.00,THA,SET,0,0,11894,
4,5,Thinkaow Pleumjit (C),MB,0,0,1,1,0.00,THA,SET,0,0,11894,
5,9,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SET,0,0,11894,
6,10,Apinyapong Wilavan ,L,0,0,1,1,0.00,THA,SET,0,0,11894,
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,SET,0,0,11894,
8,12,Chaisri Tapaphaipun ,L,0,0,0,0,,THA,SET,0,0,11894,
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,SET,0,0,11894,
10,15,Kanthong Malika ,O,0,1,1,2,-50.00,THA,SET,0,0,11894,
11,19,Krause Karina ,MB,0,0,2,2,0.00,THA,SET,0,0,11894,
12,22,Nilapa Chatsuda ,OH,0,0,2,2,0.00,THA,SET,0,0,11894,
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,SET,0,0,11894,
0,20,Phomla Soraya ,S,5,1,30,36,11.11,THA,SET,1,16,11894,0
1,13,Tomkom Nootsara ,S,1,0,5,6,16.67,THA,SET,1,16,11894,0
2,2,Pannoy Piyanut ,L,0,0,2,2,0.00,THA,SET,1,16,11894,0
3,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,SET,1,16,11894,0
4,6,Sittirak Onuma ,OH,0,0,0,0,,THA,SET,1,16,11894,0
5,9,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SET,1,16,11894,0
6,10,Apinyapong Wilavan ,L,0,0,0,0,,THA,SET,1,16,11894,0
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,SET,1,16,11894,0
8,12,Chaisri Tapaphaipun ,L,0,0,0,0,,THA,SET,1,16,11894,0
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,SET,1,16,11894,0
10,15,Kanthong Malika ,O,0,1,1,2,-50.00,THA,SET,1,16,11894,0
11,19,Krause Karina ,MB,0,0,0,0,,THA,SET,1,16,11894,0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,SET,1,16,11894,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,SET,1,16,11894,0
0,20,Phomla Soraya ,S,4,0,15,19,21.05,THA,SET,2,17,11894,0
1,13,Tomkom Nootsara ,S,2,0,13,15,13.33,THA,SET,2,17,11894,0
2,2,Pannoy Piyanut ,L,0,0,4,4,0.00,THA,SET,2,17,11894,0
3,5,Thinkaow Pleumjit (C),MB,0,0,1,1,0.00,THA,SET,2,17,11894,0
4,6,Sittirak Onuma ,OH,0,0,0,0,,THA,SET,2,17,11894,0
5,9,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SET,2,17,11894,0
6,10,Apinyapong Wilavan ,L,0,0,0,0,,THA,SET,2,17,11894,0
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,SET,2,17,11894,0
8,12,Chaisri Tapaphaipun ,L,0,0,0,0,,THA,SET,2,17,11894,0
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,SET,2,17,11894,0
10,15,Kanthong Malika ,O,0,0,0,0,,THA,SET,2,17,11894,0
11,19,Krause Karina ,MB,0,0,0,0,,THA,SET,2,17,11894,0
12,22,Nilapa Chatsuda ,OH,0,0,2,2,0.00,THA,SET,2,17,11894,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,SET,2,17,11894,0
0,13,Tomkom Nootsara ,S,9,0,18,27,33.33,THA,SET,3,23,11894,0
1,6,Sittirak Onuma ,OH,1,0,0,1,100.00,THA,SET,3,23,11894,0
2,20,Phomla Soraya ,S,1,0,3,4,25.00,THA,SET,3,23,11894,0
3,2,Pannoy Piyanut ,L,0,0,3,3,0.00,THA,SET,3,23,11894,0
4,5,Thinkaow Pleumjit (C),MB,0,0,0,0,,THA,SET,3,23,11894,0
5,9,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SET,3,23,11894,0
6,10,Apinyapong Wilavan ,L,0,0,1,1,0.00,THA,SET,3,23,11894,0
7,11,Hyapha Amporn ,MB,0,0,0,0,,THA,SET,3,23,11894,0
8,12,Chaisri Tapaphaipun ,L,0,0,0,0,,THA,SET,3,23,11894,0
9,14,Juangjan Pattiya ,OH,0,0,0,0,,THA,SET,3,23,11894,0
10,15,Kanthong Malika ,O,0,0,0,0,,THA,SET,3,23,11894,0
11,19,Krause Karina ,MB,0,0,2,2,0.00,THA,SET,3,23,11894,0
12,22,Nilapa Chatsuda ,OH,0,0,0,0,,THA,SET,3,23,11894,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,0,,THA,SET,3,23,11894,0
0,7,Marte Frica Niverka Dharlenis ,S,21,4,75,100,17.00,DOM,SET,0,0,11894,
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,SET,0,0,11894,
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SET,0,0,11894,
3,5,Castillo Brenda ,L,0,0,11,11,0.00,DOM,SET,0,0,11894,
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,11,11,0.00,DOM,SET,0,0,11894,
5,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SET,0,0,11894,
6,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SET,0,0,11894,
7,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,SET,0,0,11894,
8,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,SET,0,0,11894,
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SET,0,0,11894,
10,18,De La Cruz De Peña Bethania ,OH,0,0,0,0,,DOM,SET,0,0,11894,
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,SET,0,0,11894,
12,21,Martinez Jineiry ,MB,0,0,1,1,0.00,DOM,SET,0,0,11894,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SET,0,0,11894,
0,7,Marte Frica Niverka Dharlenis ,S,6,2,31,39,10.26,DOM,SET,1,25,11894,1
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,SET,1,25,11894,1
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SET,1,25,11894,1
3,5,Castillo Brenda ,L,0,0,3,3,0.00,DOM,SET,1,25,11894,1
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SET,1,25,11894,1
5,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SET,1,25,11894,1
6,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SET,1,25,11894,1
7,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,SET,1,25,11894,1
8,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,SET,1,25,11894,1
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SET,1,25,11894,1
10,18,De La Cruz De Peña Bethania ,OH,0,0,0,0,,DOM,SET,1,25,11894,1
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,SET,1,25,11894,1
12,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,SET,1,25,11894,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SET,1,25,11894,1
0,7,Marte Frica Niverka Dharlenis ,S,5,2,28,35,8.57,DOM,SET,2,25,11894,1
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,SET,2,25,11894,1
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SET,2,25,11894,1
3,5,Castillo Brenda ,L,0,0,5,5,0.00,DOM,SET,2,25,11894,1
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SET,2,25,11894,1
5,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SET,2,25,11894,1
6,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SET,2,25,11894,1
7,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,SET,2,25,11894,1
8,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,SET,2,25,11894,1
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SET,2,25,11894,1
10,18,De La Cruz De Peña Bethania ,OH,0,0,0,0,,DOM,SET,2,25,11894,1
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,SET,2,25,11894,1
12,21,Martinez Jineiry ,MB,0,0,1,1,0.00,DOM,SET,2,25,11894,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SET,2,25,11894,1
0,7,Marte Frica Niverka Dharlenis ,S,10,0,16,26,38.46,DOM,SET,3,25,11894,1
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,SET,3,25,11894,1
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SET,3,25,11894,1
3,5,Castillo Brenda ,L,0,0,3,3,0.00,DOM,SET,3,25,11894,1
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,11,11,0.00,DOM,SET,3,25,11894,1
5,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SET,3,25,11894,1
6,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SET,3,25,11894,1
7,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,SET,3,25,11894,1
8,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,SET,3,25,11894,1
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SET,3,25,11894,1
10,18,De La Cruz De Peña Bethania ,OH,0,0,0,0,,DOM,SET,3,25,11894,1
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,SET,3,25,11894,1
12,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,SET,3,25,11894,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SET,3,25,11894,1
0,13,King Brie ,S,5,0,40,45,11.11,CAN,SET,0,0,11896,
1,18,Robitaille Kim ,S,3,0,42,45,6.67,CAN,SET,0,0,11896,
2,1,Bujan Cassandra ,L,0,0,3,3,0.00,CAN,SET,0,0,11896,
3,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SET,0,0,11896,
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,0,0,11896,
5,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,0,0,11896,
6,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,0,0,11896,
7,11,Mitrovic Andrea ,OH,0,1,3,4,-25.00,CAN,SET,0,0,11896,
8,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,SET,0,0,11896,
9,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,0,0,11896,
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,0,0,11896,
11,19,Maglio Emily ,MB,0,0,2,2,0.00,CAN,SET,0,0,11896,
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SET,0,0,11896,
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SET,0,0,11896,
0,13,King Brie ,S,3,0,25,28,10.71,CAN,SET,1,19,11896,0
1,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SET,1,19,11896,0
2,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SET,1,19,11896,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,1,19,11896,0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,1,19,11896,0
5,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,1,19,11896,0
6,11,Mitrovic Andrea ,OH,0,0,1,1,0.00,CAN,SET,1,19,11896,0
7,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,SET,1,19,11896,0
8,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,1,19,11896,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,1,19,11896,0
10,18,Robitaille Kim ,S,0,0,0,0,,CAN,SET,1,19,11896,0
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,SET,1,19,11896,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SET,1,19,11896,0
