,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
13,19,Kalac Asli ,MB,0,0,7,7,0.00,TUR,SERVE,0,0,11887,
0,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,1,22,11887,0
1,3,Özbay Cansu ,S,0,0,0,0,,TUR,SERVE,1,22,11887,0
2,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,SERVE,1,22,11887,0
3,5,Ercan Seyma ,OH,0,0,0,0,,TUR,SERVE,1,22,11887,0
4,6,Akman Kubra ,MB,0,0,0,0,,TUR,SERVE,1,22,11887,0
5,7,Baladin Hande ,OH,0,0,3,3,0.00,TUR,SERVE,1,22,11887,0
6,9,Diken Meliha ,O,0,0,6,6,0.00,TUR,SERVE,1,22,11887,0
7,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,SERVE,1,22,11887,0
8,11,Aydemir Akyol Naz ,S,0,0,6,6,0.00,TUR,SERVE,1,22,11887,0
9,13,Boz Meryem ,O,0,1,1,2,-50.00,TUR,SERVE,1,22,11887,0
10,14,Erdem Dündar Eda (C),MB,0,1,2,3,-33.33,TUR,SERVE,1,22,11887,0
11,18,Gunes Zehra ,MB,0,1,2,3,-33.33,TUR,SERVE,1,22,11887,0
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,SERVE,1,22,11887,0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,SERVE,1,22,11887,0
0,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,2,21,11887,0
1,3,Özbay Cansu ,S,0,0,3,3,0.00,TUR,SERVE,2,21,11887,0
2,4,Ivegin Tugba ,OH,0,1,1,2,-50.00,TUR,SERVE,2,21,11887,0
3,5,Ercan Seyma ,OH,0,0,0,0,,TUR,SERVE,2,21,11887,0
4,6,Akman Kubra ,MB,0,0,4,4,0.00,TUR,SERVE,2,21,11887,0
5,7,Baladin Hande ,OH,0,0,0,0,,TUR,SERVE,2,21,11887,0
6,9,Diken Meliha ,O,0,0,2,2,0.00,TUR,SERVE,2,21,11887,0
7,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,SERVE,2,21,11887,0
8,11,Aydemir Akyol Naz ,S,0,0,0,0,,TUR,SERVE,2,21,11887,0
9,13,Boz Meryem ,O,0,1,2,3,-33.33,TUR,SERVE,2,21,11887,0
10,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,SERVE,2,21,11887,0
11,18,Gunes Zehra ,MB,0,0,0,0,,TUR,SERVE,2,21,11887,0
12,19,Kalac Asli ,MB,0,0,7,7,0.00,TUR,SERVE,2,21,11887,0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,SERVE,2,21,11887,0
0,4,Ivegin Tugba ,OH,2,0,2,4,50.00,TUR,SERVE,3,25,11887,1
1,14,Erdem Dündar Eda (C),MB,2,0,5,7,28.57,TUR,SERVE,3,25,11887,1
2,99,Karakurt Ebrar ,O,1,0,2,3,33.33,TUR,SERVE,3,25,11887,1
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,3,25,11887,1
4,3,Özbay Cansu ,S,0,0,0,0,,TUR,SERVE,3,25,11887,1
5,5,Ercan Seyma ,OH,0,0,0,0,,TUR,SERVE,3,25,11887,1
6,6,Akman Kubra ,MB,0,0,2,2,0.00,TUR,SERVE,3,25,11887,1
7,7,Baladin Hande ,OH,0,0,1,1,0.00,TUR,SERVE,3,25,11887,1
8,9,Diken Meliha ,O,0,0,5,5,0.00,TUR,SERVE,3,25,11887,1
9,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,SERVE,3,25,11887,1
10,11,Aydemir Akyol Naz ,S,0,1,2,3,-33.33,TUR,SERVE,3,25,11887,1
11,13,Boz Meryem ,O,0,0,0,0,,TUR,SERVE,3,25,11887,1
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,SERVE,3,25,11887,1
13,19,Kalac Asli ,MB,0,0,0,0,,TUR,SERVE,3,25,11887,1
0,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,SERVE,4,17,11887,0
1,3,Özbay Cansu ,S,0,0,0,0,,TUR,SERVE,4,17,11887,0
2,4,Ivegin Tugba ,OH,0,1,1,2,-50.00,TUR,SERVE,4,17,11887,0
3,5,Ercan Seyma ,OH,0,0,0,0,,TUR,SERVE,4,17,11887,0
4,6,Akman Kubra ,MB,0,1,2,3,-33.33,TUR,SERVE,4,17,11887,0
5,7,Baladin Hande ,OH,0,0,0,0,,TUR,SERVE,4,17,11887,0
6,9,Diken Meliha ,O,0,0,3,3,0.00,TUR,SERVE,4,17,11887,0
7,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,SERVE,4,17,11887,0
8,11,Aydemir Akyol Naz ,S,0,1,0,1,-100.00,TUR,SERVE,4,17,11887,0
9,13,Boz Meryem ,O,0,0,1,1,0.00,TUR,SERVE,4,17,11887,0
10,14,Erdem Dündar Eda (C),MB,0,0,2,2,0.00,TUR,SERVE,4,17,11887,0
11,18,Gunes Zehra ,MB,0,0,0,0,,TUR,SERVE,4,17,11887,0
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,SERVE,4,17,11887,0
13,99,Karakurt Ebrar ,O,0,1,4,5,-20.00,TUR,SERVE,4,17,11887,0
0,18,De La Cruz De Peña Bethania ,OH,2,2,3,7,0.00,DOM,SERVE,0,0,11887,
1,16,Peña Isabel Yonkaira Paola ,OH,1,2,18,21,-4.76,DOM,SERVE,0,0,11887,
2,21,Martinez Jineiry ,MB,1,2,16,19,-5.26,DOM,SERVE,0,0,11887,
3,1,Vargas Valdez Annerys Victoria ,MB,0,1,7,8,-12.50,DOM,SERVE,0,0,11887,
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SERVE,0,0,11887,
5,5,Castillo Brenda ,L,0,0,0,0,,DOM,SERVE,0,0,11887,
6,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SERVE,0,0,11887,
7,7,Marte Frica Niverka Dharlenis ,S,0,2,13,15,-13.33,DOM,SERVE,0,0,11887,
8,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SERVE,0,0,11887,
9,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SERVE,0,0,11887,
10,14,Rivera Brens Prisilla (C),OH,0,0,7,7,0.00,DOM,SERVE,0,0,11887,
11,17,Mambru Casilla Gina Altagracia ,O,0,2,6,8,-25.00,DOM,SERVE,0,0,11887,
12,20,Martinez Brayelin Elizabeth ,OH,0,2,10,12,-16.67,DOM,SERVE,0,0,11887,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SERVE,0,0,11887,
0,21,Martinez Jineiry ,MB,1,1,2,4,0.00,DOM,SERVE,1,25,11887,1
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,1,1,0.00,DOM,SERVE,1,25,11887,1
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SERVE,1,25,11887,1
3,5,Castillo Brenda ,L,0,0,0,0,,DOM,SERVE,1,25,11887,1
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SERVE,1,25,11887,1
5,7,Marte Frica Niverka Dharlenis ,S,0,1,6,7,-14.29,DOM,SERVE,1,25,11887,1
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SERVE,1,25,11887,1
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SERVE,1,25,11887,1
8,14,Rivera Brens Prisilla (C),OH,0,0,2,2,0.00,DOM,SERVE,1,25,11887,1
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,3,3,0.00,DOM,SERVE,1,25,11887,1
10,17,Mambru Casilla Gina Altagracia ,O,0,1,2,3,-33.33,DOM,SERVE,1,25,11887,1
11,18,De La Cruz De Peña Bethania ,OH,0,0,0,0,,DOM,SERVE,1,25,11887,1
12,20,Martinez Brayelin Elizabeth ,OH,0,1,3,4,-25.00,DOM,SERVE,1,25,11887,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SERVE,1,25,11887,1
0,1,Vargas Valdez Annerys Victoria ,MB,0,1,0,1,-100.00,DOM,SERVE,2,25,11887,1
1,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SERVE,2,25,11887,1
2,5,Castillo Brenda ,L,0,0,0,0,,DOM,SERVE,2,25,11887,1
3,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SERVE,2,25,11887,1
4,7,Marte Frica Niverka Dharlenis ,S,0,1,1,2,-50.00,DOM,SERVE,2,25,11887,1
5,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SERVE,2,25,11887,1
6,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SERVE,2,25,11887,1
7,14,Rivera Brens Prisilla (C),OH,0,0,1,1,0.00,DOM,SERVE,2,25,11887,1
8,16,Peña Isabel Yonkaira Paola ,OH,0,1,4,5,-20.00,DOM,SERVE,2,25,11887,1
9,17,Mambru Casilla Gina Altagracia ,O,0,1,4,5,-20.00,DOM,SERVE,2,25,11887,1
10,18,De La Cruz De Peña Bethania ,OH,0,0,0,0,,DOM,SERVE,2,25,11887,1
11,20,Martinez Brayelin Elizabeth ,OH,0,0,3,3,0.00,DOM,SERVE,2,25,11887,1
12,21,Martinez Jineiry ,MB,0,1,7,8,-12.50,DOM,SERVE,2,25,11887,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SERVE,2,25,11887,1
0,16,Peña Isabel Yonkaira Paola ,OH,1,1,5,7,0.00,DOM,SERVE,3,23,11887,0
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,3,3,0.00,DOM,SERVE,3,23,11887,0
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SERVE,3,23,11887,0
3,5,Castillo Brenda ,L,0,0,0,0,,DOM,SERVE,3,23,11887,0
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SERVE,3,23,11887,0
5,7,Marte Frica Niverka Dharlenis ,S,0,0,2,2,0.00,DOM,SERVE,3,23,11887,0
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SERVE,3,23,11887,0
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SERVE,3,23,11887,0
8,14,Rivera Brens Prisilla (C),OH,0,0,1,1,0.00,DOM,SERVE,3,23,11887,0
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SERVE,3,23,11887,0
10,18,De La Cruz De Peña Bethania ,OH,0,0,3,3,0.00,DOM,SERVE,3,23,11887,0
11,20,Martinez Brayelin Elizabeth ,OH,0,1,2,3,-33.33,DOM,SERVE,3,23,11887,0
12,21,Martinez Jineiry ,MB,0,0,4,4,0.00,DOM,SERVE,3,23,11887,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SERVE,3,23,11887,0
0,18,De La Cruz De Peña Bethania ,OH,2,2,0,4,0.00,DOM,SERVE,4,25,11887,1
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,3,3,0.00,DOM,SERVE,4,25,11887,1
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,SERVE,4,25,11887,1
3,5,Castillo Brenda ,L,0,0,0,0,,DOM,SERVE,4,25,11887,1
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,SERVE,4,25,11887,1
5,7,Marte Frica Niverka Dharlenis ,S,0,0,4,4,0.00,DOM,SERVE,4,25,11887,1
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,SERVE,4,25,11887,1
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,SERVE,4,25,11887,1
8,14,Rivera Brens Prisilla (C),OH,0,0,3,3,0.00,DOM,SERVE,4,25,11887,1
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,6,6,0.00,DOM,SERVE,4,25,11887,1
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,SERVE,4,25,11887,1
11,20,Martinez Brayelin Elizabeth ,OH,0,0,2,2,0.00,DOM,SERVE,4,25,11887,1
12,21,Martinez Jineiry ,MB,0,0,3,3,0.00,DOM,SERVE,4,25,11887,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,SERVE,4,25,11887,1
0,3,Van Ryk Kiera ,OH,1,1,2,4,0.00,CAN,SERVE,0,0,11888,
1,11,Mitrovic Andrea ,OH,1,2,5,8,-12.50,CAN,SERVE,0,0,11888,
2,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,0,0,11888,
3,7,Van Buskirk Layne ,MB,0,1,1,2,-50.00,CAN,SERVE,0,0,11888,
4,8,Ogoms Alicia ,MB,0,0,3,3,0.00,CAN,SERVE,0,0,11888,
5,12,Cross Jennifer (C),MB,0,1,5,6,-16.67,CAN,SERVE,0,0,11888,
6,13,King Brie ,S,0,0,6,6,0.00,CAN,SERVE,0,0,11888,
7,14,Howe Hilary ,OH,0,2,2,4,-50.00,CAN,SERVE,0,0,11888,
8,15,Joseph Shainah ,O,0,1,4,5,-20.00,CAN,SERVE,0,0,11888,
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,0,0,11888,
10,18,Robitaille Kim ,S,0,0,2,2,0.00,CAN,SERVE,0,0,11888,
11,19,Maglio Emily ,MB,0,2,5,7,-28.57,CAN,SERVE,0,0,11888,
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SERVE,0,0,11888,
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,0,0,11888,
0,3,Van Ryk Kiera ,OH,1,0,2,3,33.33,CAN,SERVE,1,16,11888,0
1,11,Mitrovic Andrea ,OH,1,1,2,4,0.00,CAN,SERVE,1,16,11888,0
2,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,1,16,11888,0
3,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SERVE,1,16,11888,0
4,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SERVE,1,16,11888,0
5,12,Cross Jennifer (C),MB,0,1,1,2,-50.00,CAN,SERVE,1,16,11888,0
6,13,King Brie ,S,0,0,2,2,0.00,CAN,SERVE,1,16,11888,0
7,14,Howe Hilary ,OH,0,1,0,1,-100.00,CAN,SERVE,1,16,11888,0
8,15,Joseph Shainah ,O,0,0,1,1,0.00,CAN,SERVE,1,16,11888,0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,1,16,11888,0
10,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,1,16,11888,0
11,19,Maglio Emily ,MB,0,1,2,3,-33.33,CAN,SERVE,1,16,11888,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SERVE,1,16,11888,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,1,16,11888,0
0,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,2,15,11888,0
1,3,Van Ryk Kiera ,OH,0,1,0,1,-100.00,CAN,SERVE,2,15,11888,0
2,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SERVE,2,15,11888,0
3,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SERVE,2,15,11888,0
4,11,Mitrovic Andrea ,OH,0,1,1,2,-50.00,CAN,SERVE,2,15,11888,0
5,12,Cross Jennifer (C),MB,0,0,4,4,0.00,CAN,SERVE,2,15,11888,0
6,13,King Brie ,S,0,0,4,4,0.00,CAN,SERVE,2,15,11888,0
7,14,Howe Hilary ,OH,0,0,1,1,0.00,CAN,SERVE,2,15,11888,0
8,15,Joseph Shainah ,O,0,0,2,2,0.00,CAN,SERVE,2,15,11888,0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,2,15,11888,0
10,18,Robitaille Kim ,S,0,0,0,0,,CAN,SERVE,2,15,11888,0
11,19,Maglio Emily ,MB,0,0,2,2,0.00,CAN,SERVE,2,15,11888,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SERVE,2,15,11888,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,2,15,11888,0
0,1,Bujan Cassandra ,L,0,0,0,0,,CAN,SERVE,3,15,11888,0
1,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SERVE,3,15,11888,0
2,7,Van Buskirk Layne ,MB,0,1,1,2,-50.00,CAN,SERVE,3,15,11888,0
3,8,Ogoms Alicia ,MB,0,0,3,3,0.00,CAN,SERVE,3,15,11888,0
4,11,Mitrovic Andrea ,OH,0,0,2,2,0.00,CAN,SERVE,3,15,11888,0
5,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,SERVE,3,15,11888,0
6,13,King Brie ,S,0,0,0,0,,CAN,SERVE,3,15,11888,0
7,14,Howe Hilary ,OH,0,1,1,2,-50.00,CAN,SERVE,3,15,11888,0
8,15,Joseph Shainah ,O,0,1,1,2,-50.00,CAN,SERVE,3,15,11888,0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SERVE,3,15,11888,0
10,18,Robitaille Kim ,S,0,0,2,2,0.00,CAN,SERVE,3,15,11888,0
11,19,Maglio Emily ,MB,0,1,1,2,-50.00,CAN,SERVE,3,15,11888,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,SERVE,3,15,11888,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,SERVE,3,15,11888,0
0,8,Ishikawa Mayu ,OH,5,0,13,18,27.78,JPN,SERVE,0,0,11888,
1,1,Kurogo Ai ,OH,1,0,22,23,4.35,JPN,SERVE,0,0,11888,
2,2,Nishida Sarina ,OH,0,0,9,9,0.00,JPN,SERVE,0,0,11888,
3,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SERVE,0,0,11888,
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,SERVE,0,0,11888,
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SERVE,0,0,11888,
6,10,Akutagawa Aika ,MB,0,1,2,3,-33.33,JPN,SERVE,0,0,11888,
7,11,Nabeya Yurie ,OH,0,0,3,3,0.00,JPN,SERVE,0,0,11888,
8,14,Kobata Mako ,L,0,0,0,0,,JPN,SERVE,0,0,11888,
9,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SERVE,0,0,11888,
10,19,Yamada Nichika ,MB,0,1,8,9,-11.11,JPN,SERVE,0,0,11888,
11,20,Seki Nanami ,S,0,0,4,4,0.00,JPN,SERVE,0,0,11888,
12,21,Hayashi Kotona ,OH,0,0,2,2,0.00,JPN,SERVE,0,0,11888,
13,24,Momii Aki ,S,0,1,2,3,-33.33,JPN,SERVE,0,0,11888,
0,1,Kurogo Ai ,OH,1,0,7,8,12.50,JPN,SERVE,1,25,11888,1
1,8,Ishikawa Mayu ,OH,1,0,6,7,14.29,JPN,SERVE,1,25,11888,1
2,2,Nishida Sarina ,OH,0,0,3,3,0.00,JPN,SERVE,1,25,11888,1
3,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SERVE,1,25,11888,1
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,SERVE,1,25,11888,1
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SERVE,1,25,11888,1
6,10,Akutagawa Aika ,MB,0,0,1,1,0.00,JPN,SERVE,1,25,11888,1
7,11,Nabeya Yurie ,OH,0,0,1,1,0.00,JPN,SERVE,1,25,11888,1
8,14,Kobata Mako ,L,0,0,0,0,,JPN,SERVE,1,25,11888,1
9,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SERVE,1,25,11888,1
10,19,Yamada Nichika ,MB,0,0,4,4,0.00,JPN,SERVE,1,25,11888,1
11,20,Seki Nanami ,S,0,0,0,0,,JPN,SERVE,1,25,11888,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SERVE,1,25,11888,1
13,24,Momii Aki ,S,0,0,1,1,0.00,JPN,SERVE,1,25,11888,1
0,8,Ishikawa Mayu ,OH,2,0,5,7,28.57,JPN,SERVE,2,25,11888,1
1,1,Kurogo Ai ,OH,0,0,7,7,0.00,JPN,SERVE,2,25,11888,1
2,2,Nishida Sarina ,OH,0,0,2,2,0.00,JPN,SERVE,2,25,11888,1
3,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SERVE,2,25,11888,1
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,SERVE,2,25,11888,1
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SERVE,2,25,11888,1
6,10,Akutagawa Aika ,MB,0,0,1,1,0.00,JPN,SERVE,2,25,11888,1
7,11,Nabeya Yurie ,OH,0,0,1,1,0.00,JPN,SERVE,2,25,11888,1
8,14,Kobata Mako ,L,0,0,0,0,,JPN,SERVE,2,25,11888,1
9,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SERVE,2,25,11888,1
10,19,Yamada Nichika ,MB,0,1,3,4,-25.00,JPN,SERVE,2,25,11888,1
11,20,Seki Nanami ,S,0,0,1,1,0.00,JPN,SERVE,2,25,11888,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,SERVE,2,25,11888,1
13,24,Momii Aki ,S,0,1,0,1,-100.00,JPN,SERVE,2,25,11888,1
0,8,Ishikawa Mayu ,OH,2,0,2,4,50.00,JPN,SERVE,3,25,11888,1
1,1,Kurogo Ai ,OH,0,0,8,8,0.00,JPN,SERVE,3,25,11888,1
2,2,Nishida Sarina ,OH,0,0,4,4,0.00,JPN,SERVE,3,25,11888,1
3,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,SERVE,3,25,11888,1
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,SERVE,3,25,11888,1
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,SERVE,3,25,11888,1
6,10,Akutagawa Aika ,MB,0,1,0,1,-100.00,JPN,SERVE,3,25,11888,1
7,11,Nabeya Yurie ,OH,0,0,1,1,0.00,JPN,SERVE,3,25,11888,1
8,14,Kobata Mako ,L,0,0,0,0,,JPN,SERVE,3,25,11888,1
9,15,Inoue Kotoe ,L,0,0,0,0,,JPN,SERVE,3,25,11888,1
10,19,Yamada Nichika ,MB,0,0,1,1,0.00,JPN,SERVE,3,25,11888,1
11,20,Seki Nanami ,S,0,0,3,3,0.00,JPN,SERVE,3,25,11888,1
12,21,Hayashi Kotona ,OH,0,0,2,2,0.00,JPN,SERVE,3,25,11888,1
13,24,Momii Aki ,S,0,0,1,1,0.00,JPN,SERVE,3,25,11888,1
0,3,Diao Linyu ,S,1,1,13,15,0.00,CHN,SERVE,0,0,11889,
1,8,Li Yao ,OH,1,0,11,12,8.33,CHN,SERVE,0,0,11889,
2,22,Duan Fang ,OH,1,0,14,15,6.67,CHN,SERVE,0,0,11889,
3,4,Yang Hanyu ,MB,0,1,14,15,-6.67,CHN,SERVE,0,0,11889,
4,5,Gao Yi ,MB,0,0,2,2,0.00,CHN,SERVE,0,0,11889,
5,7,Wang Yuanyuan ,MB,0,0,8,8,0.00,CHN,SERVE,0,0,11889,
6,9,Zhang Changning (C),OH,0,0,0,0,,CHN,SERVE,0,0,11889,
7,10,Liu Xiaotong ,OH,0,1,11,12,-8.33,CHN,SERVE,0,0,11889,
8,11,Yao Di ,S,0,0,0,0,,CHN,SERVE,0,0,11889,
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,0,0,11889,
10,15,Lin Li ,L,0,0,0,0,,CHN,SERVE,0,0,11889,
11,18,Wang Mengjie ,L,0,0,0,0,,CHN,SERVE,0,0,11889,
12,19,Liu Yanhan ,OH,0,0,9,9,0.00,CHN,SERVE,0,0,11889,
0,3,Diao Linyu ,S,1,1,2,4,0.00,CHN,SERVE,1,22,11889,0
1,8,Li Yao ,OH,1,0,2,3,33.33,CHN,SERVE,1,22,11889,0
2,4,Yang Hanyu ,MB,0,0,2,2,0.00,CHN,SERVE,1,22,11889,0
3,5,Gao Yi ,MB,0,0,2,2,0.00,CHN,SERVE,1,22,11889,0
4,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,SERVE,1,22,11889,0
5,9,Zhang Changning (C),OH,0,0,0,0,,CHN,SERVE,1,22,11889,0
6,10,Liu Xiaotong ,OH,0,1,5,6,-16.67,CHN,SERVE,1,22,11889,0
7,11,Yao Di ,S,0,0,0,0,,CHN,SERVE,1,22,11889,0
8,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,1,22,11889,0
9,15,Lin Li ,L,0,0,0,0,,CHN,SERVE,1,22,11889,0
10,18,Wang Mengjie ,L,0,0,0,0,,CHN,SERVE,1,22,11889,0
11,19,Liu Yanhan ,OH,0,0,3,3,0.00,CHN,SERVE,1,22,11889,0
12,22,Duan Fang ,OH,0,0,2,2,0.00,CHN,SERVE,1,22,11889,0
0,3,Diao Linyu ,S,0,0,6,6,0.00,CHN,SERVE,2,18,11889,0
1,4,Yang Hanyu ,MB,0,1,2,3,-33.33,CHN,SERVE,2,18,11889,0
2,5,Gao Yi ,MB,0,0,0,0,,CHN,SERVE,2,18,11889,0
3,7,Wang Yuanyuan ,MB,0,0,2,2,0.00,CHN,SERVE,2,18,11889,0
4,8,Li Yao ,OH,0,0,3,3,0.00,CHN,SERVE,2,18,11889,0
5,9,Zhang Changning (C),OH,0,0,0,0,,CHN,SERVE,2,18,11889,0
6,10,Liu Xiaotong ,OH,0,0,2,2,0.00,CHN,SERVE,2,18,11889,0
7,11,Yao Di ,S,0,0,0,0,,CHN,SERVE,2,18,11889,0
8,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,2,18,11889,0
9,15,Lin Li ,L,0,0,0,0,,CHN,SERVE,2,18,11889,0
10,18,Wang Mengjie ,L,0,0,0,0,,CHN,SERVE,2,18,11889,0
11,19,Liu Yanhan ,OH,0,0,3,3,0.00,CHN,SERVE,2,18,11889,0
12,22,Duan Fang ,OH,0,0,0,0,,CHN,SERVE,2,18,11889,0
0,3,Diao Linyu ,S,0,0,2,2,0.00,CHN,SERVE,3,25,11889,1
1,4,Yang Hanyu ,MB,0,0,7,7,0.00,CHN,SERVE,3,25,11889,1
2,5,Gao Yi ,MB,0,0,0,0,,CHN,SERVE,3,25,11889,1
3,7,Wang Yuanyuan ,MB,0,0,3,3,0.00,CHN,SERVE,3,25,11889,1
4,8,Li Yao ,OH,0,0,4,4,0.00,CHN,SERVE,3,25,11889,1
5,9,Zhang Changning (C),OH,0,0,0,0,,CHN,SERVE,3,25,11889,1
6,10,Liu Xiaotong ,OH,0,0,2,2,0.00,CHN,SERVE,3,25,11889,1
7,11,Yao Di ,S,0,0,0,0,,CHN,SERVE,3,25,11889,1
8,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,3,25,11889,1
9,15,Lin Li ,L,0,0,0,0,,CHN,SERVE,3,25,11889,1
10,18,Wang Mengjie ,L,0,0,0,0,,CHN,SERVE,3,25,11889,1
11,19,Liu Yanhan ,OH,0,0,2,2,0.00,CHN,SERVE,3,25,11889,1
12,22,Duan Fang ,OH,0,0,4,4,0.00,CHN,SERVE,3,25,11889,1
0,22,Duan Fang ,OH,1,0,8,9,11.11,CHN,SERVE,4,22,11889,0
1,3,Diao Linyu ,S,0,0,3,3,0.00,CHN,SERVE,4,22,11889,0
2,4,Yang Hanyu ,MB,0,0,3,3,0.00,CHN,SERVE,4,22,11889,0
3,5,Gao Yi ,MB,0,0,0,0,,CHN,SERVE,4,22,11889,0
4,7,Wang Yuanyuan ,MB,0,0,3,3,0.00,CHN,SERVE,4,22,11889,0
5,8,Li Yao ,OH,0,0,2,2,0.00,CHN,SERVE,4,22,11889,0
