,Player No,Player Name,Position,Point,Errors,Touches,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
1,4,Drca Bojana ,S,1,0,0,1,100.00,SRB,BLOCK,2,25,13850,1
2,13,Bjelica Ana (C),O,1,3,1,5,-40.00,SRB,BLOCK,2,25,13850,1
3,22,Lozo Sara ,O,1,1,1,3,0.00,SRB,BLOCK,2,25,13850,1
4,1,Busa Bianka ,OH,0,0,0,0,,SRB,BLOCK,2,25,13850,1
5,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,BLOCK,2,25,13850,1
6,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,2,25,13850,1
7,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,2,25,13850,1
8,9,Mihajlovic Brankica ,OH,0,0,0,0,,SRB,BLOCK,2,25,13850,1
9,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,2,25,13850,1
10,14,Aleksic Maja ,MB,0,2,0,2,-100.00,SRB,BLOCK,2,25,13850,1
11,19,Milenkovic Bojana ,OH,0,0,1,1,0.00,SRB,BLOCK,2,25,13850,1
12,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,2,25,13850,1
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,2,25,13850,1
0,19,Milenkovic Bojana ,OH,1,1,0,2,0.00,SRB,BLOCK,3,20,13850,0
1,1,Busa Bianka ,OH,0,0,0,0,,SRB,BLOCK,3,20,13850,0
2,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,BLOCK,3,20,13850,0
3,4,Drca Bojana ,S,0,1,0,1,-100.00,SRB,BLOCK,3,20,13850,0
4,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,3,20,13850,0
5,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,3,20,13850,0
6,9,Mihajlovic Brankica ,OH,0,0,0,0,,SRB,BLOCK,3,20,13850,0
7,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,3,20,13850,0
8,13,Bjelica Ana (C),O,0,0,0,0,,SRB,BLOCK,3,20,13850,0
9,14,Aleksic Maja ,MB,0,4,1,5,-80.00,SRB,BLOCK,3,20,13850,0
10,15,Stevanovic Jovana ,MB,0,2,0,2,-100.00,SRB,BLOCK,3,20,13850,0
11,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,3,20,13850,0
12,22,Lozo Sara ,O,0,0,1,1,0.00,SRB,BLOCK,3,20,13850,0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,3,20,13850,0
0,14,Aleksic Maja ,MB,2,4,3,9,-22.22,SRB,BLOCK,4,20,13850,0
1,22,Lozo Sara ,O,1,1,0,2,0.00,SRB,BLOCK,4,20,13850,0
2,1,Busa Bianka ,OH,0,0,0,0,,SRB,BLOCK,4,20,13850,0
3,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,BLOCK,4,20,13850,0
4,4,Drca Bojana ,S,0,3,1,4,-75.00,SRB,BLOCK,4,20,13850,0
5,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,4,20,13850,0
6,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,4,20,13850,0
7,9,Mihajlovic Brankica ,OH,0,0,0,0,,SRB,BLOCK,4,20,13850,0
8,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,4,20,13850,0
9,13,Bjelica Ana (C),O,0,0,0,0,,SRB,BLOCK,4,20,13850,0
10,15,Stevanovic Jovana ,MB,0,1,0,1,-100.00,SRB,BLOCK,4,20,13850,0
11,19,Milenkovic Bojana ,OH,0,2,0,2,-100.00,SRB,BLOCK,4,20,13850,0
12,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,4,20,13850,0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,4,20,13850,0
0,13,Bjelica Ana (C),O,1,1,0,2,0.00,SRB,BLOCK,5,15,13850,1
1,19,Milenkovic Bojana ,OH,1,0,0,1,100.00,SRB,BLOCK,5,15,13850,1
2,1,Busa Bianka ,OH,0,0,0,0,,SRB,BLOCK,5,15,13850,1
3,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,BLOCK,5,15,13850,1
4,4,Drca Bojana ,S,0,1,0,1,-100.00,SRB,BLOCK,5,15,13850,1
5,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,5,15,13850,1
6,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,5,15,13850,1
7,9,Mihajlovic Brankica ,OH,0,0,0,0,,SRB,BLOCK,5,15,13850,1
8,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,5,15,13850,1
9,14,Aleksic Maja ,MB,0,0,1,1,0.00,SRB,BLOCK,5,15,13850,1
10,15,Stevanovic Jovana ,MB,0,1,0,1,-100.00,SRB,BLOCK,5,15,13850,1
11,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,5,15,13850,1
12,22,Lozo Sara ,O,0,1,0,1,-100.00,SRB,BLOCK,5,15,13850,1
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,5,15,13850,1
0,4,Da Silva Ana Carolina ,MB,4,6,13,23,-8.70,BRA,BLOCK,0,0,13851,
1,16,Nascimento Kisy ,O,4,3,1,8,12.50,BRA,BLOCK,0,0,13851,
2,3,Gambatto Kudiess Julia ,MB,3,3,5,11,0.00,BRA,BLOCK,0,0,13851,
3,8,Silva Carneiro Macris Fernanda ,S,2,4,5,11,-18.18,BRA,BLOCK,0,0,13851,
4,17,Bergmann Julia Isabelle ,OH,2,1,1,4,25.00,BRA,BLOCK,0,0,13851,
5,10,Braga Guimaraes Gabriela (C),OH,1,2,3,6,-16.67,BRA,BLOCK,0,0,13851,
6,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,BRA,BLOCK,0,0,13851,
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,0,0,13851,
8,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,0,0,13851,
9,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,BLOCK,0,0,13851,
10,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,0,0,13851,
11,14,Araujo Natália ,L,0,0,0,0,,BRA,BLOCK,0,0,13851,
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,BLOCK,0,0,13851,
13,24,Geraldo Teixeira Lorenne ,O,0,2,0,2,-100.00,BRA,BLOCK,0,0,13851,
0,4,Da Silva Ana Carolina ,MB,2,0,5,7,28.57,BRA,BLOCK,1,29,13851,1
1,16,Nascimento Kisy ,O,2,1,1,4,25.00,BRA,BLOCK,1,29,13851,1
2,3,Gambatto Kudiess Julia ,MB,1,0,1,2,50.00,BRA,BLOCK,1,29,13851,1
3,17,Bergmann Julia Isabelle ,OH,1,0,0,1,100.00,BRA,BLOCK,1,29,13851,1
4,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,BRA,BLOCK,1,29,13851,1
5,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,1,29,13851,1
6,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,1,29,13851,1
7,8,Silva Carneiro Macris Fernanda ,S,0,1,1,2,-50.00,BRA,BLOCK,1,29,13851,1
8,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,BLOCK,1,29,13851,1
9,10,Braga Guimaraes Gabriela (C),OH,0,0,1,1,0.00,BRA,BLOCK,1,29,13851,1
10,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,1,29,13851,1
11,14,Araujo Natália ,L,0,0,0,0,,BRA,BLOCK,1,29,13851,1
12,15,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,BLOCK,1,29,13851,1
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,BLOCK,1,29,13851,1
0,3,Gambatto Kudiess Julia ,MB,1,0,1,2,50.00,BRA,BLOCK,2,28,13851,1
1,16,Nascimento Kisy ,O,1,1,0,2,0.00,BRA,BLOCK,2,28,13851,1
2,4,Da Silva Ana Carolina ,MB,0,2,4,6,-33.33,BRA,BLOCK,2,28,13851,1
3,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,BRA,BLOCK,2,28,13851,1
4,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,2,28,13851,1
5,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,2,28,13851,1
6,8,Silva Carneiro Macris Fernanda ,S,0,1,3,4,-25.00,BRA,BLOCK,2,28,13851,1
7,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,BLOCK,2,28,13851,1
8,10,Braga Guimaraes Gabriela (C),OH,0,1,0,1,-100.00,BRA,BLOCK,2,28,13851,1
9,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,2,28,13851,1
10,14,Araujo Natália ,L,0,0,0,0,,BRA,BLOCK,2,28,13851,1
11,15,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,BLOCK,2,28,13851,1
12,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,BRA,BLOCK,2,28,13851,1
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,BLOCK,2,28,13851,1
0,3,Gambatto Kudiess Julia ,MB,1,2,0,3,-33.33,BRA,BLOCK,3,20,13851,0
1,4,Da Silva Ana Carolina ,MB,1,3,2,6,-33.33,BRA,BLOCK,3,20,13851,0
2,8,Silva Carneiro Macris Fernanda ,S,1,0,0,1,100.00,BRA,BLOCK,3,20,13851,0
3,17,Bergmann Julia Isabelle ,OH,1,0,1,2,50.00,BRA,BLOCK,3,20,13851,0
4,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,BRA,BLOCK,3,20,13851,0
5,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,3,20,13851,0
6,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,3,20,13851,0
7,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,BLOCK,3,20,13851,0
8,10,Braga Guimaraes Gabriela (C),OH,0,1,1,2,-50.00,BRA,BLOCK,3,20,13851,0
9,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,3,20,13851,0
10,14,Araujo Natália ,L,0,0,0,0,,BRA,BLOCK,3,20,13851,0
11,15,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,BLOCK,3,20,13851,0
12,16,Nascimento Kisy ,O,0,0,0,0,,BRA,BLOCK,3,20,13851,0
13,24,Geraldo Teixeira Lorenne ,O,0,2,0,2,-100.00,BRA,BLOCK,3,20,13851,0
0,4,Da Silva Ana Carolina ,MB,1,1,2,4,0.00,BRA,BLOCK,4,25,13851,1
1,8,Silva Carneiro Macris Fernanda ,S,1,2,1,4,-25.00,BRA,BLOCK,4,25,13851,1
2,10,Braga Guimaraes Gabriela (C),OH,1,0,1,2,50.00,BRA,BLOCK,4,25,13851,1
3,16,Nascimento Kisy ,O,1,1,0,2,0.00,BRA,BLOCK,4,25,13851,1
4,3,Gambatto Kudiess Julia ,MB,0,1,3,4,-25.00,BRA,BLOCK,4,25,13851,1
5,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,BRA,BLOCK,4,25,13851,1
6,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,4,25,13851,1
7,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,4,25,13851,1
8,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,BLOCK,4,25,13851,1
9,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,4,25,13851,1
10,14,Araujo Natália ,L,0,0,0,0,,BRA,BLOCK,4,25,13851,1
11,15,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,BLOCK,4,25,13851,1
12,17,Bergmann Julia Isabelle ,OH,0,1,0,1,-100.00,BRA,BLOCK,4,25,13851,1
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,BLOCK,4,25,13851,1
0,25,Ogawa Erina ,MB,2,6,2,10,-40.00,JPN,BLOCK,0,0,13851,
1,3,Nishida Sarina (C),OH,1,1,1,3,0.00,JPN,BLOCK,0,0,13851,
2,5,Shimamura Haruyo ,MB,1,3,6,10,-20.00,JPN,BLOCK,0,0,13851,
3,15,Hayashi Kotona ,OH,1,3,1,5,-40.00,JPN,BLOCK,0,0,13851,
4,1,Moriya Akane ,L,0,0,0,0,,JPN,BLOCK,0,0,13851,
5,2,Uchiseto Mami ,L,0,0,0,0,,JPN,BLOCK,0,0,13851,
6,4,Ishikawa Mayu ,OH,0,0,1,1,0.00,JPN,BLOCK,0,0,13851,
7,9,Kojima Manami ,L,0,0,0,0,,JPN,BLOCK,0,0,13851,
8,10,Inoue Arisa ,OH,0,1,0,1,-100.00,JPN,BLOCK,0,0,13851,
9,19,Yamada Nichika ,MB,0,0,4,4,0.00,JPN,BLOCK,0,0,13851,
10,24,Matsui Tamaki ,S,0,1,5,6,-16.67,JPN,BLOCK,0,0,13851,
11,28,Hamamatsu Asuka ,MB,0,0,0,0,,JPN,BLOCK,0,0,13851,
12,30,Seki Nanami ,S,0,1,1,2,-50.00,JPN,BLOCK,0,0,13851,
13,38,Sato Yoshino ,OH,0,1,2,3,-33.33,JPN,BLOCK,0,0,13851,
0,15,Hayashi Kotona ,OH,1,0,1,2,50.00,JPN,BLOCK,1,27,13851,0
1,1,Moriya Akane ,L,0,0,0,0,,JPN,BLOCK,1,27,13851,0
2,2,Uchiseto Mami ,L,0,0,0,0,,JPN,BLOCK,1,27,13851,0
3,3,Nishida Sarina (C),OH,0,1,0,1,-100.00,JPN,BLOCK,1,27,13851,0
4,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,BLOCK,1,27,13851,0
5,5,Shimamura Haruyo ,MB,0,2,3,5,-40.00,JPN,BLOCK,1,27,13851,0
6,9,Kojima Manami ,L,0,0,0,0,,JPN,BLOCK,1,27,13851,0
7,10,Inoue Arisa ,OH,0,1,0,1,-100.00,JPN,BLOCK,1,27,13851,0
8,19,Yamada Nichika ,MB,0,0,4,4,0.00,JPN,BLOCK,1,27,13851,0
9,24,Matsui Tamaki ,S,0,0,0,0,,JPN,BLOCK,1,27,13851,0
10,25,Ogawa Erina ,MB,0,1,0,1,-100.00,JPN,BLOCK,1,27,13851,0
11,28,Hamamatsu Asuka ,MB,0,0,0,0,,JPN,BLOCK,1,27,13851,0
12,30,Seki Nanami ,S,0,1,1,2,-50.00,JPN,BLOCK,1,27,13851,0
13,38,Sato Yoshino ,OH,0,0,0,0,,JPN,BLOCK,1,27,13851,0
0,3,Nishida Sarina (C),OH,1,0,1,2,50.00,JPN,BLOCK,2,26,13851,0
1,25,Ogawa Erina ,MB,1,1,1,3,0.00,JPN,BLOCK,2,26,13851,0
2,1,Moriya Akane ,L,0,0,0,0,,JPN,BLOCK,2,26,13851,0
3,2,Uchiseto Mami ,L,0,0,0,0,,JPN,BLOCK,2,26,13851,0
4,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,BLOCK,2,26,13851,0
5,5,Shimamura Haruyo ,MB,0,0,1,1,0.00,JPN,BLOCK,2,26,13851,0
6,9,Kojima Manami ,L,0,0,0,0,,JPN,BLOCK,2,26,13851,0
7,10,Inoue Arisa ,OH,0,0,0,0,,JPN,BLOCK,2,26,13851,0
8,15,Hayashi Kotona ,OH,0,0,0,0,,JPN,BLOCK,2,26,13851,0
9,19,Yamada Nichika ,MB,0,0,0,0,,JPN,BLOCK,2,26,13851,0
10,24,Matsui Tamaki ,S,0,0,1,1,0.00,JPN,BLOCK,2,26,13851,0
11,28,Hamamatsu Asuka ,MB,0,0,0,0,,JPN,BLOCK,2,26,13851,0
12,30,Seki Nanami ,S,0,0,0,0,,JPN,BLOCK,2,26,13851,0
13,38,Sato Yoshino ,OH,0,1,1,2,-50.00,JPN,BLOCK,2,26,13851,0
0,5,Shimamura Haruyo ,MB,1,0,1,2,50.00,JPN,BLOCK,3,25,13851,1
1,25,Ogawa Erina ,MB,1,2,1,4,-25.00,JPN,BLOCK,3,25,13851,1
2,1,Moriya Akane ,L,0,0,0,0,,JPN,BLOCK,3,25,13851,1
3,2,Uchiseto Mami ,L,0,0,0,0,,JPN,BLOCK,3,25,13851,1
4,3,Nishida Sarina (C),OH,0,0,0,0,,JPN,BLOCK,3,25,13851,1
5,4,Ishikawa Mayu ,OH,0,0,1,1,0.00,JPN,BLOCK,3,25,13851,1
6,9,Kojima Manami ,L,0,0,0,0,,JPN,BLOCK,3,25,13851,1
7,10,Inoue Arisa ,OH,0,0,0,0,,JPN,BLOCK,3,25,13851,1
8,15,Hayashi Kotona ,OH,0,0,0,0,,JPN,BLOCK,3,25,13851,1
9,19,Yamada Nichika ,MB,0,0,0,0,,JPN,BLOCK,3,25,13851,1
10,24,Matsui Tamaki ,S,0,1,3,4,-25.00,JPN,BLOCK,3,25,13851,1
11,28,Hamamatsu Asuka ,MB,0,0,0,0,,JPN,BLOCK,3,25,13851,1
12,30,Seki Nanami ,S,0,0,0,0,,JPN,BLOCK,3,25,13851,1
13,38,Sato Yoshino ,OH,0,0,1,1,0.00,JPN,BLOCK,3,25,13851,1
0,1,Moriya Akane ,L,0,0,0,0,,JPN,BLOCK,4,14,13851,0
1,2,Uchiseto Mami ,L,0,0,0,0,,JPN,BLOCK,4,14,13851,0
2,3,Nishida Sarina (C),OH,0,0,0,0,,JPN,BLOCK,4,14,13851,0
3,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,BLOCK,4,14,13851,0
4,5,Shimamura Haruyo ,MB,0,1,1,2,-50.00,JPN,BLOCK,4,14,13851,0
5,9,Kojima Manami ,L,0,0,0,0,,JPN,BLOCK,4,14,13851,0
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,BLOCK,4,14,13851,0
7,15,Hayashi Kotona ,OH,0,3,0,3,-100.00,JPN,BLOCK,4,14,13851,0
8,19,Yamada Nichika ,MB,0,0,0,0,,JPN,BLOCK,4,14,13851,0
9,24,Matsui Tamaki ,S,0,0,1,1,0.00,JPN,BLOCK,4,14,13851,0
10,25,Ogawa Erina ,MB,0,2,0,2,-100.00,JPN,BLOCK,4,14,13851,0
11,28,Hamamatsu Asuka ,MB,0,0,0,0,,JPN,BLOCK,4,14,13851,0
12,30,Seki Nanami ,S,0,0,0,0,,JPN,BLOCK,4,14,13851,0
13,38,Sato Yoshino ,OH,0,0,0,0,,JPN,BLOCK,4,14,13851,0
0,3,Özbay Cansu ,S,2,6,3,11,-36.36,TUR,BLOCK,0,0,13852,
1,7,Baladin Hande ,OH,2,3,1,6,-16.67,TUR,BLOCK,0,0,13852,
2,14,Erdem Dündar Eda (C),MB,2,7,15,24,-20.83,TUR,BLOCK,0,0,13852,
3,18,Gunes Zehra ,MB,2,4,8,14,-14.29,TUR,BLOCK,0,0,13852,
4,99,Karakurt Ebrar ,O,2,2,4,8,0.00,TUR,BLOCK,0,0,13852,
5,1,Arici Beyza ,MB,0,0,0,0,,TUR,BLOCK,0,0,13852,
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,BLOCK,0,0,13852,
7,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,BLOCK,0,0,13852,
8,6,Sahin Saliha ,OH,0,2,3,5,-40.00,TUR,BLOCK,0,0,13852,
9,9,Diken Meliha ,O,0,0,0,0,,TUR,BLOCK,0,0,13852,
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,BLOCK,0,0,13852,
11,12,Şahin Elif ,S,0,0,0,0,,TUR,BLOCK,0,0,13852,
12,13,Boz Meryem ,O,0,0,0,0,,TUR,BLOCK,0,0,13852,
13,22,Aydin İlkin ,OH,0,0,0,0,,TUR,BLOCK,0,0,13852,
0,14,Erdem Dündar Eda (C),MB,2,3,7,12,-8.33,TUR,BLOCK,1,23,13852,0
1,3,Özbay Cansu ,S,1,2,2,5,-20.00,TUR,BLOCK,1,23,13852,0
2,1,Arici Beyza ,MB,0,0,0,0,,TUR,BLOCK,1,23,13852,0
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,BLOCK,1,23,13852,0
4,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,BLOCK,1,23,13852,0
5,6,Sahin Saliha ,OH,0,1,1,2,-50.00,TUR,BLOCK,1,23,13852,0
6,7,Baladin Hande ,OH,0,2,0,2,-100.00,TUR,BLOCK,1,23,13852,0
7,9,Diken Meliha ,O,0,0,0,0,,TUR,BLOCK,1,23,13852,0
8,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,BLOCK,1,23,13852,0
9,12,Şahin Elif ,S,0,0,0,0,,TUR,BLOCK,1,23,13852,0
10,13,Boz Meryem ,O,0,0,0,0,,TUR,BLOCK,1,23,13852,0
11,18,Gunes Zehra ,MB,0,1,1,2,-50.00,TUR,BLOCK,1,23,13852,0
12,22,Aydin İlkin ,OH,0,0,0,0,,TUR,BLOCK,1,23,13852,0
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,BLOCK,1,23,13852,0
0,3,Özbay Cansu ,S,1,0,0,1,100.00,TUR,BLOCK,2,25,13852,1
1,7,Baladin Hande ,OH,1,0,1,2,50.00,TUR,BLOCK,2,25,13852,1
2,99,Karakurt Ebrar ,O,1,2,1,4,-25.00,TUR,BLOCK,2,25,13852,1
3,1,Arici Beyza ,MB,0,0,0,0,,TUR,BLOCK,2,25,13852,1
4,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,BLOCK,2,25,13852,1
5,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,BLOCK,2,25,13852,1
6,6,Sahin Saliha ,OH,0,0,1,1,0.00,TUR,BLOCK,2,25,13852,1
7,9,Diken Meliha ,O,0,0,0,0,,TUR,BLOCK,2,25,13852,1
8,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,BLOCK,2,25,13852,1
9,12,Şahin Elif ,S,0,0,0,0,,TUR,BLOCK,2,25,13852,1
10,13,Boz Meryem ,O,0,0,0,0,,TUR,BLOCK,2,25,13852,1
11,14,Erdem Dündar Eda (C),MB,0,2,7,9,-22.22,TUR,BLOCK,2,25,13852,1
12,18,Gunes Zehra ,MB,0,0,2,2,0.00,TUR,BLOCK,2,25,13852,1
13,22,Aydin İlkin ,OH,0,0,0,0,,TUR,BLOCK,2,25,13852,1
0,7,Baladin Hande ,OH,1,0,0,1,100.00,TUR,BLOCK,3,25,13852,1
1,18,Gunes Zehra ,MB,1,2,2,5,-20.00,TUR,BLOCK,3,25,13852,1
2,1,Arici Beyza ,MB,0,0,0,0,,TUR,BLOCK,3,25,13852,1
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,BLOCK,3,25,13852,1
4,3,Özbay Cansu ,S,0,1,0,1,-100.00,TUR,BLOCK,3,25,13852,1
5,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,BLOCK,3,25,13852,1
6,6,Sahin Saliha ,OH,0,1,1,2,-50.00,TUR,BLOCK,3,25,13852,1
7,9,Diken Meliha ,O,0,0,0,0,,TUR,BLOCK,3,25,13852,1
8,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,BLOCK,3,25,13852,1
9,12,Şahin Elif ,S,0,0,0,0,,TUR,BLOCK,3,25,13852,1
10,13,Boz Meryem ,O,0,0,0,0,,TUR,BLOCK,3,25,13852,1
11,14,Erdem Dündar Eda (C),MB,0,1,1,2,-50.00,TUR,BLOCK,3,25,13852,1
12,22,Aydin İlkin ,OH,0,0,0,0,,TUR,BLOCK,3,25,13852,1
13,99,Karakurt Ebrar ,O,0,0,3,3,0.00,TUR,BLOCK,3,25,13852,1
0,18,Gunes Zehra ,MB,1,1,3,5,0.00,TUR,BLOCK,4,25,13852,1
1,99,Karakurt Ebrar ,O,1,0,0,1,100.00,TUR,BLOCK,4,25,13852,1
2,1,Arici Beyza ,MB,0,0,0,0,,TUR,BLOCK,4,25,13852,1
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,BLOCK,4,25,13852,1
4,3,Özbay Cansu ,S,0,3,1,4,-75.00,TUR,BLOCK,4,25,13852,1
5,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,BLOCK,4,25,13852,1
6,6,Sahin Saliha ,OH,0,0,0,0,,TUR,BLOCK,4,25,13852,1
7,7,Baladin Hande ,OH,0,1,0,1,-100.00,TUR,BLOCK,4,25,13852,1
8,9,Diken Meliha ,O,0,0,0,0,,TUR,BLOCK,4,25,13852,1
9,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,BLOCK,4,25,13852,1
10,12,Şahin Elif ,S,0,0,0,0,,TUR,BLOCK,4,25,13852,1
11,13,Boz Meryem ,O,0,0,0,0,,TUR,BLOCK,4,25,13852,1
12,14,Erdem Dündar Eda (C),MB,0,1,0,1,-100.00,TUR,BLOCK,4,25,13852,1
13,22,Aydin İlkin ,OH,0,0,0,0,,TUR,BLOCK,4,25,13852,1
0,3,Guedpard Pornpun (C),S,2,1,3,6,16.67,THA,BLOCK,0,0,13852,
1,12,Bamrungsuk Hattaya ,MB,1,4,4,9,-33.33,THA,BLOCK,0,0,13852,
2,16,Kokram Pimpichaya ,O,1,0,1,2,50.00,THA,BLOCK,0,0,13852,
3,2,Pannoy Piyanut ,L,0,0,0,0,,THA,BLOCK,0,0,13852,
4,9,Bundasak Jarasporn ,MB,0,5,3,8,-62.50,THA,BLOCK,0,0,13852,
5,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,0,0,13852,
6,15,Kamulthala Kaewkalaya ,MB,0,3,1,4,-75.00,THA,BLOCK,0,0,13852,
7,17,Boonlert Tichaya ,S,0,0,0,0,,THA,BLOCK,0,0,13852,
8,18,Kongyot Ajcharaporn ,OH,0,2,3,5,-40.00,THA,BLOCK,0,0,13852,
9,19,Moksri Chatchu-On ,OH,0,2,1,3,-66.67,THA,BLOCK,0,0,13852,
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,0,0,13852,
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,BLOCK,0,0,13852,
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,BLOCK,0,0,13852,
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,BLOCK,0,0,13852,
0,3,Guedpard Pornpun (C),S,1,1,0,2,0.00,THA,BLOCK,1,25,13852,1
1,16,Kokram Pimpichaya ,O,1,0,1,2,50.00,THA,BLOCK,1,25,13852,1
2,2,Pannoy Piyanut ,L,0,0,0,0,,THA,BLOCK,1,25,13852,1
3,9,Bundasak Jarasporn ,MB,0,1,2,3,-33.33,THA,BLOCK,1,25,13852,1
4,12,Bamrungsuk Hattaya ,MB,0,3,3,6,-50.00,THA,BLOCK,1,25,13852,1
5,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,1,25,13852,1
6,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,BLOCK,1,25,13852,1
7,17,Boonlert Tichaya ,S,0,0,0,0,,THA,BLOCK,1,25,13852,1
8,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,BLOCK,1,25,13852,1
9,19,Moksri Chatchu-On ,OH,0,0,0,0,,THA,BLOCK,1,25,13852,1
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,1,25,13852,1
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,BLOCK,1,25,13852,1
