Unnamed: 0,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
8,12,Bongaerts Britt ,S,0,0,4,4,0.0,NED,SERVE,4,25,13783,1.0
9,16,Baijens Indy ,MB,0,0,0,0,,NED,SERVE,4,25,13783,1.0
10,17,Vos Iris ,OH,0,0,0,0,,NED,SERVE,4,25,13783,1.0
11,18,Jasper Marrit ,OH,0,0,8,8,0.0,NED,SERVE,4,25,13783,1.0
12,24,de Zwart Laura ,MB,0,0,0,0,,NED,SERVE,4,25,13783,1.0
13,25,Reesink Florien ,L,0,0,0,0,,NED,SERVE,4,25,13783,1.0
0,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,SERVE,5,13,13783,0.0
1,4,Plak Celeste ,O,0,1,1,2,-50.0,NED,SERVE,5,13,13783,0.0
2,5,Knollema Jolien ,OH,0,0,0,0,,NED,SERVE,5,13,13783,0.0
3,7,Lohuis Juliet ,MB,0,0,2,2,0.0,NED,SERVE,5,13,13783,0.0
4,9,Schoot Myrthe (C),L,0,0,0,0,,NED,SERVE,5,13,13783,0.0
5,10,van Aalen Sarah ,S,0,0,0,0,,NED,SERVE,5,13,13783,0.0
6,12,Bongaerts Britt ,S,0,0,1,1,0.0,NED,SERVE,5,13,13783,0.0
7,16,Baijens Indy ,MB,0,0,0,0,,NED,SERVE,5,13,13783,0.0
8,17,Vos Iris ,OH,0,0,0,0,,NED,SERVE,5,13,13783,0.0
9,18,Jasper Marrit ,OH,0,0,1,1,0.0,NED,SERVE,5,13,13783,0.0
10,23,Timmerman Eline ,MB,0,0,4,4,0.0,NED,SERVE,5,13,13783,0.0
11,24,de Zwart Laura ,MB,0,0,0,0,,NED,SERVE,5,13,13783,0.0
12,25,Reesink Florien ,L,0,0,0,0,,NED,SERVE,5,13,13783,0.0
13,26,Dambrink Elles ,O,0,1,2,3,-33.33,NED,SERVE,5,13,13783,0.0
0,12,Bamrungsuk Hattaya ,MB,1,1,14,16,0.0,THA,SERVE,0,0,13784,
1,16,Kokram Pimpichaya ,O,1,3,10,14,-14.29,THA,SERVE,0,0,13784,
2,2,Pannoy Piyanut ,L,0,0,0,0,,THA,SERVE,0,0,13784,
3,3,Guedpard Pornpun (C),S,0,2,9,11,-18.18,THA,SERVE,0,0,13784,
4,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SERVE,0,0,13784,
5,15,Kamulthala Kaewkalaya ,MB,0,1,18,19,-5.26,THA,SERVE,0,0,13784,
6,17,Boonlert Tichaya ,S,0,1,0,1,-100.0,THA,SERVE,0,0,13784,
7,18,Kongyot Ajcharaporn ,OH,0,0,5,5,0.0,THA,SERVE,0,0,13784,
8,19,Moksri Chatchu-On ,OH,0,2,15,17,-11.76,THA,SERVE,0,0,13784,
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,0,0,13784,
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,0,0,13784,
11,24,Boonlert Tichakorn ,MB,0,0,2,2,0.0,THA,SERVE,0,0,13784,
12,25,Janthawisut Sasipapron ,OH,0,3,3,6,-50.0,THA,SERVE,0,0,13784,
0,12,Bamrungsuk Hattaya ,MB,1,0,6,7,14.29,THA,SERVE,1,25,13784,1.0
1,2,Pannoy Piyanut ,L,0,0,0,0,,THA,SERVE,1,25,13784,1.0
2,3,Guedpard Pornpun (C),S,0,0,2,2,0.0,THA,SERVE,1,25,13784,1.0
3,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SERVE,1,25,13784,1.0
4,15,Kamulthala Kaewkalaya ,MB,0,0,5,5,0.0,THA,SERVE,1,25,13784,1.0
5,16,Kokram Pimpichaya ,O,0,0,3,3,0.0,THA,SERVE,1,25,13784,1.0
6,17,Boonlert Tichaya ,S,0,0,0,0,,THA,SERVE,1,25,13784,1.0
7,18,Kongyot Ajcharaporn ,OH,0,0,1,1,0.0,THA,SERVE,1,25,13784,1.0
8,19,Moksri Chatchu-On ,OH,0,0,4,4,0.0,THA,SERVE,1,25,13784,1.0
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,1,25,13784,1.0
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,1,25,13784,1.0
11,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,SERVE,1,25,13784,1.0
12,25,Janthawisut Sasipapron ,OH,0,1,2,3,-33.33,THA,SERVE,1,25,13784,1.0
0,2,Pannoy Piyanut ,L,0,0,0,0,,THA,SERVE,2,13,13784,0.0
1,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,SERVE,2,13,13784,0.0
2,12,Bamrungsuk Hattaya ,MB,0,0,2,2,0.0,THA,SERVE,2,13,13784,0.0
3,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SERVE,2,13,13784,0.0
4,15,Kamulthala Kaewkalaya ,MB,0,0,3,3,0.0,THA,SERVE,2,13,13784,0.0
5,16,Kokram Pimpichaya ,O,0,1,1,2,-50.0,THA,SERVE,2,13,13784,0.0
6,17,Boonlert Tichaya ,S,0,1,0,1,-100.0,THA,SERVE,2,13,13784,0.0
7,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,SERVE,2,13,13784,0.0
8,19,Moksri Chatchu-On ,OH,0,0,2,2,0.0,THA,SERVE,2,13,13784,0.0
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,2,13,13784,0.0
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,2,13,13784,0.0
11,24,Boonlert Tichakorn ,MB,0,0,2,2,0.0,THA,SERVE,2,13,13784,0.0
12,25,Janthawisut Sasipapron ,OH,0,1,0,1,-100.0,THA,SERVE,2,13,13784,0.0
0,16,Kokram Pimpichaya ,O,1,1,2,4,0.0,THA,SERVE,3,14,13784,0.0
1,2,Pannoy Piyanut ,L,0,0,0,0,,THA,SERVE,3,14,13784,0.0
2,3,Guedpard Pornpun (C),S,0,0,3,3,0.0,THA,SERVE,3,14,13784,0.0
3,12,Bamrungsuk Hattaya ,MB,0,0,2,2,0.0,THA,SERVE,3,14,13784,0.0
4,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SERVE,3,14,13784,0.0
5,15,Kamulthala Kaewkalaya ,MB,0,0,2,2,0.0,THA,SERVE,3,14,13784,0.0
6,17,Boonlert Tichaya ,S,0,0,0,0,,THA,SERVE,3,14,13784,0.0
7,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,SERVE,3,14,13784,0.0
8,19,Moksri Chatchu-On ,OH,0,1,1,2,-50.0,THA,SERVE,3,14,13784,0.0
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,3,14,13784,0.0
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,3,14,13784,0.0
11,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,SERVE,3,14,13784,0.0
12,25,Janthawisut Sasipapron ,OH,0,1,1,2,-50.0,THA,SERVE,3,14,13784,0.0
0,2,Pannoy Piyanut ,L,0,0,0,0,,THA,SERVE,4,25,13784,1.0
1,3,Guedpard Pornpun (C),S,0,2,1,3,-66.67,THA,SERVE,4,25,13784,1.0
2,12,Bamrungsuk Hattaya ,MB,0,1,3,4,-25.0,THA,SERVE,4,25,13784,1.0
3,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SERVE,4,25,13784,1.0
4,15,Kamulthala Kaewkalaya ,MB,0,0,7,7,0.0,THA,SERVE,4,25,13784,1.0
5,16,Kokram Pimpichaya ,O,0,0,3,3,0.0,THA,SERVE,4,25,13784,1.0
6,17,Boonlert Tichaya ,S,0,0,0,0,,THA,SERVE,4,25,13784,1.0
7,18,Kongyot Ajcharaporn ,OH,0,0,2,2,0.0,THA,SERVE,4,25,13784,1.0
8,19,Moksri Chatchu-On ,OH,0,0,5,5,0.0,THA,SERVE,4,25,13784,1.0
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,4,25,13784,1.0
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,4,25,13784,1.0
11,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,SERVE,4,25,13784,1.0
12,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,SERVE,4,25,13784,1.0
0,2,Pannoy Piyanut ,L,0,0,0,0,,THA,SERVE,5,15,13784,1.0
1,3,Guedpard Pornpun (C),S,0,0,3,3,0.0,THA,SERVE,5,15,13784,1.0
2,12,Bamrungsuk Hattaya ,MB,0,0,1,1,0.0,THA,SERVE,5,15,13784,1.0
3,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,SERVE,5,15,13784,1.0
4,15,Kamulthala Kaewkalaya ,MB,0,1,1,2,-50.0,THA,SERVE,5,15,13784,1.0
5,16,Kokram Pimpichaya ,O,0,1,1,2,-50.0,THA,SERVE,5,15,13784,1.0
6,17,Boonlert Tichaya ,S,0,0,0,0,,THA,SERVE,5,15,13784,1.0
7,18,Kongyot Ajcharaporn ,OH,0,0,2,2,0.0,THA,SERVE,5,15,13784,1.0
8,19,Moksri Chatchu-On ,OH,0,1,3,4,-25.0,THA,SERVE,5,15,13784,1.0
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,SERVE,5,15,13784,1.0
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,SERVE,5,15,13784,1.0
11,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,SERVE,5,15,13784,1.0
12,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,SERVE,5,15,13784,1.0
0,1,Yuan Xinyue (C),MB,3,1,14,18,11.11,CHN,SERVE,0,0,13784,
1,10,Wang Yunlu ,OH,2,1,12,15,6.67,CHN,SERVE,0,0,13784,
2,6,Gong Xiangyu ,O,1,0,18,19,5.26,CHN,SERVE,0,0,13784,
3,12,Li Yingying ,OH,1,1,16,18,0.0,CHN,SERVE,0,0,13784,
4,3,Diao Linyu ,S,0,0,6,6,0.0,CHN,SERVE,0,0,13784,
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SERVE,0,0,13784,
6,7,Wang Yuanyuan ,MB,0,0,18,18,0.0,CHN,SERVE,0,0,13784,
7,8,Jin Ye ,OH,0,0,3,3,0.0,CHN,SERVE,0,0,13784,
8,11,Wang Yizhu ,OH,0,0,2,2,0.0,CHN,SERVE,0,0,13784,
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,0,0,13784,
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,SERVE,0,0,13784,
11,16,Ding Xia ,S,0,0,8,8,0.0,CHN,SERVE,0,0,13784,
12,17,Ni Feifan ,L,0,0,0,0,,CHN,SERVE,0,0,13784,
13,18,Miao Yiwen ,O,0,0,1,1,0.0,CHN,SERVE,0,0,13784,
0,12,Li Yingying ,OH,1,0,2,3,33.33,CHN,SERVE,1,23,13784,0.0
1,1,Yuan Xinyue (C),MB,0,1,3,4,-25.0,CHN,SERVE,1,23,13784,0.0
2,3,Diao Linyu ,S,0,0,5,5,0.0,CHN,SERVE,1,23,13784,0.0
3,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SERVE,1,23,13784,0.0
4,6,Gong Xiangyu ,O,0,0,4,4,0.0,CHN,SERVE,1,23,13784,0.0
5,7,Wang Yuanyuan ,MB,0,0,3,3,0.0,CHN,SERVE,1,23,13784,0.0
6,8,Jin Ye ,OH,0,0,3,3,0.0,CHN,SERVE,1,23,13784,0.0
7,10,Wang Yunlu ,OH,0,0,1,1,0.0,CHN,SERVE,1,23,13784,0.0
8,11,Wang Yizhu ,OH,0,0,0,0,,CHN,SERVE,1,23,13784,0.0
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,1,23,13784,0.0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,SERVE,1,23,13784,0.0
11,16,Ding Xia ,S,0,0,0,0,,CHN,SERVE,1,23,13784,0.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,SERVE,1,23,13784,0.0
13,18,Miao Yiwen ,O,0,0,0,0,,CHN,SERVE,1,23,13784,0.0
0,1,Yuan Xinyue (C),MB,2,0,3,5,40.0,CHN,SERVE,2,25,13784,1.0
1,10,Wang Yunlu ,OH,1,0,4,5,20.0,CHN,SERVE,2,25,13784,1.0
2,3,Diao Linyu ,S,0,0,0,0,,CHN,SERVE,2,25,13784,1.0
3,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SERVE,2,25,13784,1.0
4,6,Gong Xiangyu ,O,0,0,7,7,0.0,CHN,SERVE,2,25,13784,1.0
5,7,Wang Yuanyuan ,MB,0,0,4,4,0.0,CHN,SERVE,2,25,13784,1.0
6,8,Jin Ye ,OH,0,0,0,0,,CHN,SERVE,2,25,13784,1.0
7,11,Wang Yizhu ,OH,0,0,0,0,,CHN,SERVE,2,25,13784,1.0
8,12,Li Yingying ,OH,0,1,1,2,-50.0,CHN,SERVE,2,25,13784,1.0
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,2,25,13784,1.0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,SERVE,2,25,13784,1.0
11,16,Ding Xia ,S,0,0,2,2,0.0,CHN,SERVE,2,25,13784,1.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,SERVE,2,25,13784,1.0
13,18,Miao Yiwen ,O,0,0,0,0,,CHN,SERVE,2,25,13784,1.0
0,1,Yuan Xinyue (C),MB,1,0,5,6,16.67,CHN,SERVE,3,25,13784,1.0
1,6,Gong Xiangyu ,O,1,0,2,3,33.33,CHN,SERVE,3,25,13784,1.0
2,3,Diao Linyu ,S,0,0,0,0,,CHN,SERVE,3,25,13784,1.0
3,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SERVE,3,25,13784,1.0
4,7,Wang Yuanyuan ,MB,0,0,4,4,0.0,CHN,SERVE,3,25,13784,1.0
5,8,Jin Ye ,OH,0,0,0,0,,CHN,SERVE,3,25,13784,1.0
6,10,Wang Yunlu ,OH,0,0,2,2,0.0,CHN,SERVE,3,25,13784,1.0
7,11,Wang Yizhu ,OH,0,0,0,0,,CHN,SERVE,3,25,13784,1.0
8,12,Li Yingying ,OH,0,0,6,6,0.0,CHN,SERVE,3,25,13784,1.0
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,3,25,13784,1.0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,SERVE,3,25,13784,1.0
11,16,Ding Xia ,S,0,0,3,3,0.0,CHN,SERVE,3,25,13784,1.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,SERVE,3,25,13784,1.0
13,18,Miao Yiwen ,O,0,0,0,0,,CHN,SERVE,3,25,13784,1.0
0,10,Wang Yunlu ,OH,1,0,4,5,20.0,CHN,SERVE,4,23,13784,0.0
1,1,Yuan Xinyue (C),MB,0,0,2,2,0.0,CHN,SERVE,4,23,13784,0.0
2,3,Diao Linyu ,S,0,0,0,0,,CHN,SERVE,4,23,13784,0.0
3,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SERVE,4,23,13784,0.0
4,6,Gong Xiangyu ,O,0,0,2,2,0.0,CHN,SERVE,4,23,13784,0.0
5,7,Wang Yuanyuan ,MB,0,0,4,4,0.0,CHN,SERVE,4,23,13784,0.0
6,8,Jin Ye ,OH,0,0,0,0,,CHN,SERVE,4,23,13784,0.0
7,11,Wang Yizhu ,OH,0,0,2,2,0.0,CHN,SERVE,4,23,13784,0.0
8,12,Li Yingying ,OH,0,0,6,6,0.0,CHN,SERVE,4,23,13784,0.0
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,4,23,13784,0.0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,SERVE,4,23,13784,0.0
11,16,Ding Xia ,S,0,0,2,2,0.0,CHN,SERVE,4,23,13784,0.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,SERVE,4,23,13784,0.0
13,18,Miao Yiwen ,O,0,0,1,1,0.0,CHN,SERVE,4,23,13784,0.0
0,1,Yuan Xinyue (C),MB,0,0,1,1,0.0,CHN,SERVE,5,11,13784,0.0
1,3,Diao Linyu ,S,0,0,1,1,0.0,CHN,SERVE,5,11,13784,0.0
2,4,Yang Hanyu ,MB,0,0,0,0,,CHN,SERVE,5,11,13784,0.0
3,6,Gong Xiangyu ,O,0,0,3,3,0.0,CHN,SERVE,5,11,13784,0.0
4,7,Wang Yuanyuan ,MB,0,0,3,3,0.0,CHN,SERVE,5,11,13784,0.0
5,8,Jin Ye ,OH,0,0,0,0,,CHN,SERVE,5,11,13784,0.0
6,10,Wang Yunlu ,OH,0,1,1,2,-50.0,CHN,SERVE,5,11,13784,0.0
7,11,Wang Yizhu ,OH,0,0,0,0,,CHN,SERVE,5,11,13784,0.0
8,12,Li Yingying ,OH,0,0,1,1,0.0,CHN,SERVE,5,11,13784,0.0
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,SERVE,5,11,13784,0.0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,SERVE,5,11,13784,0.0
11,16,Ding Xia ,S,0,0,1,1,0.0,CHN,SERVE,5,11,13784,0.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,SERVE,5,11,13784,0.0
13,18,Miao Yiwen ,O,0,0,0,0,,CHN,SERVE,5,11,13784,0.0
0,2,Savelkoel Fleur ,OH,2,2,5,9,0.0,NED,SERVE,0,0,13786,
1,7,Lohuis Juliet ,MB,1,2,9,12,-8.33,NED,SERVE,0,0,13786,
2,18,Jasper Marrit ,OH,1,1,6,8,0.0,NED,SERVE,0,0,13786,
3,26,Dambrink Elles ,O,1,3,11,15,-13.33,NED,SERVE,0,0,13786,
4,4,Plak Celeste ,O,0,0,1,1,0.0,NED,SERVE,0,0,13786,
5,5,Knollema Jolien ,OH,0,0,0,0,,NED,SERVE,0,0,13786,
6,9,Schoot Myrthe ,L,0,0,0,0,,NED,SERVE,0,0,13786,
7,11,Buijs Anne (C),OH,0,0,14,14,0.0,NED,SERVE,0,0,13786,
8,12,Bongaerts Britt ,S,0,0,12,12,0.0,NED,SERVE,0,0,13786,
9,14,Dijkema Laura ,S,0,0,1,1,0.0,NED,SERVE,0,0,13786,
10,16,Baijens Indy ,MB,0,0,0,0,,NED,SERVE,0,0,13786,
11,19,Daalderop Nika ,OH,0,0,0,0,,NED,SERVE,0,0,13786,
12,23,Timmerman Eline ,MB,0,2,13,15,-13.33,NED,SERVE,0,0,13786,
13,25,Reesink Florien ,L,0,0,0,0,,NED,SERVE,0,0,13786,
0,18,Jasper Marrit ,OH,1,1,4,6,0.0,NED,SERVE,1,20,13786,0.0
1,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,SERVE,1,20,13786,0.0
2,4,Plak Celeste ,O,0,0,0,0,,NED,SERVE,1,20,13786,0.0
3,5,Knollema Jolien ,OH,0,0,0,0,,NED,SERVE,1,20,13786,0.0
4,7,Lohuis Juliet ,MB,0,0,3,3,0.0,NED,SERVE,1,20,13786,0.0
5,9,Schoot Myrthe ,L,0,0,0,0,,NED,SERVE,1,20,13786,0.0
6,11,Buijs Anne (C),OH,0,0,3,3,0.0,NED,SERVE,1,20,13786,0.0
7,12,Bongaerts Britt ,S,0,0,3,3,0.0,NED,SERVE,1,20,13786,0.0
8,14,Dijkema Laura ,S,0,0,1,1,0.0,NED,SERVE,1,20,13786,0.0
9,16,Baijens Indy ,MB,0,0,0,0,,NED,SERVE,1,20,13786,0.0
10,19,Daalderop Nika ,OH,0,0,0,0,,NED,SERVE,1,20,13786,0.0
11,23,Timmerman Eline ,MB,0,1,2,3,-33.33,NED,SERVE,1,20,13786,0.0
12,25,Reesink Florien ,L,0,0,0,0,,NED,SERVE,1,20,13786,0.0
13,26,Dambrink Elles ,O,0,2,0,2,-100.0,NED,SERVE,1,20,13786,0.0
0,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,SERVE,2,19,13786,0.0
1,4,Plak Celeste ,O,0,0,1,1,0.0,NED,SERVE,2,19,13786,0.0
2,5,Knollema Jolien ,OH,0,0,0,0,,NED,SERVE,2,19,13786,0.0
3,7,Lohuis Juliet ,MB,0,1,2,3,-33.33,NED,SERVE,2,19,13786,0.0
4,9,Schoot Myrthe ,L,0,0,0,0,,NED,SERVE,2,19,13786,0.0
5,11,Buijs Anne (C),OH,0,0,3,3,0.0,NED,SERVE,2,19,13786,0.0
6,12,Bongaerts Britt ,S,0,0,4,4,0.0,NED,SERVE,2,19,13786,0.0
7,14,Dijkema Laura ,S,0,0,0,0,,NED,SERVE,2,19,13786,0.0
8,16,Baijens Indy ,MB,0,0,0,0,,NED,SERVE,2,19,13786,0.0
9,18,Jasper Marrit ,OH,0,0,2,2,0.0,NED,SERVE,2,19,13786,0.0
10,19,Daalderop Nika ,OH,0,0,0,0,,NED,SERVE,2,19,13786,0.0
11,23,Timmerman Eline ,MB,0,1,3,4,-25.0,NED,SERVE,2,19,13786,0.0
12,25,Reesink Florien ,L,0,0,0,0,,NED,SERVE,2,19,13786,0.0
13,26,Dambrink Elles ,O,0,0,2,2,0.0,NED,SERVE,2,19,13786,0.0
0,2,Savelkoel Fleur ,OH,2,2,2,6,0.0,NED,SERVE,3,25,13786,1.0
1,4,Plak Celeste ,O,0,0,0,0,,NED,SERVE,3,25,13786,1.0
2,5,Knollema Jolien ,OH,0,0,0,0,,NED,SERVE,3,25,13786,1.0
3,7,Lohuis Juliet ,MB,0,1,1,2,-50.0,NED,SERVE,3,25,13786,1.0
4,9,Schoot Myrthe ,L,0,0,0,0,,NED,SERVE,3,25,13786,1.0
5,11,Buijs Anne (C),OH,0,0,5,5,0.0,NED,SERVE,3,25,13786,1.0
6,12,Bongaerts Britt ,S,0,0,2,2,0.0,NED,SERVE,3,25,13786,1.0
7,14,Dijkema Laura ,S,0,0,0,0,,NED,SERVE,3,25,13786,1.0
8,16,Baijens Indy ,MB,0,0,0,0,,NED,SERVE,3,25,13786,1.0
9,18,Jasper Marrit ,OH,0,0,0,0,,NED,SERVE,3,25,13786,1.0
10,19,Daalderop Nika ,OH,0,0,0,0,,NED,SERVE,3,25,13786,1.0
11,23,Timmerman Eline ,MB,0,0,6,6,0.0,NED,SERVE,3,25,13786,1.0
12,25,Reesink Florien ,L,0,0,0,0,,NED,SERVE,3,25,13786,1.0
13,26,Dambrink Elles ,O,0,1,3,4,-25.0,NED,SERVE,3,25,13786,1.0
0,7,Lohuis Juliet ,MB,1,0,3,4,25.0,NED,SERVE,4,22,13786,0.0
1,26,Dambrink Elles ,O,1,0,6,7,14.29,NED,SERVE,4,22,13786,0.0
2,2,Savelkoel Fleur ,OH,0,0,3,3,0.0,NED,SERVE,4,22,13786,0.0
3,4,Plak Celeste ,O,0,0,0,0,,NED,SERVE,4,22,13786,0.0
4,5,Knollema Jolien ,OH,0,0,0,0,,NED,SERVE,4,22,13786,0.0
5,9,Schoot Myrthe ,L,0,0,0,0,,NED,SERVE,4,22,13786,0.0
6,11,Buijs Anne (C),OH,0,0,3,3,0.0,NED,SERVE,4,22,13786,0.0
7,12,Bongaerts Britt ,S,0,0,3,3,0.0,NED,SERVE,4,22,13786,0.0
8,14,Dijkema Laura ,S,0,0,0,0,,NED,SERVE,4,22,13786,0.0
9,16,Baijens Indy ,MB,0,0,0,0,,NED,SERVE,4,22,13786,0.0
10,18,Jasper Marrit ,OH,0,0,0,0,,NED,SERVE,4,22,13786,0.0
11,19,Daalderop Nika ,OH,0,0,0,0,,NED,SERVE,4,22,13786,0.0
12,23,Timmerman Eline ,MB,0,0,2,2,0.0,NED,SERVE,4,22,13786,0.0
13,25,Reesink Florien ,L,0,0,0,0,,NED,SERVE,4,22,13786,0.0
0,21,Weitzel Camilla ,MB,1,2,10,13,-7.69,GER,SERVE,0,0,13786,
1,1,Bock Linda ,L,0,0,0,0,,GER,SERVE,0,0,13786,
2,2,Kästner Pia ,S,0,1,8,9,-11.11,GER,SERVE,0,0,13786,
3,4,Pogany Anna ,L,0,0,0,0,,GER,SERVE,0,0,13786,
4,5,Glaab Corina ,S,0,0,8,8,0.0,GER,SERVE,0,0,13786,
5,6,Janiska Jennifer ,OH,0,0,8,8,0.0,GER,SERVE,0,0,13786,
6,7,Vanjak Ivana ,OH,0,0,1,1,0.0,GER,SERVE,0,0,13786,
7,9,Alsmeier Lina ,OH,0,3,9,12,-25.0,GER,SERVE,0,0,13786,
8,10,Stigrot Lena (C),OH,0,0,12,12,0.0,GER,SERVE,0,0,13786,
9,12,Orthmann Hanna ,OH,0,5,6,11,-45.45,GER,SERVE,0,0,13786,
10,13,Hippe Saskia ,O,0,0,0,0,,GER,SERVE,0,0,13786,
11,14,Schölzel Marie ,MB,0,3,9,12,-25.0,GER,SERVE,0,0,13786,
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,SERVE,0,0,13786,
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SERVE,0,0,13786,
0,1,Bock Linda ,L,0,0,0,0,,GER,SERVE,1,25,13786,1.0
1,2,Kästner Pia ,S,0,0,1,1,0.0,GER,SERVE,1,25,13786,1.0
2,4,Pogany Anna ,L,0,0,0,0,,GER,SERVE,1,25,13786,1.0
3,5,Glaab Corina ,S,0,0,3,3,0.0,GER,SERVE,1,25,13786,1.0
4,6,Janiska Jennifer ,OH,0,0,0,0,,GER,SERVE,1,25,13786,1.0
5,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SERVE,1,25,13786,1.0
6,9,Alsmeier Lina ,OH,0,1,3,4,-25.0,GER,SERVE,1,25,13786,1.0
7,10,Stigrot Lena (C),OH,0,0,5,5,0.0,GER,SERVE,1,25,13786,1.0
8,12,Orthmann Hanna ,OH,0,2,1,3,-66.67,GER,SERVE,1,25,13786,1.0
9,13,Hippe Saskia ,O,0,0,0,0,,GER,SERVE,1,25,13786,1.0
10,14,Schölzel Marie ,MB,0,1,3,4,-25.0,GER,SERVE,1,25,13786,1.0
11,21,Weitzel Camilla ,MB,0,1,3,4,-25.0,GER,SERVE,1,25,13786,1.0
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,SERVE,1,25,13786,1.0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SERVE,1,25,13786,1.0
0,1,Bock Linda ,L,0,0,0,0,,GER,SERVE,2,25,13786,1.0
1,2,Kästner Pia ,S,0,0,0,0,,GER,SERVE,2,25,13786,1.0
2,4,Pogany Anna ,L,0,0,0,0,,GER,SERVE,2,25,13786,1.0
3,5,Glaab Corina ,S,0,0,3,3,0.0,GER,SERVE,2,25,13786,1.0
4,6,Janiska Jennifer ,OH,0,0,1,1,0.0,GER,SERVE,2,25,13786,1.0
5,7,Vanjak Ivana ,OH,0,0,0,0,,GER,SERVE,2,25,13786,1.0
6,9,Alsmeier Lina ,OH,0,1,4,5,-20.0,GER,SERVE,2,25,13786,1.0
7,10,Stigrot Lena (C),OH,0,0,5,5,0.0,GER,SERVE,2,25,13786,1.0
8,12,Orthmann Hanna ,OH,0,1,3,4,-25.0,GER,SERVE,2,25,13786,1.0
9,13,Hippe Saskia ,O,0,0,0,0,,GER,SERVE,2,25,13786,1.0
10,14,Schölzel Marie ,MB,0,1,3,4,-25.0,GER,SERVE,2,25,13786,1.0
11,21,Weitzel Camilla ,MB,0,1,2,3,-33.33,GER,SERVE,2,25,13786,1.0
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,SERVE,2,25,13786,1.0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SERVE,2,25,13786,1.0
0,1,Bock Linda ,L,0,0,0,0,,GER,SERVE,3,12,13786,0.0
1,2,Kästner Pia ,S,0,0,1,1,0.0,GER,SERVE,3,12,13786,0.0
2,4,Pogany Anna ,L,0,0,0,0,,GER,SERVE,3,12,13786,0.0
