,Player No,Player Name,Position,Point,Errors,Touches,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
0,2,De Oliveira Saad Gattaz Caroline ,MB,1,0,2,3,33.33,BRA,BLOCK,1,25,11882,1
1,15,Da Silva Ana Carolina ,MB,1,2,1,4,-25.00,BRA,BLOCK,1,25,11882,1
2,16,Rodrigues Fernanda (C),OH,1,1,1,3,0.00,BRA,BLOCK,1,25,11882,1
3,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,0,,BRA,BLOCK,1,25,11882,1
4,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,BLOCK,1,25,11882,1
5,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,1,25,11882,1
6,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,1,25,11882,1
7,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,BLOCK,1,25,11882,1
8,10,Braga Guimaraes Gabriela ,OH,0,0,0,0,,BRA,BLOCK,1,25,11882,1
9,11,Caixeta Tandara ,OH,0,1,1,2,-50.00,BRA,BLOCK,1,25,11882,1
10,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,BLOCK,1,25,11882,1
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,1,25,11882,1
12,18,Brait Camila ,L,0,0,0,0,,BRA,BLOCK,1,25,11882,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,BLOCK,1,25,11882,1
0,2,De Oliveira Saad Gattaz Caroline ,MB,1,3,0,4,-50.00,BRA,BLOCK,2,25,11882,1
1,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,1,1,0.00,BRA,BLOCK,2,25,11882,1
2,5,Da Silva Adenizia ,MB,0,0,0,0,,BRA,BLOCK,2,25,11882,1
3,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,2,25,11882,1
4,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,2,25,11882,1
5,8,Silva Carneiro Macris Fernanda ,S,0,0,1,1,0.00,BRA,BLOCK,2,25,11882,1
6,10,Braga Guimaraes Gabriela ,OH,0,0,1,1,0.00,BRA,BLOCK,2,25,11882,1
7,11,Caixeta Tandara ,OH,0,1,0,1,-100.00,BRA,BLOCK,2,25,11882,1
8,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,BLOCK,2,25,11882,1
9,15,Da Silva Ana Carolina ,MB,0,2,0,2,-100.00,BRA,BLOCK,2,25,11882,1
10,16,Rodrigues Fernanda (C),OH,0,0,1,1,0.00,BRA,BLOCK,2,25,11882,1
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,2,25,11882,1
12,18,Brait Camila ,L,0,0,0,0,,BRA,BLOCK,2,25,11882,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,2,2,0.00,BRA,BLOCK,2,25,11882,1
0,5,Da Silva Adenizia ,MB,2,1,2,5,20.00,BRA,BLOCK,3,25,11882,1
1,17,Menezes Oliveira de Souza Ana Cristina ,OH,1,1,0,2,0.00,BRA,BLOCK,3,25,11882,1
2,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,BLOCK,3,25,11882,1
3,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,1,1,0.00,BRA,BLOCK,3,25,11882,1
4,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,3,25,11882,1
5,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,3,25,11882,1
6,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,BLOCK,3,25,11882,1
7,10,Braga Guimaraes Gabriela ,OH,0,0,0,0,,BRA,BLOCK,3,25,11882,1
8,11,Caixeta Tandara ,OH,0,0,1,1,0.00,BRA,BLOCK,3,25,11882,1
9,13,Castro De Paula Blassioli Sheilla ,O,0,1,0,1,-100.00,BRA,BLOCK,3,25,11882,1
10,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,BLOCK,3,25,11882,1
11,16,Rodrigues Fernanda (C),OH,0,0,0,0,,BRA,BLOCK,3,25,11882,1
12,18,Brait Camila ,L,0,0,0,0,,BRA,BLOCK,3,25,11882,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,1,1,2,-50.00,BRA,BLOCK,3,25,11882,1
0,23,Djordjevic Mila ,S,1,1,1,3,0.00,SRB,BLOCK,0,0,11882,
1,25,Markovic Bozica ,MB,1,4,5,10,-30.00,SRB,BLOCK,0,0,11882,
2,34,Mirosavljevic Jovana ,OH,1,1,1,3,0.00,SRB,BLOCK,0,0,11882,
3,2,Lazovic Katarina (C),OH,0,0,1,1,0.00,SRB,BLOCK,0,0,11882,
4,3,Caric Sara ,O,0,1,1,2,-50.00,SRB,BLOCK,0,0,11882,
5,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,BLOCK,0,0,11882,
6,7,Jaksic Ana ,S,0,1,0,1,-100.00,SRB,BLOCK,0,0,11882,
7,21,Kocic Jovana ,MB,0,3,1,4,-75.00,SRB,BLOCK,0,0,11882,
8,22,Lozo Sara ,O,0,1,0,1,-100.00,SRB,BLOCK,0,0,11882,
9,24,Medic Sofija ,MB,0,0,0,0,,SRB,BLOCK,0,0,11882,
10,26,Savic Vanja ,O,0,0,0,0,,SRB,BLOCK,0,0,11882,
11,28,Delic Jelena ,MB,0,1,0,1,-100.00,SRB,BLOCK,0,0,11882,
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,0,0,11882,
13,32,Gocanin Bojana ,L,0,0,0,0,,SRB,BLOCK,0,0,11882,
0,34,Mirosavljevic Jovana ,OH,1,0,1,2,50.00,SRB,BLOCK,1,12,11882,0
1,2,Lazovic Katarina (C),OH,0,0,0,0,,SRB,BLOCK,1,12,11882,0
2,3,Caric Sara ,O,0,0,0,0,,SRB,BLOCK,1,12,11882,0
3,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,BLOCK,1,12,11882,0
4,7,Jaksic Ana ,S,0,0,0,0,,SRB,BLOCK,1,12,11882,0
5,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,1,12,11882,0
6,22,Lozo Sara ,O,0,1,0,1,-100.00,SRB,BLOCK,1,12,11882,0
7,23,Djordjevic Mila ,S,0,1,1,2,-50.00,SRB,BLOCK,1,12,11882,0
8,24,Medic Sofija ,MB,0,0,0,0,,SRB,BLOCK,1,12,11882,0
9,25,Markovic Bozica ,MB,0,3,2,5,-60.00,SRB,BLOCK,1,12,11882,0
10,26,Savic Vanja ,O,0,0,0,0,,SRB,BLOCK,1,12,11882,0
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,BLOCK,1,12,11882,0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,1,12,11882,0
13,32,Gocanin Bojana ,L,0,0,0,0,,SRB,BLOCK,1,12,11882,0
0,2,Lazovic Katarina (C),OH,0,0,0,0,,SRB,BLOCK,2,14,11882,0
1,3,Caric Sara ,O,0,1,0,1,-100.00,SRB,BLOCK,2,14,11882,0
2,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,BLOCK,2,14,11882,0
3,7,Jaksic Ana ,S,0,1,0,1,-100.00,SRB,BLOCK,2,14,11882,0
4,21,Kocic Jovana ,MB,0,1,0,1,-100.00,SRB,BLOCK,2,14,11882,0
5,22,Lozo Sara ,O,0,0,0,0,,SRB,BLOCK,2,14,11882,0
6,23,Djordjevic Mila ,S,0,0,0,0,,SRB,BLOCK,2,14,11882,0
7,24,Medic Sofija ,MB,0,0,0,0,,SRB,BLOCK,2,14,11882,0
8,25,Markovic Bozica ,MB,0,1,2,3,-33.33,SRB,BLOCK,2,14,11882,0
9,26,Savic Vanja ,O,0,0,0,0,,SRB,BLOCK,2,14,11882,0
10,28,Delic Jelena ,MB,0,1,0,1,-100.00,SRB,BLOCK,2,14,11882,0
11,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,2,14,11882,0
12,32,Gocanin Bojana ,L,0,0,0,0,,SRB,BLOCK,2,14,11882,0
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,BLOCK,2,14,11882,0
0,23,Djordjevic Mila ,S,1,0,0,1,100.00,SRB,BLOCK,3,13,11882,0
1,25,Markovic Bozica ,MB,1,0,1,2,50.00,SRB,BLOCK,3,13,11882,0
2,2,Lazovic Katarina (C),OH,0,0,1,1,0.00,SRB,BLOCK,3,13,11882,0
3,3,Caric Sara ,O,0,0,1,1,0.00,SRB,BLOCK,3,13,11882,0
4,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,BLOCK,3,13,11882,0
5,7,Jaksic Ana ,S,0,0,0,0,,SRB,BLOCK,3,13,11882,0
6,21,Kocic Jovana ,MB,0,2,1,3,-66.67,SRB,BLOCK,3,13,11882,0
7,22,Lozo Sara ,O,0,0,0,0,,SRB,BLOCK,3,13,11882,0
8,24,Medic Sofija ,MB,0,0,0,0,,SRB,BLOCK,3,13,11882,0
9,26,Savic Vanja ,O,0,0,0,0,,SRB,BLOCK,3,13,11882,0
10,28,Delic Jelena ,MB,0,0,0,0,,SRB,BLOCK,3,13,11882,0
11,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,3,13,11882,0
12,32,Gocanin Bojana ,L,0,0,0,0,,SRB,BLOCK,3,13,11882,0
13,34,Mirosavljevic Jovana ,OH,0,1,0,1,-100.00,SRB,BLOCK,3,13,11882,0
0,12,Cross Jennifer (C),MB,4,3,4,11,9.09,CAN,BLOCK,0,0,11883,
1,19,Maglio Emily ,MB,4,0,2,6,66.67,CAN,BLOCK,0,0,11883,
2,3,Van Ryk Kiera ,OH,3,4,2,9,-11.11,CAN,BLOCK,0,0,11883,
3,13,King Brie ,S,2,2,1,5,0.00,CAN,BLOCK,0,0,11883,
4,14,Howe Hilary ,OH,1,4,0,5,-60.00,CAN,BLOCK,0,0,11883,
5,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,0,0,11883,
6,5,Smith Danielle ,S,0,0,0,0,,CAN,BLOCK,0,0,11883,
7,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,0,0,11883,
8,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,BLOCK,0,0,11883,
9,11,Mitrovic Andrea ,OH,0,5,0,5,-100.00,CAN,BLOCK,0,0,11883,
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,BLOCK,0,0,11883,
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,0,0,11883,
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,0,0,11883,
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,0,0,11883,
0,19,Maglio Emily ,MB,2,0,2,4,50.00,CAN,BLOCK,1,25,11883,1
1,12,Cross Jennifer (C),MB,1,0,0,1,100.00,CAN,BLOCK,1,25,11883,1
2,14,Howe Hilary ,OH,1,0,0,1,100.00,CAN,BLOCK,1,25,11883,1
3,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,1,25,11883,1
4,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,BLOCK,1,25,11883,1
5,5,Smith Danielle ,S,0,0,0,0,,CAN,BLOCK,1,25,11883,1
6,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,1,25,11883,1
7,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,BLOCK,1,25,11883,1
8,11,Mitrovic Andrea ,OH,0,2,0,2,-100.00,CAN,BLOCK,1,25,11883,1
9,13,King Brie ,S,0,0,1,1,0.00,CAN,BLOCK,1,25,11883,1
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,BLOCK,1,25,11883,1
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,1,25,11883,1
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,1,25,11883,1
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,1,25,11883,1
0,3,Van Ryk Kiera ,OH,2,1,1,4,25.00,CAN,BLOCK,2,25,11883,1
1,12,Cross Jennifer (C),MB,1,0,0,1,100.00,CAN,BLOCK,2,25,11883,1
2,19,Maglio Emily ,MB,1,0,0,1,100.00,CAN,BLOCK,2,25,11883,1
3,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,2,25,11883,1
4,5,Smith Danielle ,S,0,0,0,0,,CAN,BLOCK,2,25,11883,1
5,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,2,25,11883,1
6,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,BLOCK,2,25,11883,1
7,11,Mitrovic Andrea ,OH,0,2,0,2,-100.00,CAN,BLOCK,2,25,11883,1
8,13,King Brie ,S,0,1,0,1,-100.00,CAN,BLOCK,2,25,11883,1
9,14,Howe Hilary ,OH,0,3,0,3,-100.00,CAN,BLOCK,2,25,11883,1
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,BLOCK,2,25,11883,1
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,2,25,11883,1
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,2,25,11883,1
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,2,25,11883,1
0,12,Cross Jennifer (C),MB,1,1,2,4,0.00,CAN,BLOCK,3,21,11883,0
1,13,King Brie ,S,1,1,0,2,0.00,CAN,BLOCK,3,21,11883,0
2,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,3,21,11883,0
3,3,Van Ryk Kiera ,OH,0,1,1,2,-50.00,CAN,BLOCK,3,21,11883,0
4,5,Smith Danielle ,S,0,0,0,0,,CAN,BLOCK,3,21,11883,0
5,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,3,21,11883,0
6,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,BLOCK,3,21,11883,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,BLOCK,3,21,11883,0
8,14,Howe Hilary ,OH,0,0,0,0,,CAN,BLOCK,3,21,11883,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,BLOCK,3,21,11883,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,3,21,11883,0
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,BLOCK,3,21,11883,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,3,21,11883,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,3,21,11883,0
0,3,Van Ryk Kiera ,OH,1,1,0,2,0.00,CAN,BLOCK,4,17,11883,0
1,12,Cross Jennifer (C),MB,1,1,1,3,0.00,CAN,BLOCK,4,17,11883,0
2,13,King Brie ,S,1,0,0,1,100.00,CAN,BLOCK,4,17,11883,0
3,19,Maglio Emily ,MB,1,0,0,1,100.00,CAN,BLOCK,4,17,11883,0
4,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,4,17,11883,0
5,5,Smith Danielle ,S,0,0,0,0,,CAN,BLOCK,4,17,11883,0
6,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,4,17,11883,0
7,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,BLOCK,4,17,11883,0
8,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,BLOCK,4,17,11883,0
9,14,Howe Hilary ,OH,0,0,0,0,,CAN,BLOCK,4,17,11883,0
10,15,Joseph Shainah ,O,0,0,0,0,,CAN,BLOCK,4,17,11883,0
11,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,4,17,11883,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,4,17,11883,0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,4,17,11883,0
0,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,5,7,11883,1
1,3,Van Ryk Kiera ,OH,0,1,0,1,-100.00,CAN,BLOCK,5,7,11883,1
2,5,Smith Danielle ,S,0,0,0,0,,CAN,BLOCK,5,7,11883,1
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,5,7,11883,1
4,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,BLOCK,5,7,11883,1
5,11,Mitrovic Andrea ,OH,0,1,0,1,-100.00,CAN,BLOCK,5,7,11883,1
6,12,Cross Jennifer (C),MB,0,1,1,2,-50.00,CAN,BLOCK,5,7,11883,1
7,13,King Brie ,S,0,0,0,0,,CAN,BLOCK,5,7,11883,1
8,14,Howe Hilary ,OH,0,1,0,1,-100.00,CAN,BLOCK,5,7,11883,1
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,BLOCK,5,7,11883,1
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,5,7,11883,1
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,BLOCK,5,7,11883,1
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,5,7,11883,1
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,5,7,11883,1
0,11,Lukasik Martyna ,OH,6,1,0,7,71.43,POL,BLOCK,0,0,11883,
1,10,Efimienko-Mlotkowska Zuzanna ,MB,4,3,4,11,9.09,POL,BLOCK,0,0,11883,
2,1,Nowicka Julia ,S,2,1,1,4,25.00,POL,BLOCK,0,0,11883,
3,3,Alagierska-Szczepaniak Klaudia ,MB,2,3,2,7,-14.29,POL,BLOCK,0,0,11883,
4,17,Smarzek Malwina ,O,1,2,2,5,-20.00,POL,BLOCK,0,0,11883,
5,88,Gorecka Zuzanna ,OH,1,1,0,2,0.00,POL,BLOCK,0,0,11883,
6,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,BLOCK,0,0,11883,
7,8,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,0,0,11883,
8,9,Stysiak Magdalena ,O,0,1,0,1,-100.00,POL,BLOCK,0,0,11883,
9,13,Jagla Monika ,L,0,0,0,0,,POL,BLOCK,0,0,11883,
10,19,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,0,0,11883,
11,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,0,0,11883,
12,27,Łazowska Martyna ,S,0,0,0,0,,POL,BLOCK,0,0,11883,
13,78,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,0,0,11883,
0,3,Alagierska-Szczepaniak Klaudia ,MB,1,1,0,2,0.00,POL,BLOCK,1,22,11883,0
1,11,Lukasik Martyna ,OH,1,0,0,1,100.00,POL,BLOCK,1,22,11883,0
2,17,Smarzek Malwina ,O,1,0,0,1,100.00,POL,BLOCK,1,22,11883,0
3,1,Nowicka Julia ,S,0,1,0,1,-100.00,POL,BLOCK,1,22,11883,0
4,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,BLOCK,1,22,11883,0
5,8,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,1,22,11883,0
6,9,Stysiak Magdalena ,O,0,0,0,0,,POL,BLOCK,1,22,11883,0
7,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,1,1,0.00,POL,BLOCK,1,22,11883,0
8,13,Jagla Monika ,L,0,0,0,0,,POL,BLOCK,1,22,11883,0
9,19,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,1,22,11883,0
10,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,1,22,11883,0
11,27,Łazowska Martyna ,S,0,0,0,0,,POL,BLOCK,1,22,11883,0
12,78,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,1,22,11883,0
13,88,Gorecka Zuzanna ,OH,0,0,0,0,,POL,BLOCK,1,22,11883,0
0,10,Efimienko-Mlotkowska Zuzanna ,MB,2,2,2,6,0.00,POL,BLOCK,2,21,11883,0
1,11,Lukasik Martyna ,OH,2,0,0,2,100.00,POL,BLOCK,2,21,11883,0
2,1,Nowicka Julia ,S,0,0,1,1,0.00,POL,BLOCK,2,21,11883,0
3,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,POL,BLOCK,2,21,11883,0
4,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,BLOCK,2,21,11883,0
5,8,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,2,21,11883,0
6,9,Stysiak Magdalena ,O,0,1,0,1,-100.00,POL,BLOCK,2,21,11883,0
7,13,Jagla Monika ,L,0,0,0,0,,POL,BLOCK,2,21,11883,0
8,17,Smarzek Malwina ,O,0,0,1,1,0.00,POL,BLOCK,2,21,11883,0
9,19,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,2,21,11883,0
10,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,2,21,11883,0
11,27,Łazowska Martyna ,S,0,0,0,0,,POL,BLOCK,2,21,11883,0
12,78,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,2,21,11883,0
13,88,Gorecka Zuzanna ,OH,0,0,0,0,,POL,BLOCK,2,21,11883,0
0,11,Lukasik Martyna ,OH,2,1,0,3,33.33,POL,BLOCK,3,25,11883,1
1,1,Nowicka Julia ,S,1,0,0,1,100.00,POL,BLOCK,3,25,11883,1
2,10,Efimienko-Mlotkowska Zuzanna ,MB,1,1,0,2,0.00,POL,BLOCK,3,25,11883,1
3,88,Gorecka Zuzanna ,OH,1,0,0,1,100.00,POL,BLOCK,3,25,11883,1
4,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,1,1,0.00,POL,BLOCK,3,25,11883,1
5,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,BLOCK,3,25,11883,1
6,8,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,3,25,11883,1
7,9,Stysiak Magdalena ,O,0,0,0,0,,POL,BLOCK,3,25,11883,1
8,13,Jagla Monika ,L,0,0,0,0,,POL,BLOCK,3,25,11883,1
9,17,Smarzek Malwina ,O,0,2,1,3,-66.67,POL,BLOCK,3,25,11883,1
10,19,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,3,25,11883,1
11,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,3,25,11883,1
12,27,Łazowska Martyna ,S,0,0,0,0,,POL,BLOCK,3,25,11883,1
13,78,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,3,25,11883,1
0,3,Alagierska-Szczepaniak Klaudia ,MB,1,2,0,3,-33.33,POL,BLOCK,4,25,11883,1
1,10,Efimienko-Mlotkowska Zuzanna ,MB,1,0,1,2,50.00,POL,BLOCK,4,25,11883,1
2,1,Nowicka Julia ,S,0,0,0,0,,POL,BLOCK,4,25,11883,1
3,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,BLOCK,4,25,11883,1
4,8,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,4,25,11883,1
5,9,Stysiak Magdalena ,O,0,0,0,0,,POL,BLOCK,4,25,11883,1
6,11,Lukasik Martyna ,OH,0,0,0,0,,POL,BLOCK,4,25,11883,1
7,13,Jagla Monika ,L,0,0,0,0,,POL,BLOCK,4,25,11883,1
8,17,Smarzek Malwina ,O,0,0,0,0,,POL,BLOCK,4,25,11883,1
9,19,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,4,25,11883,1
10,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,4,25,11883,1
11,27,Łazowska Martyna ,S,0,0,0,0,,POL,BLOCK,4,25,11883,1
12,78,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,4,25,11883,1
13,88,Gorecka Zuzanna ,OH,0,1,0,1,-100.00,POL,BLOCK,4,25,11883,1
0,1,Nowicka Julia ,S,1,0,0,1,100.00,POL,BLOCK,5,15,11883,0
1,11,Lukasik Martyna ,OH,1,0,0,1,100.00,POL,BLOCK,5,15,11883,0
2,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,1,1,0.00,POL,BLOCK,5,15,11883,0
3,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,BLOCK,5,15,11883,0
4,8,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,5,15,11883,0
5,9,Stysiak Magdalena ,O,0,0,0,0,,POL,BLOCK,5,15,11883,0
6,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,0,,POL,BLOCK,5,15,11883,0
7,13,Jagla Monika ,L,0,0,0,0,,POL,BLOCK,5,15,11883,0
8,17,Smarzek Malwina ,O,0,0,0,0,,POL,BLOCK,5,15,11883,0
9,19,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,5,15,11883,0
10,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,5,15,11883,0
11,27,Łazowska Martyna ,S,0,0,0,0,,POL,BLOCK,5,15,11883,0
12,78,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,5,15,11883,0
13,88,Gorecka Zuzanna ,OH,0,0,0,0,,POL,BLOCK,5,15,11883,0
0,24,Mazzaro Alessia ,MB,5,7,8,20,-10.00,ITA,BLOCK,0,0,11884,
1,2,Bosio Francesca (C),S,1,3,12,16,-12.50,ITA,BLOCK,0,0,11884,
2,4,Bonifacio Sara ,MB,1,4,5,10,-30.00,ITA,BLOCK,0,0,11884,
3,12,Guerra Anastasia ,OH,1,0,0,1,100.00,ITA,BLOCK,0,0,11884,
4,15,Nwakalor Sylvia Chinelo ,O,1,4,0,5,-60.00,ITA,BLOCK,0,0,11884,
5,19,Mingardi Camilla ,OH,0,4,1,5,-80.00,ITA,BLOCK,0,0,11884,
6,21,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,0,0,11884,
7,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,BLOCK,0,0,11884,
8,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,BLOCK,0,0,11884,
9,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,BLOCK,0,0,11884,
10,28,Melli Giulia ,OH,0,1,0,1,-100.00,ITA,BLOCK,0,0,11884,
11,29,D'Odorico Sofia ,OH,0,4,1,5,-80.00,ITA,BLOCK,0,0,11884,
12,31,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,0,0,11884,
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,ITA,BLOCK,0,0,11884,
0,24,Mazzaro Alessia ,MB,2,2,4,8,0.00,ITA,BLOCK,1,27,11884,1
1,2,Bosio Francesca (C),S,1,0,3,4,25.00,ITA,BLOCK,1,27,11884,1
2,4,Bonifacio Sara ,MB,1,2,0,3,-33.33,ITA,BLOCK,1,27,11884,1
3,12,Guerra Anastasia ,OH,1,0,0,1,100.00,ITA,BLOCK,1,27,11884,1
4,15,Nwakalor Sylvia Chinelo ,O,0,2,0,2,-100.00,ITA,BLOCK,1,27,11884,1
5,19,Mingardi Camilla ,OH,0,1,0,1,-100.00,ITA,BLOCK,1,27,11884,1
6,21,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,1,27,11884,1
7,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,BLOCK,1,27,11884,1
8,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,BLOCK,1,27,11884,1
9,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,BLOCK,1,27,11884,1
10,28,Melli Giulia ,OH,0,0,0,0,,ITA,BLOCK,1,27,11884,1
11,29,D'Odorico Sofia ,OH,0,1,1,2,-50.00,ITA,BLOCK,1,27,11884,1
