,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
1,18,Kongyot Ajcharaporn ,OH,5,1,3,9,44.44,THA,ATTACK,4,25,13784,1
2,19,Moksri Chatchu-On ,OH,5,1,3,9,44.44,THA,ATTACK,4,25,13784,1
3,3,Guedpard Pornpun (C),S,1,0,0,1,100.00,THA,ATTACK,4,25,13784,1
4,12,Bamrungsuk Hattaya ,MB,1,0,1,2,50.00,THA,ATTACK,4,25,13784,1
5,2,Pannoy Piyanut ,L,0,0,0,0,,THA,ATTACK,4,25,13784,1
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,ATTACK,4,25,13784,1
7,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,ATTACK,4,25,13784,1
8,17,Boonlert Tichaya ,S,0,0,0,0,,THA,ATTACK,4,25,13784,1
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,ATTACK,4,25,13784,1
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,ATTACK,4,25,13784,1
11,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,ATTACK,4,25,13784,1
12,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,ATTACK,4,25,13784,1
0,16,Kokram Pimpichaya ,O,5,1,3,9,44.44,THA,ATTACK,5,15,13784,1
1,19,Moksri Chatchu-On ,OH,4,0,1,5,80.00,THA,ATTACK,5,15,13784,1
2,18,Kongyot Ajcharaporn ,OH,2,0,4,6,33.33,THA,ATTACK,5,15,13784,1
3,2,Pannoy Piyanut ,L,0,0,0,0,,THA,ATTACK,5,15,13784,1
4,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,ATTACK,5,15,13784,1
5,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,ATTACK,5,15,13784,1
6,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,ATTACK,5,15,13784,1
7,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,ATTACK,5,15,13784,1
8,17,Boonlert Tichaya ,S,0,0,0,0,,THA,ATTACK,5,15,13784,1
9,20,Pairoj Supattra ,L,0,0,0,0,,THA,ATTACK,5,15,13784,1
10,21,Sooksod Thanacha ,O,0,0,0,0,,THA,ATTACK,5,15,13784,1
11,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,ATTACK,5,15,13784,1
12,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,ATTACK,5,15,13784,1
0,12,Li Yingying ,OH,26,6,22,54,37.04,CHN,ATTACK,0,0,13784,
1,6,Gong Xiangyu ,O,18,3,17,38,39.47,CHN,ATTACK,0,0,13784,
2,7,Wang Yuanyuan ,MB,9,2,6,17,41.18,CHN,ATTACK,0,0,13784,
3,10,Wang Yunlu ,OH,7,3,7,17,23.53,CHN,ATTACK,0,0,13784,
4,1,Yuan Xinyue (C),MB,6,1,10,17,29.41,CHN,ATTACK,0,0,13784,
5,16,Ding Xia ,S,2,1,2,5,20.00,CHN,ATTACK,0,0,13784,
6,3,Diao Linyu ,S,1,2,0,3,-33.33,CHN,ATTACK,0,0,13784,
7,8,Jin Ye ,OH,1,2,1,4,-25.00,CHN,ATTACK,0,0,13784,
8,4,Yang Hanyu ,MB,0,0,0,0,,CHN,ATTACK,0,0,13784,
9,11,Wang Yizhu ,OH,0,0,0,0,,CHN,ATTACK,0,0,13784,
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,ATTACK,0,0,13784,
11,15,Wang Weiyi ,L,0,0,0,0,,CHN,ATTACK,0,0,13784,
12,17,Ni Feifan ,L,0,0,0,0,,CHN,ATTACK,0,0,13784,
13,18,Miao Yiwen ,O,0,1,0,1,-100.00,CHN,ATTACK,0,0,13784,
0,6,Gong Xiangyu ,O,5,0,6,11,45.45,CHN,ATTACK,1,23,13784,0
1,12,Li Yingying ,OH,5,3,8,16,12.50,CHN,ATTACK,1,23,13784,0
2,7,Wang Yuanyuan ,MB,3,0,1,4,75.00,CHN,ATTACK,1,23,13784,0
3,1,Yuan Xinyue (C),MB,1,0,4,5,20.00,CHN,ATTACK,1,23,13784,0
4,8,Jin Ye ,OH,1,2,1,4,-25.00,CHN,ATTACK,1,23,13784,0
5,10,Wang Yunlu ,OH,1,0,0,1,100.00,CHN,ATTACK,1,23,13784,0
6,3,Diao Linyu ,S,0,2,0,2,-100.00,CHN,ATTACK,1,23,13784,0
7,4,Yang Hanyu ,MB,0,0,0,0,,CHN,ATTACK,1,23,13784,0
8,11,Wang Yizhu ,OH,0,0,0,0,,CHN,ATTACK,1,23,13784,0
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,ATTACK,1,23,13784,0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,ATTACK,1,23,13784,0
11,16,Ding Xia ,S,0,0,0,0,,CHN,ATTACK,1,23,13784,0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,ATTACK,1,23,13784,0
13,18,Miao Yiwen ,O,0,0,0,0,,CHN,ATTACK,1,23,13784,0
0,6,Gong Xiangyu ,O,5,1,0,6,66.67,CHN,ATTACK,2,25,13784,1
1,12,Li Yingying ,OH,5,0,3,8,62.50,CHN,ATTACK,2,25,13784,1
2,10,Wang Yunlu ,OH,3,1,2,6,33.33,CHN,ATTACK,2,25,13784,1
3,1,Yuan Xinyue (C),MB,2,0,3,5,40.00,CHN,ATTACK,2,25,13784,1
4,16,Ding Xia ,S,1,0,0,1,100.00,CHN,ATTACK,2,25,13784,1
5,3,Diao Linyu ,S,0,0,0,0,,CHN,ATTACK,2,25,13784,1
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,ATTACK,2,25,13784,1
7,7,Wang Yuanyuan ,MB,0,1,2,3,-33.33,CHN,ATTACK,2,25,13784,1
8,8,Jin Ye ,OH,0,0,0,0,,CHN,ATTACK,2,25,13784,1
9,11,Wang Yizhu ,OH,0,0,0,0,,CHN,ATTACK,2,25,13784,1
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,ATTACK,2,25,13784,1
11,15,Wang Weiyi ,L,0,0,0,0,,CHN,ATTACK,2,25,13784,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,ATTACK,2,25,13784,1
13,18,Miao Yiwen ,O,0,0,0,0,,CHN,ATTACK,2,25,13784,1
0,12,Li Yingying ,OH,6,0,2,8,75.00,CHN,ATTACK,3,25,13784,1
1,6,Gong Xiangyu ,O,3,1,3,7,28.57,CHN,ATTACK,3,25,13784,1
2,7,Wang Yuanyuan ,MB,3,0,2,5,60.00,CHN,ATTACK,3,25,13784,1
3,10,Wang Yunlu ,OH,3,0,2,5,60.00,CHN,ATTACK,3,25,13784,1
4,1,Yuan Xinyue (C),MB,1,1,1,3,0.00,CHN,ATTACK,3,25,13784,1
5,3,Diao Linyu ,S,0,0,0,0,,CHN,ATTACK,3,25,13784,1
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,ATTACK,3,25,13784,1
7,8,Jin Ye ,OH,0,0,0,0,,CHN,ATTACK,3,25,13784,1
8,11,Wang Yizhu ,OH,0,0,0,0,,CHN,ATTACK,3,25,13784,1
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,ATTACK,3,25,13784,1
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,ATTACK,3,25,13784,1
11,16,Ding Xia ,S,0,1,1,2,-50.00,CHN,ATTACK,3,25,13784,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,ATTACK,3,25,13784,1
13,18,Miao Yiwen ,O,0,0,0,0,,CHN,ATTACK,3,25,13784,1
0,12,Li Yingying ,OH,8,1,4,13,53.85,CHN,ATTACK,4,23,13784,0
1,6,Gong Xiangyu ,O,3,1,5,9,22.22,CHN,ATTACK,4,23,13784,0
2,7,Wang Yuanyuan ,MB,2,1,0,3,33.33,CHN,ATTACK,4,23,13784,0
3,1,Yuan Xinyue (C),MB,1,0,2,3,33.33,CHN,ATTACK,4,23,13784,0
4,16,Ding Xia ,S,1,0,1,2,50.00,CHN,ATTACK,4,23,13784,0
5,3,Diao Linyu ,S,0,0,0,0,,CHN,ATTACK,4,23,13784,0
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,ATTACK,4,23,13784,0
7,8,Jin Ye ,OH,0,0,0,0,,CHN,ATTACK,4,23,13784,0
8,10,Wang Yunlu ,OH,0,2,3,5,-40.00,CHN,ATTACK,4,23,13784,0
9,11,Wang Yizhu ,OH,0,0,0,0,,CHN,ATTACK,4,23,13784,0
10,14,Zheng Yixin ,O,0,0,0,0,,CHN,ATTACK,4,23,13784,0
11,15,Wang Weiyi ,L,0,0,0,0,,CHN,ATTACK,4,23,13784,0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,ATTACK,4,23,13784,0
13,18,Miao Yiwen ,O,0,1,0,1,-100.00,CHN,ATTACK,4,23,13784,0
0,6,Gong Xiangyu ,O,2,0,3,5,40.00,CHN,ATTACK,5,11,13784,0
1,12,Li Yingying ,OH,2,2,5,9,0.00,CHN,ATTACK,5,11,13784,0
2,1,Yuan Xinyue (C),MB,1,0,0,1,100.00,CHN,ATTACK,5,11,13784,0
3,3,Diao Linyu ,S,1,0,0,1,100.00,CHN,ATTACK,5,11,13784,0
4,7,Wang Yuanyuan ,MB,1,0,1,2,50.00,CHN,ATTACK,5,11,13784,0
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,ATTACK,5,11,13784,0
6,8,Jin Ye ,OH,0,0,0,0,,CHN,ATTACK,5,11,13784,0
7,10,Wang Yunlu ,OH,0,0,0,0,,CHN,ATTACK,5,11,13784,0
8,11,Wang Yizhu ,OH,0,0,0,0,,CHN,ATTACK,5,11,13784,0
9,14,Zheng Yixin ,O,0,0,0,0,,CHN,ATTACK,5,11,13784,0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,ATTACK,5,11,13784,0
11,16,Ding Xia ,S,0,0,0,0,,CHN,ATTACK,5,11,13784,0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,ATTACK,5,11,13784,0
13,18,Miao Yiwen ,O,0,0,0,0,,CHN,ATTACK,5,11,13784,0
0,11,Buijs Anne (C),OH,18,3,17,38,39.47,NED,ATTACK,0,0,13786,
1,26,Dambrink Elles ,O,14,3,19,36,30.56,NED,ATTACK,0,0,13786,
2,2,Savelkoel Fleur ,OH,8,0,8,16,50.00,NED,ATTACK,0,0,13786,
3,23,Timmerman Eline ,MB,6,1,6,13,38.46,NED,ATTACK,0,0,13786,
4,7,Lohuis Juliet ,MB,3,1,5,9,22.22,NED,ATTACK,0,0,13786,
5,18,Jasper Marrit ,OH,1,3,5,9,-22.22,NED,ATTACK,0,0,13786,
6,25,Reesink Florien ,L,1,0,0,1,100.00,NED,ATTACK,0,0,13786,
7,4,Plak Celeste ,O,0,2,1,3,-66.67,NED,ATTACK,0,0,13786,
8,5,Knollema Jolien ,OH,0,0,0,0,,NED,ATTACK,0,0,13786,
9,9,Schoot Myrthe ,L,0,0,0,0,,NED,ATTACK,0,0,13786,
10,12,Bongaerts Britt ,S,0,0,1,1,0.00,NED,ATTACK,0,0,13786,
11,14,Dijkema Laura ,S,0,0,0,0,,NED,ATTACK,0,0,13786,
12,16,Baijens Indy ,MB,0,0,0,0,,NED,ATTACK,0,0,13786,
13,19,Daalderop Nika ,OH,0,0,0,0,,NED,ATTACK,0,0,13786,
0,11,Buijs Anne (C),OH,4,2,5,11,18.18,NED,ATTACK,1,20,13786,0
1,26,Dambrink Elles ,O,4,0,0,4,100.00,NED,ATTACK,1,20,13786,0
2,7,Lohuis Juliet ,MB,1,1,1,3,0.00,NED,ATTACK,1,20,13786,0
3,23,Timmerman Eline ,MB,1,0,1,2,50.00,NED,ATTACK,1,20,13786,0
4,25,Reesink Florien ,L,1,0,0,1,100.00,NED,ATTACK,1,20,13786,0
5,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,ATTACK,1,20,13786,0
6,4,Plak Celeste ,O,0,1,1,2,-50.00,NED,ATTACK,1,20,13786,0
7,5,Knollema Jolien ,OH,0,0,0,0,,NED,ATTACK,1,20,13786,0
8,9,Schoot Myrthe ,L,0,0,0,0,,NED,ATTACK,1,20,13786,0
9,12,Bongaerts Britt ,S,0,0,0,0,,NED,ATTACK,1,20,13786,0
10,14,Dijkema Laura ,S,0,0,0,0,,NED,ATTACK,1,20,13786,0
11,16,Baijens Indy ,MB,0,0,0,0,,NED,ATTACK,1,20,13786,0
12,18,Jasper Marrit ,OH,0,1,4,5,-20.00,NED,ATTACK,1,20,13786,0
13,19,Daalderop Nika ,OH,0,0,0,0,,NED,ATTACK,1,20,13786,0
0,11,Buijs Anne (C),OH,5,1,3,9,44.44,NED,ATTACK,2,19,13786,0
1,26,Dambrink Elles ,O,4,2,5,11,18.18,NED,ATTACK,2,19,13786,0
2,23,Timmerman Eline ,MB,3,0,1,4,75.00,NED,ATTACK,2,19,13786,0
3,7,Lohuis Juliet ,MB,1,0,3,4,25.00,NED,ATTACK,2,19,13786,0
4,18,Jasper Marrit ,OH,1,2,0,3,-33.33,NED,ATTACK,2,19,13786,0
5,2,Savelkoel Fleur ,OH,0,0,0,0,,NED,ATTACK,2,19,13786,0
6,4,Plak Celeste ,O,0,1,0,1,-100.00,NED,ATTACK,2,19,13786,0
7,5,Knollema Jolien ,OH,0,0,0,0,,NED,ATTACK,2,19,13786,0
8,9,Schoot Myrthe ,L,0,0,0,0,,NED,ATTACK,2,19,13786,0
9,12,Bongaerts Britt ,S,0,0,0,0,,NED,ATTACK,2,19,13786,0
10,14,Dijkema Laura ,S,0,0,0,0,,NED,ATTACK,2,19,13786,0
11,16,Baijens Indy ,MB,0,0,0,0,,NED,ATTACK,2,19,13786,0
12,19,Daalderop Nika ,OH,0,0,0,0,,NED,ATTACK,2,19,13786,0
13,25,Reesink Florien ,L,0,0,0,0,,NED,ATTACK,2,19,13786,0
0,2,Savelkoel Fleur ,OH,7,0,4,11,63.64,NED,ATTACK,3,25,13786,1
1,11,Buijs Anne (C),OH,4,0,4,8,50.00,NED,ATTACK,3,25,13786,1
2,26,Dambrink Elles ,O,3,0,7,10,30.00,NED,ATTACK,3,25,13786,1
3,23,Timmerman Eline ,MB,1,0,2,3,33.33,NED,ATTACK,3,25,13786,1
4,4,Plak Celeste ,O,0,0,0,0,,NED,ATTACK,3,25,13786,1
5,5,Knollema Jolien ,OH,0,0,0,0,,NED,ATTACK,3,25,13786,1
6,7,Lohuis Juliet ,MB,0,0,1,1,0.00,NED,ATTACK,3,25,13786,1
7,9,Schoot Myrthe ,L,0,0,0,0,,NED,ATTACK,3,25,13786,1
8,12,Bongaerts Britt ,S,0,0,0,0,,NED,ATTACK,3,25,13786,1
9,14,Dijkema Laura ,S,0,0,0,0,,NED,ATTACK,3,25,13786,1
10,16,Baijens Indy ,MB,0,0,0,0,,NED,ATTACK,3,25,13786,1
11,18,Jasper Marrit ,OH,0,0,0,0,,NED,ATTACK,3,25,13786,1
12,19,Daalderop Nika ,OH,0,0,0,0,,NED,ATTACK,3,25,13786,1
13,25,Reesink Florien ,L,0,0,0,0,,NED,ATTACK,3,25,13786,1
0,11,Buijs Anne (C),OH,5,0,5,10,50.00,NED,ATTACK,4,22,13786,0
1,26,Dambrink Elles ,O,3,1,7,11,18.18,NED,ATTACK,4,22,13786,0
2,2,Savelkoel Fleur ,OH,1,0,4,5,20.00,NED,ATTACK,4,22,13786,0
3,7,Lohuis Juliet ,MB,1,0,0,1,100.00,NED,ATTACK,4,22,13786,0
4,23,Timmerman Eline ,MB,1,1,2,4,0.00,NED,ATTACK,4,22,13786,0
5,4,Plak Celeste ,O,0,0,0,0,,NED,ATTACK,4,22,13786,0
6,5,Knollema Jolien ,OH,0,0,0,0,,NED,ATTACK,4,22,13786,0
7,9,Schoot Myrthe ,L,0,0,0,0,,NED,ATTACK,4,22,13786,0
8,12,Bongaerts Britt ,S,0,0,1,1,0.00,NED,ATTACK,4,22,13786,0
9,14,Dijkema Laura ,S,0,0,0,0,,NED,ATTACK,4,22,13786,0
10,16,Baijens Indy ,MB,0,0,0,0,,NED,ATTACK,4,22,13786,0
11,18,Jasper Marrit ,OH,0,0,1,1,0.00,NED,ATTACK,4,22,13786,0
12,19,Daalderop Nika ,OH,0,0,0,0,,NED,ATTACK,4,22,13786,0
13,25,Reesink Florien ,L,0,0,0,0,,NED,ATTACK,4,22,13786,0
0,12,Orthmann Hanna ,OH,22,5,17,44,38.64,GER,ATTACK,0,0,13786,
1,9,Alsmeier Lina ,OH,14,0,12,26,53.85,GER,ATTACK,0,0,13786,
2,10,Stigrot Lena (C),OH,8,1,16,25,28.00,GER,ATTACK,0,0,13786,
3,14,Schölzel Marie ,MB,7,4,4,15,20.00,GER,ATTACK,0,0,13786,
4,21,Weitzel Camilla ,MB,7,0,4,11,63.64,GER,ATTACK,0,0,13786,
5,6,Janiska Jennifer ,OH,4,2,6,12,16.67,GER,ATTACK,0,0,13786,
6,2,Kästner Pia ,S,1,0,0,1,100.00,GER,ATTACK,0,0,13786,
7,1,Bock Linda ,L,0,0,0,0,,GER,ATTACK,0,0,13786,
8,4,Pogany Anna ,L,0,0,0,0,,GER,ATTACK,0,0,13786,
9,5,Glaab Corina ,S,0,0,0,0,,GER,ATTACK,0,0,13786,
10,7,Vanjak Ivana ,OH,0,1,1,2,-50.00,GER,ATTACK,0,0,13786,
11,13,Hippe Saskia ,O,0,0,0,0,,GER,ATTACK,0,0,13786,
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,ATTACK,0,0,13786,
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,ATTACK,0,0,13786,
0,12,Orthmann Hanna ,OH,6,1,3,10,50.00,GER,ATTACK,1,25,13786,1
1,9,Alsmeier Lina ,OH,4,0,4,8,50.00,GER,ATTACK,1,25,13786,1
2,21,Weitzel Camilla ,MB,3,0,0,3,100.00,GER,ATTACK,1,25,13786,1
3,10,Stigrot Lena (C),OH,2,1,3,6,16.67,GER,ATTACK,1,25,13786,1
4,14,Schölzel Marie ,MB,1,1,0,2,0.00,GER,ATTACK,1,25,13786,1
5,1,Bock Linda ,L,0,0,0,0,,GER,ATTACK,1,25,13786,1
6,2,Kästner Pia ,S,0,0,0,0,,GER,ATTACK,1,25,13786,1
7,4,Pogany Anna ,L,0,0,0,0,,GER,ATTACK,1,25,13786,1
8,5,Glaab Corina ,S,0,0,0,0,,GER,ATTACK,1,25,13786,1
9,6,Janiska Jennifer ,OH,0,0,0,0,,GER,ATTACK,1,25,13786,1
10,7,Vanjak Ivana ,OH,0,0,0,0,,GER,ATTACK,1,25,13786,1
11,13,Hippe Saskia ,O,0,0,0,0,,GER,ATTACK,1,25,13786,1
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,ATTACK,1,25,13786,1
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,ATTACK,1,25,13786,1
0,12,Orthmann Hanna ,OH,6,1,1,8,62.50,GER,ATTACK,2,25,13786,1
1,9,Alsmeier Lina ,OH,5,0,3,8,62.50,GER,ATTACK,2,25,13786,1
2,10,Stigrot Lena (C),OH,3,0,3,6,50.00,GER,ATTACK,2,25,13786,1
3,14,Schölzel Marie ,MB,3,0,1,4,75.00,GER,ATTACK,2,25,13786,1
4,1,Bock Linda ,L,0,0,0,0,,GER,ATTACK,2,25,13786,1
5,2,Kästner Pia ,S,0,0,0,0,,GER,ATTACK,2,25,13786,1
6,4,Pogany Anna ,L,0,0,0,0,,GER,ATTACK,2,25,13786,1
7,5,Glaab Corina ,S,0,0,0,0,,GER,ATTACK,2,25,13786,1
8,6,Janiska Jennifer ,OH,0,0,0,0,,GER,ATTACK,2,25,13786,1
9,7,Vanjak Ivana ,OH,0,0,0,0,,GER,ATTACK,2,25,13786,1
10,13,Hippe Saskia ,O,0,0,0,0,,GER,ATTACK,2,25,13786,1
11,21,Weitzel Camilla ,MB,0,0,2,2,0.00,GER,ATTACK,2,25,13786,1
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,ATTACK,2,25,13786,1
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,ATTACK,2,25,13786,1
0,12,Orthmann Hanna ,OH,4,2,6,12,16.67,GER,ATTACK,3,12,13786,0
1,21,Weitzel Camilla ,MB,2,0,1,3,66.67,GER,ATTACK,3,12,13786,0
2,10,Stigrot Lena (C),OH,1,0,6,7,14.29,GER,ATTACK,3,12,13786,0
3,14,Schölzel Marie ,MB,1,1,2,4,0.00,GER,ATTACK,3,12,13786,0
4,1,Bock Linda ,L,0,0,0,0,,GER,ATTACK,3,12,13786,0
5,2,Kästner Pia ,S,0,0,0,0,,GER,ATTACK,3,12,13786,0
6,4,Pogany Anna ,L,0,0,0,0,,GER,ATTACK,3,12,13786,0
7,5,Glaab Corina ,S,0,0,0,0,,GER,ATTACK,3,12,13786,0
8,6,Janiska Jennifer ,OH,0,0,2,2,0.00,GER,ATTACK,3,12,13786,0
9,7,Vanjak Ivana ,OH,0,1,1,2,-50.00,GER,ATTACK,3,12,13786,0
10,9,Alsmeier Lina ,OH,0,0,3,3,0.00,GER,ATTACK,3,12,13786,0
11,13,Hippe Saskia ,O,0,0,0,0,,GER,ATTACK,3,12,13786,0
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,ATTACK,3,12,13786,0
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,ATTACK,3,12,13786,0
0,12,Orthmann Hanna ,OH,6,1,7,14,35.71,GER,ATTACK,4,25,13786,1
1,9,Alsmeier Lina ,OH,5,0,2,7,71.43,GER,ATTACK,4,25,13786,1
2,6,Janiska Jennifer ,OH,4,2,4,10,20.00,GER,ATTACK,4,25,13786,1
3,10,Stigrot Lena (C),OH,2,0,4,6,33.33,GER,ATTACK,4,25,13786,1
4,14,Schölzel Marie ,MB,2,2,1,5,0.00,GER,ATTACK,4,25,13786,1
5,21,Weitzel Camilla ,MB,2,0,1,3,66.67,GER,ATTACK,4,25,13786,1
6,2,Kästner Pia ,S,1,0,0,1,100.00,GER,ATTACK,4,25,13786,1
7,1,Bock Linda ,L,0,0,0,0,,GER,ATTACK,4,25,13786,1
8,4,Pogany Anna ,L,0,0,0,0,,GER,ATTACK,4,25,13786,1
9,5,Glaab Corina ,S,0,0,0,0,,GER,ATTACK,4,25,13786,1
10,7,Vanjak Ivana ,OH,0,0,0,0,,GER,ATTACK,4,25,13786,1
11,13,Hippe Saskia ,O,0,0,0,0,,GER,ATTACK,4,25,13786,1
12,22,Strubbe Monique ,MB,0,0,0,0,,GER,ATTACK,4,25,13786,1
13,24,Cekulaev Anastasia ,MB,0,0,0,0,,GER,ATTACK,4,25,13786,1
0,13,Bjelica Ana (C),O,16,6,14,36,27.78,SRB,ATTACK,0,0,13787,
1,2,Lazovic Katarina ,OH,10,4,13,27,22.22,SRB,ATTACK,0,0,13787,
2,22,Lozo Sara ,O,6,5,7,18,5.56,SRB,ATTACK,0,0,13787,
3,15,Stevanovic Jovana ,MB,3,4,5,12,-8.33,SRB,ATTACK,0,0,13787,
4,1,Busa Bianka ,OH,2,0,6,8,25.00,SRB,ATTACK,0,0,13787,
5,8,Mirkovic Sladjana ,S,2,1,1,4,25.00,SRB,ATTACK,0,0,13787,
6,14,Aleksic Maja ,MB,2,0,6,8,25.00,SRB,ATTACK,0,0,13787,
7,7,Jaksic Ana ,S,0,0,0,0,,SRB,ATTACK,0,0,13787,
8,12,Pusic Teodora ,L,0,0,0,0,,SRB,ATTACK,0,0,13787,
9,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,ATTACK,0,0,13787,
10,21,Kocic Jovana ,MB,0,0,0,0,,SRB,ATTACK,0,0,13787,
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,ATTACK,0,0,13787,
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,ATTACK,0,0,13787,
13,34,Mirosavljevic Jovana ,OH,0,1,3,4,-25.00,SRB,ATTACK,0,0,13787,
0,2,Lazovic Katarina ,OH,4,1,4,9,33.33,SRB,ATTACK,1,25,13787,1
1,13,Bjelica Ana (C),O,4,0,4,8,50.00,SRB,ATTACK,1,25,13787,1
2,22,Lozo Sara ,O,3,1,1,5,40.00,SRB,ATTACK,1,25,13787,1
3,14,Aleksic Maja ,MB,1,0,1,2,50.00,SRB,ATTACK,1,25,13787,1
4,15,Stevanovic Jovana ,MB,1,1,0,2,0.00,SRB,ATTACK,1,25,13787,1
5,1,Busa Bianka ,OH,0,0,0,0,,SRB,ATTACK,1,25,13787,1
6,7,Jaksic Ana ,S,0,0,0,0,,SRB,ATTACK,1,25,13787,1
7,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,ATTACK,1,25,13787,1
8,12,Pusic Teodora ,L,0,0,0,0,,SRB,ATTACK,1,25,13787,1
9,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,ATTACK,1,25,13787,1
10,21,Kocic Jovana ,MB,0,0,0,0,,SRB,ATTACK,1,25,13787,1
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,ATTACK,1,25,13787,1
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,ATTACK,1,25,13787,1
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,ATTACK,1,25,13787,1
0,2,Lazovic Katarina ,OH,2,1,1,4,25.00,SRB,ATTACK,2,14,13787,0
1,13,Bjelica Ana (C),O,2,2,1,5,0.00,SRB,ATTACK,2,14,13787,0
2,8,Mirkovic Sladjana ,S,1,1,0,2,0.00,SRB,ATTACK,2,14,13787,0
3,15,Stevanovic Jovana ,MB,1,1,1,3,0.00,SRB,ATTACK,2,14,13787,0
4,22,Lozo Sara ,O,1,2,0,3,-33.33,SRB,ATTACK,2,14,13787,0
5,1,Busa Bianka ,OH,0,0,0,0,,SRB,ATTACK,2,14,13787,0
6,7,Jaksic Ana ,S,0,0,0,0,,SRB,ATTACK,2,14,13787,0
7,12,Pusic Teodora ,L,0,0,0,0,,SRB,ATTACK,2,14,13787,0
8,14,Aleksic Maja ,MB,0,0,5,5,0.00,SRB,ATTACK,2,14,13787,0
9,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,ATTACK,2,14,13787,0
10,21,Kocic Jovana ,MB,0,0,0,0,,SRB,ATTACK,2,14,13787,0
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,ATTACK,2,14,13787,0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,ATTACK,2,14,13787,0
13,34,Mirosavljevic Jovana ,OH,0,1,0,1,-100.00,SRB,ATTACK,2,14,13787,0
0,13,Bjelica Ana (C),O,4,2,6,12,16.67,SRB,ATTACK,3,15,13787,0
1,2,Lazovic Katarina ,OH,3,1,3,7,28.57,SRB,ATTACK,3,15,13787,0
2,1,Busa Bianka ,OH,1,0,4,5,20.00,SRB,ATTACK,3,15,13787,0
3,8,Mirkovic Sladjana ,S,1,0,1,2,50.00,SRB,ATTACK,3,15,13787,0
4,7,Jaksic Ana ,S,0,0,0,0,,SRB,ATTACK,3,15,13787,0
5,12,Pusic Teodora ,L,0,0,0,0,,SRB,ATTACK,3,15,13787,0
6,14,Aleksic Maja ,MB,0,0,0,0,,SRB,ATTACK,3,15,13787,0
7,15,Stevanovic Jovana ,MB,0,0,2,2,0.00,SRB,ATTACK,3,15,13787,0
8,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,ATTACK,3,15,13787,0
9,21,Kocic Jovana ,MB,0,0,0,0,,SRB,ATTACK,3,15,13787,0
10,22,Lozo Sara ,O,0,0,1,1,0.00,SRB,ATTACK,3,15,13787,0
11,28,Delic Jelena ,MB,0,0,0,0,,SRB,ATTACK,3,15,13787,0
12,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,ATTACK,3,15,13787,0
