,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
6,33,Marring Nova ,OH,1,0,1,100.00,NED,DIG,4,23,16112,0
7,1,Knip Kirsten ,L,0,0,0,,NED,DIG,4,23,16112,0
8,3,Jasper Hester ,OH,0,0,0,,NED,DIG,4,23,16112,0
9,12,Bongaerts Britt ,S,0,0,0,,NED,DIG,4,23,16112,0
10,16,Baijens Indy ,MB,0,0,0,,NED,DIG,4,23,16112,0
11,17,Vos Iris ,OH,0,0,0,,NED,DIG,4,23,16112,0
12,23,Timmerman Eline ,MB,0,0,0,,NED,DIG,4,23,16112,0
0,25,Reesink Florien ,L,4,1,5,60.00,NED,DIG,5,9,16112,0
1,33,Marring Nova ,OH,3,0,3,100.00,NED,DIG,5,9,16112,0
2,19,Daalderop Nika (C),OH,2,1,3,33.33,NED,DIG,5,9,16112,0
3,7,Lohuis Juliet ,MB,1,0,1,100.00,NED,DIG,5,9,16112,0
4,10,van Aalen Sarah ,S,1,0,1,100.00,NED,DIG,5,9,16112,0
5,1,Knip Kirsten ,L,0,0,0,,NED,DIG,5,9,16112,0
6,3,Jasper Hester ,OH,0,0,0,,NED,DIG,5,9,16112,0
7,4,Plak Celeste ,O,0,0,0,,NED,DIG,5,9,16112,0
8,12,Bongaerts Britt ,S,0,1,1,-100.00,NED,DIG,5,9,16112,0
9,16,Baijens Indy ,MB,0,0,0,,NED,DIG,5,9,16112,0
10,17,Vos Iris ,OH,0,0,0,,NED,DIG,5,9,16112,0
11,23,Timmerman Eline ,MB,0,0,0,,NED,DIG,5,9,16112,0
12,27,Scholten Iris ,O,0,0,0,,NED,DIG,5,9,16112,0
0,14,Howe Hilary ,OH,12,1,14,78.57,CAN,DIG,0,0,16112,
1,3,Van Ryk Kiera ,OH,10,4,16,37.50,CAN,DIG,0,0,16112,
2,9,Gray Alexa (C),OH,10,3,14,50.00,CAN,DIG,0,0,16112,
3,13,King Brie ,S,10,1,12,75.00,CAN,DIG,0,0,16112,
4,17,Jost Kacey ,L,10,4,15,40.00,CAN,DIG,0,0,16112,
5,6,White Jazmine Ruth ,MB,2,2,4,0.00,CAN,DIG,0,0,16112,
6,11,Mitrovic Andrea ,OH,2,1,3,33.33,CAN,DIG,0,0,16112,
7,19,Maglio Emily ,MB,2,0,2,100.00,CAN,DIG,0,0,16112,
8,15,Joseph Shainah ,O,1,0,1,100.00,CAN,DIG,0,0,16112,
9,5,Murmann Julia ,L,0,0,0,,CAN,DIG,0,0,16112,
10,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,0,0,16112,
11,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,0,0,16112,
12,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,0,0,16112,
13,26,Pelland Quinn ,S,0,0,0,,CAN,DIG,0,0,16112,
0,17,Jost Kacey ,L,3,0,3,100.00,CAN,DIG,1,25,16112,0
1,13,King Brie ,S,2,1,3,33.33,CAN,DIG,1,25,16112,0
2,3,Van Ryk Kiera ,OH,1,2,3,-33.33,CAN,DIG,1,25,16112,0
3,9,Gray Alexa (C),OH,1,1,3,0.00,CAN,DIG,1,25,16112,0
4,14,Howe Hilary ,OH,1,0,1,100.00,CAN,DIG,1,25,16112,0
5,19,Maglio Emily ,MB,1,0,1,100.00,CAN,DIG,1,25,16112,0
6,5,Murmann Julia ,L,0,0,0,,CAN,DIG,1,25,16112,0
7,6,White Jazmine Ruth ,MB,0,2,2,-100.00,CAN,DIG,1,25,16112,0
8,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,1,25,16112,0
9,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,1,25,16112,0
10,11,Mitrovic Andrea ,OH,0,1,1,-100.00,CAN,DIG,1,25,16112,0
11,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,1,25,16112,0
12,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,1,25,16112,0
13,26,Pelland Quinn ,S,0,0,0,,CAN,DIG,1,25,16112,0
0,14,Howe Hilary ,OH,4,0,4,100.00,CAN,DIG,2,25,16112,1
1,9,Gray Alexa (C),OH,3,1,4,50.00,CAN,DIG,2,25,16112,1
2,3,Van Ryk Kiera ,OH,2,0,3,66.67,CAN,DIG,2,25,16112,1
3,13,King Brie ,S,1,0,1,100.00,CAN,DIG,2,25,16112,1
4,17,Jost Kacey ,L,1,2,3,-33.33,CAN,DIG,2,25,16112,1
5,5,Murmann Julia ,L,0,0,0,,CAN,DIG,2,25,16112,1
6,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,2,25,16112,1
7,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,2,25,16112,1
8,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,2,25,16112,1
9,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,2,25,16112,1
10,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,2,25,16112,1
11,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,2,25,16112,1
12,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,2,25,16112,1
13,26,Pelland Quinn ,S,0,0,0,,CAN,DIG,2,25,16112,1
0,17,Jost Kacey ,L,3,1,4,50.00,CAN,DIG,3,18,16112,0
1,3,Van Ryk Kiera ,OH,2,1,3,33.33,CAN,DIG,3,18,16112,0
2,13,King Brie ,S,2,0,2,100.00,CAN,DIG,3,18,16112,0
3,6,White Jazmine Ruth ,MB,1,0,1,100.00,CAN,DIG,3,18,16112,0
4,9,Gray Alexa (C),OH,1,0,1,100.00,CAN,DIG,3,18,16112,0
5,14,Howe Hilary ,OH,1,1,3,0.00,CAN,DIG,3,18,16112,0
6,15,Joseph Shainah ,O,1,0,1,100.00,CAN,DIG,3,18,16112,0
7,5,Murmann Julia ,L,0,0,0,,CAN,DIG,3,18,16112,0
8,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,3,18,16112,0
9,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,3,18,16112,0
10,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,3,18,16112,0
11,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,3,18,16112,0
12,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,3,18,16112,0
13,26,Pelland Quinn ,S,0,0,0,,CAN,DIG,3,18,16112,0
0,13,King Brie ,S,5,0,6,83.33,CAN,DIG,4,25,16112,1
1,9,Gray Alexa (C),OH,3,0,3,100.00,CAN,DIG,4,25,16112,1
2,3,Van Ryk Kiera ,OH,2,1,3,33.33,CAN,DIG,4,25,16112,1
3,11,Mitrovic Andrea ,OH,2,0,2,100.00,CAN,DIG,4,25,16112,1
4,17,Jost Kacey ,L,1,1,3,0.00,CAN,DIG,4,25,16112,1
5,19,Maglio Emily ,MB,1,0,1,100.00,CAN,DIG,4,25,16112,1
6,5,Murmann Julia ,L,0,0,0,,CAN,DIG,4,25,16112,1
7,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,4,25,16112,1
8,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,4,25,16112,1
9,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,4,25,16112,1
10,14,Howe Hilary ,OH,0,0,0,,CAN,DIG,4,25,16112,1
11,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,4,25,16112,1
12,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,4,25,16112,1
13,26,Pelland Quinn ,S,0,0,0,,CAN,DIG,4,25,16112,1
0,14,Howe Hilary ,OH,6,0,6,100.00,CAN,DIG,5,15,16112,1
1,3,Van Ryk Kiera ,OH,3,0,4,75.00,CAN,DIG,5,15,16112,1
2,9,Gray Alexa (C),OH,2,1,3,33.33,CAN,DIG,5,15,16112,1
3,17,Jost Kacey ,L,2,0,2,100.00,CAN,DIG,5,15,16112,1
4,6,White Jazmine Ruth ,MB,1,0,1,100.00,CAN,DIG,5,15,16112,1
5,5,Murmann Julia ,L,0,0,0,,CAN,DIG,5,15,16112,1
6,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,5,15,16112,1
7,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,5,15,16112,1
8,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,5,15,16112,1
9,13,King Brie ,S,0,0,0,,CAN,DIG,5,15,16112,1
10,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,5,15,16112,1
11,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,5,15,16112,1
12,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,5,15,16112,1
13,26,Pelland Quinn ,S,0,0,0,,CAN,DIG,5,15,16112,1
0,16,Kokram Pimpichaya ,O,8,0,10,80.00,THA,DIG,0,0,16113,
1,3,Guedpard Pornpun ,S,6,1,7,71.43,THA,DIG,0,0,16113,
2,19,Moksri Chatchu-On ,OH,5,0,5,100.00,THA,DIG,0,0,16113,
3,5,Nuekjang Thatdao ,MB,4,0,4,100.00,THA,DIG,0,0,16113,
4,14,Chuewulim Sutadta ,OH,4,1,7,42.86,THA,DIG,0,0,16113,
5,15,Phomla Soraya ,S,4,0,4,100.00,THA,DIG,0,0,16113,
6,18,Kongyot Ajcharaporn ,OH,4,2,9,22.22,THA,DIG,0,0,16113,
7,20,Pairoj Supattra ,L,4,1,5,60.00,THA,DIG,0,0,16113,
8,21,Sooksod Thanacha ,O,3,0,3,100.00,THA,DIG,0,0,16113,
9,2,Pannoy Piyanut (C),L,2,0,2,100.00,THA,DIG,0,0,16113,
10,12,Bamrungsuk Hattaya ,MB,2,1,4,25.00,THA,DIG,0,0,16113,
11,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,0,0,16113,
12,24,Boonlert Tichakorn ,MB,0,0,0,,THA,DIG,0,0,16113,
13,99,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,0,0,16113,
0,20,Pairoj Supattra ,L,4,0,4,100.00,THA,DIG,1,18,16113,0
1,16,Kokram Pimpichaya ,O,3,0,4,75.00,THA,DIG,1,18,16113,0
2,15,Phomla Soraya ,S,2,0,2,100.00,THA,DIG,1,18,16113,0
3,5,Nuekjang Thatdao ,MB,1,0,1,100.00,THA,DIG,1,18,16113,0
4,12,Bamrungsuk Hattaya ,MB,1,0,2,50.00,THA,DIG,1,18,16113,0
5,14,Chuewulim Sutadta ,OH,1,0,2,50.00,THA,DIG,1,18,16113,0
6,18,Kongyot Ajcharaporn ,OH,1,1,3,0.00,THA,DIG,1,18,16113,0
7,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,1,18,16113,0
8,2,Pannoy Piyanut (C),L,0,0,0,,THA,DIG,1,18,16113,0
9,3,Guedpard Pornpun ,S,0,0,0,,THA,DIG,1,18,16113,0
10,19,Moksri Chatchu-On ,OH,0,0,0,,THA,DIG,1,18,16113,0
11,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,1,18,16113,0
12,24,Boonlert Tichakorn ,MB,0,0,0,,THA,DIG,1,18,16113,0
13,99,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,1,18,16113,0
0,3,Guedpard Pornpun ,S,3,1,4,50.00,THA,DIG,2,22,16113,0
1,5,Nuekjang Thatdao ,MB,3,0,3,100.00,THA,DIG,2,22,16113,0
2,18,Kongyot Ajcharaporn ,OH,3,1,6,33.33,THA,DIG,2,22,16113,0
3,14,Chuewulim Sutadta ,OH,1,0,1,100.00,THA,DIG,2,22,16113,0
4,15,Phomla Soraya ,S,1,0,1,100.00,THA,DIG,2,22,16113,0
5,16,Kokram Pimpichaya ,O,1,0,1,100.00,THA,DIG,2,22,16113,0
6,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,2,22,16113,0
7,2,Pannoy Piyanut (C),L,0,0,0,,THA,DIG,2,22,16113,0
8,12,Bamrungsuk Hattaya ,MB,0,1,1,-100.00,THA,DIG,2,22,16113,0
9,19,Moksri Chatchu-On ,OH,0,0,0,,THA,DIG,2,22,16113,0
10,20,Pairoj Supattra ,L,0,1,1,-100.00,THA,DIG,2,22,16113,0
11,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,2,22,16113,0
12,24,Boonlert Tichakorn ,MB,0,0,0,,THA,DIG,2,22,16113,0
13,99,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,2,22,16113,0
0,19,Moksri Chatchu-On ,OH,5,0,5,100.00,THA,DIG,3,20,16113,0
1,16,Kokram Pimpichaya ,O,4,0,5,80.00,THA,DIG,3,20,16113,0
2,3,Guedpard Pornpun ,S,3,0,3,100.00,THA,DIG,3,20,16113,0
3,21,Sooksod Thanacha ,O,3,0,3,100.00,THA,DIG,3,20,16113,0
4,2,Pannoy Piyanut (C),L,2,0,2,100.00,THA,DIG,3,20,16113,0
5,14,Chuewulim Sutadta ,OH,2,1,4,25.00,THA,DIG,3,20,16113,0
6,12,Bamrungsuk Hattaya ,MB,1,0,1,100.00,THA,DIG,3,20,16113,0
7,15,Phomla Soraya ,S,1,0,1,100.00,THA,DIG,3,20,16113,0
8,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,3,20,16113,0
9,5,Nuekjang Thatdao ,MB,0,0,0,,THA,DIG,3,20,16113,0
10,18,Kongyot Ajcharaporn ,OH,0,0,0,,THA,DIG,3,20,16113,0
11,20,Pairoj Supattra ,L,0,0,0,,THA,DIG,3,20,16113,0
12,24,Boonlert Tichakorn ,MB,0,0,0,,THA,DIG,3,20,16113,0
13,99,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,3,20,16113,0
0,3,Nishida Sarina (C),OH,13,0,14,92.86,JPN,DIG,0,0,16113,
1,6,Seki Nanami ,S,12,2,15,66.67,JPN,DIG,0,0,16113,
2,2,Hayashi Kotona ,OH,10,1,11,81.82,JPN,DIG,0,0,16113,
3,4,Ishikawa Mayu ,OH,10,2,12,66.67,JPN,DIG,0,0,16113,
4,29,Nishimura Minami ,L,10,3,15,46.67,JPN,DIG,0,0,16113,
5,11,Yamada Nichika ,MB,1,0,3,33.33,JPN,DIG,0,0,16113,
6,24,Irisawa Mai ,MB,1,0,1,100.00,JPN,DIG,0,0,16113,
7,34,Araki Ayaka ,MB,1,1,2,0.00,JPN,DIG,0,0,16113,
8,1,Nagaoka Miyu ,O,0,0,0,,JPN,DIG,0,0,16113,
9,10,Inoue Arisa ,OH,0,0,0,,JPN,DIG,0,0,16113,
10,12,Fukudome Satomi ,L,0,0,0,,JPN,DIG,0,0,16113,
11,21,Matsui Tamaki ,S,0,0,0,,JPN,DIG,0,0,16113,
12,23,Miyabe Airi ,OH,0,0,0,,JPN,DIG,0,0,16113,
13,37,Wada Yukiko ,OH,0,0,0,,JPN,DIG,0,0,16113,
0,4,Ishikawa Mayu ,OH,5,1,6,66.67,JPN,DIG,1,25,16113,1
1,29,Nishimura Minami ,L,5,0,6,83.33,JPN,DIG,1,25,16113,1
2,3,Nishida Sarina (C),OH,3,0,3,100.00,JPN,DIG,1,25,16113,1
3,6,Seki Nanami ,S,3,1,5,40.00,JPN,DIG,1,25,16113,1
4,2,Hayashi Kotona ,OH,1,1,2,0.00,JPN,DIG,1,25,16113,1
5,34,Araki Ayaka ,MB,1,1,2,0.00,JPN,DIG,1,25,16113,1
6,1,Nagaoka Miyu ,O,0,0,0,,JPN,DIG,1,25,16113,1
7,10,Inoue Arisa ,OH,0,0,0,,JPN,DIG,1,25,16113,1
8,11,Yamada Nichika ,MB,0,0,1,0.00,JPN,DIG,1,25,16113,1
9,12,Fukudome Satomi ,L,0,0,0,,JPN,DIG,1,25,16113,1
10,21,Matsui Tamaki ,S,0,0,0,,JPN,DIG,1,25,16113,1
11,23,Miyabe Airi ,OH,0,0,0,,JPN,DIG,1,25,16113,1
12,24,Irisawa Mai ,MB,0,0,0,,JPN,DIG,1,25,16113,1
13,37,Wada Yukiko ,OH,0,0,0,,JPN,DIG,1,25,16113,1
0,2,Hayashi Kotona ,OH,5,0,5,100.00,JPN,DIG,2,25,16113,1
1,3,Nishida Sarina (C),OH,5,0,5,100.00,JPN,DIG,2,25,16113,1
2,29,Nishimura Minami ,L,3,3,6,0.00,JPN,DIG,2,25,16113,1
3,4,Ishikawa Mayu ,OH,2,1,3,33.33,JPN,DIG,2,25,16113,1
4,6,Seki Nanami ,S,2,0,2,100.00,JPN,DIG,2,25,16113,1
5,1,Nagaoka Miyu ,O,0,0,0,,JPN,DIG,2,25,16113,1
6,10,Inoue Arisa ,OH,0,0,0,,JPN,DIG,2,25,16113,1
7,11,Yamada Nichika ,MB,0,0,0,,JPN,DIG,2,25,16113,1
8,12,Fukudome Satomi ,L,0,0,0,,JPN,DIG,2,25,16113,1
9,21,Matsui Tamaki ,S,0,0,0,,JPN,DIG,2,25,16113,1
10,23,Miyabe Airi ,OH,0,0,0,,JPN,DIG,2,25,16113,1
11,24,Irisawa Mai ,MB,0,0,0,,JPN,DIG,2,25,16113,1
12,34,Araki Ayaka ,MB,0,0,0,,JPN,DIG,2,25,16113,1
13,37,Wada Yukiko ,OH,0,0,0,,JPN,DIG,2,25,16113,1
0,6,Seki Nanami ,S,7,1,8,75.00,JPN,DIG,3,25,16113,1
1,3,Nishida Sarina (C),OH,5,0,6,83.33,JPN,DIG,3,25,16113,1
2,2,Hayashi Kotona ,OH,4,0,4,100.00,JPN,DIG,3,25,16113,1
3,4,Ishikawa Mayu ,OH,3,0,3,100.00,JPN,DIG,3,25,16113,1
4,29,Nishimura Minami ,L,2,0,3,66.67,JPN,DIG,3,25,16113,1
5,11,Yamada Nichika ,MB,1,0,2,50.00,JPN,DIG,3,25,16113,1
6,24,Irisawa Mai ,MB,1,0,1,100.00,JPN,DIG,3,25,16113,1
7,1,Nagaoka Miyu ,O,0,0,0,,JPN,DIG,3,25,16113,1
8,10,Inoue Arisa ,OH,0,0,0,,JPN,DIG,3,25,16113,1
9,12,Fukudome Satomi ,L,0,0,0,,JPN,DIG,3,25,16113,1
10,21,Matsui Tamaki ,S,0,0,0,,JPN,DIG,3,25,16113,1
11,23,Miyabe Airi ,OH,0,0,0,,JPN,DIG,3,25,16113,1
12,34,Araki Ayaka ,MB,0,0,0,,JPN,DIG,3,25,16113,1
13,37,Wada Yukiko ,OH,0,0,0,,JPN,DIG,3,25,16113,1
0,15,Czyrnianska Martyna ,OH,8,1,10,70.00,POL,DIG,0,0,16115,
1,9,Stysiak Magdalena ,O,6,3,11,27.27,POL,DIG,0,0,16115,
2,30,Rozanski Olivia ,OH,6,0,6,100.00,POL,DIG,0,0,16115,
3,12,Szczyglowska Aleksandra ,OH,5,2,7,42.86,POL,DIG,0,0,16115,
4,62,Nowicka Julia ,S,5,3,8,25.00,POL,DIG,0,0,16115,
5,95,Jurczyk Magdalena ,MB,4,1,5,60.00,POL,DIG,0,0,16115,
6,10,Fedusio Monika ,OH,2,0,2,100.00,POL,DIG,0,0,16115,
7,5,Korneluk Agnieszka (C),MB,1,1,2,0.00,POL,DIG,0,0,16115,
8,26,Wenerska Katarzyna ,S,1,0,1,100.00,POL,DIG,0,0,16115,
9,1,Stenzel Maria ,L,0,0,0,,POL,DIG,0,0,16115,
10,7,Galkowska Monika ,O,0,0,0,,POL,DIG,0,0,16115,
11,11,Lukasik Martyna ,OH,0,0,0,,POL,DIG,0,0,16115,
12,23,Pierzchała Dominika ,MB,0,0,0,,POL,DIG,0,0,16115,
13,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,0,0,16115,
0,30,Rozanski Olivia ,OH,3,0,3,100.00,POL,DIG,1,25,16115,1
1,12,Szczyglowska Aleksandra ,OH,2,0,2,100.00,POL,DIG,1,25,16115,1
2,95,Jurczyk Magdalena ,MB,2,1,3,33.33,POL,DIG,1,25,16115,1
3,9,Stysiak Magdalena ,O,1,0,1,100.00,POL,DIG,1,25,16115,1
4,15,Czyrnianska Martyna ,OH,1,0,1,100.00,POL,DIG,1,25,16115,1
5,26,Wenerska Katarzyna ,S,1,0,1,100.00,POL,DIG,1,25,16115,1
6,62,Nowicka Julia ,S,1,1,2,0.00,POL,DIG,1,25,16115,1
7,1,Stenzel Maria ,L,0,0,0,,POL,DIG,1,25,16115,1
8,5,Korneluk Agnieszka (C),MB,0,0,0,,POL,DIG,1,25,16115,1
9,7,Galkowska Monika ,O,0,0,0,,POL,DIG,1,25,16115,1
10,10,Fedusio Monika ,OH,0,0,0,,POL,DIG,1,25,16115,1
11,11,Lukasik Martyna ,OH,0,0,0,,POL,DIG,1,25,16115,1
12,23,Pierzchała Dominika ,MB,0,0,0,,POL,DIG,1,25,16115,1
13,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,1,25,16115,1
0,15,Czyrnianska Martyna ,OH,6,0,7,85.71,POL,DIG,2,25,16115,1
1,9,Stysiak Magdalena ,O,4,2,7,28.57,POL,DIG,2,25,16115,1
2,62,Nowicka Julia ,S,2,1,3,33.33,POL,DIG,2,25,16115,1
3,95,Jurczyk Magdalena ,MB,2,0,2,100.00,POL,DIG,2,25,16115,1
4,12,Szczyglowska Aleksandra ,OH,1,1,2,0.00,POL,DIG,2,25,16115,1
5,30,Rozanski Olivia ,OH,1,0,1,100.00,POL,DIG,2,25,16115,1
6,1,Stenzel Maria ,L,0,0,0,,POL,DIG,2,25,16115,1
7,5,Korneluk Agnieszka (C),MB,0,0,0,,POL,DIG,2,25,16115,1
8,7,Galkowska Monika ,O,0,0,0,,POL,DIG,2,25,16115,1
9,10,Fedusio Monika ,OH,0,0,0,,POL,DIG,2,25,16115,1
10,11,Lukasik Martyna ,OH,0,0,0,,POL,DIG,2,25,16115,1
11,23,Pierzchała Dominika ,MB,0,0,0,,POL,DIG,2,25,16115,1
12,26,Wenerska Katarzyna ,S,0,0,0,,POL,DIG,2,25,16115,1
13,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,2,25,16115,1
0,10,Fedusio Monika ,OH,2,0,2,100.00,POL,DIG,3,25,16115,1
1,12,Szczyglowska Aleksandra ,OH,2,1,3,33.33,POL,DIG,3,25,16115,1
2,30,Rozanski Olivia ,OH,2,0,2,100.00,POL,DIG,3,25,16115,1
3,62,Nowicka Julia ,S,2,1,3,33.33,POL,DIG,3,25,16115,1
4,5,Korneluk Agnieszka (C),MB,1,1,2,0.00,POL,DIG,3,25,16115,1
5,9,Stysiak Magdalena ,O,1,1,3,0.00,POL,DIG,3,25,16115,1
6,15,Czyrnianska Martyna ,OH,1,1,2,0.00,POL,DIG,3,25,16115,1
7,1,Stenzel Maria ,L,0,0,0,,POL,DIG,3,25,16115,1
8,7,Galkowska Monika ,O,0,0,0,,POL,DIG,3,25,16115,1
9,11,Lukasik Martyna ,OH,0,0,0,,POL,DIG,3,25,16115,1
10,23,Pierzchała Dominika ,MB,0,0,0,,POL,DIG,3,25,16115,1
11,26,Wenerska Katarzyna ,S,0,0,0,,POL,DIG,3,25,16115,1
12,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,3,25,16115,1
13,95,Jurczyk Magdalena ,MB,0,0,0,,POL,DIG,3,25,16115,1
0,12,Moon Jungwon ,L,9,5,16,25.00,KOR,DIG,0,0,16115,
1,97,Kang Sohwi ,OH,7,2,9,55.56,KOR,DIG,0,0,16115,
2,1,Kim Daeun ,O,3,0,5,60.00,KOR,DIG,0,0,16115,
3,5,Kim Dain ,S,2,3,5,-20.00,KOR,DIG,0,0,16115,
4,13,Park Jeongah (C),OH,2,1,3,33.33,KOR,DIG,0,0,16115,
5,16,Jeong Jiyun ,OH,2,0,2,100.00,KOR,DIG,0,0,16115,
6,71,Moon Jiyun ,O,2,0,2,100.00,KOR,DIG,0,0,16115,
7,2,Lee Juah ,MB,1,2,3,-33.33,KOR,DIG,0,0,16115,
8,7,Kim Jiwon ,S,1,1,2,0.00,KOR,DIG,0,0,16115,
9,14,Lee Dahyeon ,MB,1,1,2,0.00,KOR,DIG,0,0,16115,
10,3,Yeum Hye Seon ,S,0,0,0,,KOR,DIG,0,0,16115,
11,17,Jung Hoyoung ,MB,0,0,0,,KOR,DIG,0,0,16115,
12,18,Kim Miyoun ,OH,0,0,0,,KOR,DIG,0,0,16115,
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,0,0,16115,
0,97,Kang Sohwi ,OH,3,0,3,100.00,KOR,DIG,1,23,16115,0
1,1,Kim Daeun ,O,2,0,2,100.00,KOR,DIG,1,23,16115,0
2,5,Kim Dain ,S,1,1,2,0.00,KOR,DIG,1,23,16115,0
3,12,Moon Jungwon ,L,1,2,4,-25.00,KOR,DIG,1,23,16115,0
4,2,Lee Juah ,MB,0,0,0,,KOR,DIG,1,23,16115,0
5,3,Yeum Hye Seon ,S,0,0,0,,KOR,DIG,1,23,16115,0
6,7,Kim Jiwon ,S,0,0,0,,KOR,DIG,1,23,16115,0
7,13,Park Jeongah (C),OH,0,0,0,,KOR,DIG,1,23,16115,0
8,14,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,1,23,16115,0
9,16,Jeong Jiyun ,OH,0,0,0,,KOR,DIG,1,23,16115,0
10,17,Jung Hoyoung ,MB,0,0,0,,KOR,DIG,1,23,16115,0
11,18,Kim Miyoun ,OH,0,0,0,,KOR,DIG,1,23,16115,0
12,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,1,23,16115,0
13,71,Moon Jiyun ,O,0,0,0,,KOR,DIG,1,23,16115,0
0,12,Moon Jungwon ,L,5,3,9,22.22,KOR,DIG,2,18,16115,0
1,97,Kang Sohwi ,OH,4,0,4,100.00,KOR,DIG,2,18,16115,0
2,16,Jeong Jiyun ,OH,2,0,2,100.00,KOR,DIG,2,18,16115,0
3,71,Moon Jiyun ,O,2,0,2,100.00,KOR,DIG,2,18,16115,0
4,2,Lee Juah ,MB,1,1,2,0.00,KOR,DIG,2,18,16115,0
5,7,Kim Jiwon ,S,1,1,2,0.00,KOR,DIG,2,18,16115,0
6,14,Lee Dahyeon ,MB,1,1,2,0.00,KOR,DIG,2,18,16115,0
7,1,Kim Daeun ,O,0,0,1,0.00,KOR,DIG,2,18,16115,0
8,3,Yeum Hye Seon ,S,0,0,0,,KOR,DIG,2,18,16115,0
9,5,Kim Dain ,S,0,2,2,-100.00,KOR,DIG,2,18,16115,0
10,13,Park Jeongah (C),OH,0,1,1,-100.00,KOR,DIG,2,18,16115,0
11,17,Jung Hoyoung ,MB,0,0,0,,KOR,DIG,2,18,16115,0
12,18,Kim Miyoun ,OH,0,0,0,,KOR,DIG,2,18,16115,0
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,2,18,16115,0
0,12,Moon Jungwon ,L,3,0,3,100.00,KOR,DIG,3,16,16115,0
1,13,Park Jeongah (C),OH,2,0,2,100.00,KOR,DIG,3,16,16115,0
2,1,Kim Daeun ,O,1,0,2,50.00,KOR,DIG,3,16,16115,0
3,5,Kim Dain ,S,1,0,1,100.00,KOR,DIG,3,16,16115,0
4,2,Lee Juah ,MB,0,1,1,-100.00,KOR,DIG,3,16,16115,0
5,3,Yeum Hye Seon ,S,0,0,0,,KOR,DIG,3,16,16115,0
6,7,Kim Jiwon ,S,0,0,0,,KOR,DIG,3,16,16115,0
7,14,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,3,16,16115,0
8,16,Jeong Jiyun ,OH,0,0,0,,KOR,DIG,3,16,16115,0
9,17,Jung Hoyoung ,MB,0,0,0,,KOR,DIG,3,16,16115,0
10,18,Kim Miyoun ,OH,0,0,0,,KOR,DIG,3,16,16115,0
11,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,3,16,16115,0
12,71,Moon Jiyun ,O,0,0,0,,KOR,DIG,3,16,16115,0
13,97,Kang Sohwi ,OH,0,2,2,-100.00,KOR,DIG,3,16,16115,0
