,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
11,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SET,0,0,16070,
12,20,Palermo Arielle ,L,0,0,6,6,0.00,CAN,SET,0,0,16070,
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,SET,0,0,16070,
0,13,King Brie ,S,4,0,17,21,19.05,CAN,SET,1,15,16070,0
1,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SET,1,15,16070,0
2,5,Murmann Julia ,L,0,0,0,0,,CAN,SET,1,15,16070,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,1,15,16070,0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,1,15,16070,0
5,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,1,15,16070,0
6,9,Gray Alexa (C),OH,0,0,0,0,,CAN,SET,1,15,16070,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,1,15,16070,0
8,14,Howe Hilary ,OH,0,0,1,1,0.00,CAN,SET,1,15,16070,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,1,15,16070,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,1,15,16070,0
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,SET,1,15,16070,0
12,20,Palermo Arielle ,L,0,0,3,3,0.00,CAN,SET,1,15,16070,0
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,SET,1,15,16070,0
0,13,King Brie ,S,3,1,19,23,8.70,CAN,SET,2,22,16070,0
1,3,Van Ryk Kiera ,OH,0,0,1,1,0.00,CAN,SET,2,22,16070,0
2,5,Murmann Julia ,L,0,0,1,1,0.00,CAN,SET,2,22,16070,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,2,22,16070,0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,2,22,16070,0
5,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,SET,2,22,16070,0
6,9,Gray Alexa (C),OH,0,0,1,1,0.00,CAN,SET,2,22,16070,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,2,22,16070,0
8,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,2,22,16070,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,2,22,16070,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,2,22,16070,0
11,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,SET,2,22,16070,0
12,20,Palermo Arielle ,L,0,0,3,3,0.00,CAN,SET,2,22,16070,0
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,SET,2,22,16070,0
0,13,King Brie ,S,1,1,25,27,0.00,CAN,SET,3,20,16070,0
1,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,SET,3,20,16070,0
2,5,Murmann Julia ,L,0,0,6,6,0.00,CAN,SET,3,20,16070,0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,SET,3,20,16070,0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,SET,3,20,16070,0
5,8,Ogoms Alicia ,MB,0,0,3,3,0.00,CAN,SET,3,20,16070,0
6,9,Gray Alexa (C),OH,0,0,0,0,,CAN,SET,3,20,16070,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,SET,3,20,16070,0
8,14,Howe Hilary ,OH,0,0,0,0,,CAN,SET,3,20,16070,0
9,15,Joseph Shainah ,O,0,0,0,0,,CAN,SET,3,20,16070,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,SET,3,20,16070,0
11,19,Maglio Emily ,MB,0,0,0,0,,CAN,SET,3,20,16070,0
12,20,Palermo Arielle ,L,0,0,0,0,,CAN,SET,3,20,16070,0
13,26,Pelland Quinn ,S,0,0,0,0,,CAN,SET,3,20,16070,0
0,26,Wenerska Katarzyna ,S,11,0,46,57,19.30,POL,SET,0,0,16071,
1,62,Nowicka Julia ,S,5,0,29,34,14.71,POL,SET,0,0,16071,
2,1,Stenzel Maria ,L,0,0,11,11,0.00,POL,SET,0,0,16071,
3,5,Korneluk Agnieszka (C),MB,0,1,0,1,-100.00,POL,SET,0,0,16071,
4,7,Galkowska Monika ,O,0,0,0,0,,POL,SET,0,0,16071,
5,9,Stysiak Magdalena ,O,0,0,1,1,0.00,POL,SET,0,0,16071,
6,10,Fedusio Monika ,OH,0,0,1,1,0.00,POL,SET,0,0,16071,
7,11,Lukasik Martyna ,OH,0,0,1,1,0.00,POL,SET,0,0,16071,
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SET,0,0,16071,
9,15,Czyrnianska Martyna ,OH,0,0,1,1,0.00,POL,SET,0,0,16071,
10,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,SET,0,0,16071,
11,27,Pacak Joanna ,MB,0,0,1,1,0.00,POL,SET,0,0,16071,
12,30,Rozanski Olivia ,OH,0,0,1,1,0.00,POL,SET,0,0,16071,
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,SET,0,0,16071,
0,26,Wenerska Katarzyna ,S,4,0,17,21,19.05,POL,SET,1,22,16071,0
1,62,Nowicka Julia ,S,1,0,1,2,50.00,POL,SET,1,22,16071,0
2,1,Stenzel Maria ,L,0,0,5,5,0.00,POL,SET,1,22,16071,0
3,5,Korneluk Agnieszka (C),MB,0,1,0,1,-100.00,POL,SET,1,22,16071,0
4,7,Galkowska Monika ,O,0,0,0,0,,POL,SET,1,22,16071,0
5,9,Stysiak Magdalena ,O,0,0,0,0,,POL,SET,1,22,16071,0
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,SET,1,22,16071,0
7,11,Lukasik Martyna ,OH,0,0,1,1,0.00,POL,SET,1,22,16071,0
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SET,1,22,16071,0
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,SET,1,22,16071,0
10,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,SET,1,22,16071,0
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,SET,1,22,16071,0
12,30,Rozanski Olivia ,OH,0,0,1,1,0.00,POL,SET,1,22,16071,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,SET,1,22,16071,0
0,26,Wenerska Katarzyna ,S,6,0,18,24,25.00,POL,SET,2,21,16071,0
1,1,Stenzel Maria ,L,0,0,2,2,0.00,POL,SET,2,21,16071,0
2,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,SET,2,21,16071,0
3,7,Galkowska Monika ,O,0,0,0,0,,POL,SET,2,21,16071,0
4,9,Stysiak Magdalena ,O,0,0,1,1,0.00,POL,SET,2,21,16071,0
5,10,Fedusio Monika ,OH,0,0,1,1,0.00,POL,SET,2,21,16071,0
6,11,Lukasik Martyna ,OH,0,0,0,0,,POL,SET,2,21,16071,0
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SET,2,21,16071,0
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,SET,2,21,16071,0
9,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,SET,2,21,16071,0
10,27,Pacak Joanna ,MB,0,0,1,1,0.00,POL,SET,2,21,16071,0
11,30,Rozanski Olivia ,OH,0,0,0,0,,POL,SET,2,21,16071,0
12,62,Nowicka Julia ,S,0,0,3,3,0.00,POL,SET,2,21,16071,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,SET,2,21,16071,0
0,62,Nowicka Julia ,S,4,0,25,29,13.79,POL,SET,3,26,16071,0
1,26,Wenerska Katarzyna ,S,1,0,11,12,8.33,POL,SET,3,26,16071,0
2,1,Stenzel Maria ,L,0,0,4,4,0.00,POL,SET,3,26,16071,0
3,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,SET,3,26,16071,0
4,7,Galkowska Monika ,O,0,0,0,0,,POL,SET,3,26,16071,0
5,9,Stysiak Magdalena ,O,0,0,0,0,,POL,SET,3,26,16071,0
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,SET,3,26,16071,0
7,11,Lukasik Martyna ,OH,0,0,0,0,,POL,SET,3,26,16071,0
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,SET,3,26,16071,0
9,15,Czyrnianska Martyna ,OH,0,0,1,1,0.00,POL,SET,3,26,16071,0
10,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,SET,3,26,16071,0
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,SET,3,26,16071,0
12,30,Rozanski Olivia ,OH,0,0,0,0,,POL,SET,3,26,16071,0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,SET,3,26,16071,0
0,12,Bongaerts Britt ,S,22,1,56,79,26.58,NED,SET,0,0,16071,
1,10,van Aalen Sarah ,S,2,0,5,7,28.57,NED,SET,0,0,16071,
2,1,Knip Kirsten (C),L,0,0,0,0,,NED,SET,0,0,16071,
3,4,Plak Celeste ,O,0,0,0,0,,NED,SET,0,0,16071,
4,5,Knollema Jolien ,OH,0,0,1,1,0.00,NED,SET,0,0,16071,
5,7,Lohuis Juliet ,MB,0,0,0,0,,NED,SET,0,0,16071,
6,16,Baijens Indy ,MB,0,0,0,0,,NED,SET,0,0,16071,
7,17,Vos Iris ,OH,0,0,0,0,,NED,SET,0,0,16071,
8,19,Daalderop Nika ,OH,0,0,2,2,0.00,NED,SET,0,0,16071,
9,23,Timmerman Eline ,MB,0,0,0,0,,NED,SET,0,0,16071,
10,25,Reesink Florien ,L,0,0,6,6,0.00,NED,SET,0,0,16071,
11,26,Dambrink Elles ,O,0,0,4,4,0.00,NED,SET,0,0,16071,
12,27,Scholten Iris ,O,0,0,0,0,,NED,SET,0,0,16071,
13,33,Marring Nova ,OH,0,0,0,0,,NED,SET,0,0,16071,
0,12,Bongaerts Britt ,S,9,0,15,24,37.50,NED,SET,1,25,16071,1
1,1,Knip Kirsten (C),L,0,0,0,0,,NED,SET,1,25,16071,1
2,4,Plak Celeste ,O,0,0,0,0,,NED,SET,1,25,16071,1
3,5,Knollema Jolien ,OH,0,0,1,1,0.00,NED,SET,1,25,16071,1
4,7,Lohuis Juliet ,MB,0,0,0,0,,NED,SET,1,25,16071,1
5,10,van Aalen Sarah ,S,0,0,0,0,,NED,SET,1,25,16071,1
6,16,Baijens Indy ,MB,0,0,0,0,,NED,SET,1,25,16071,1
7,17,Vos Iris ,OH,0,0,0,0,,NED,SET,1,25,16071,1
8,19,Daalderop Nika ,OH,0,0,2,2,0.00,NED,SET,1,25,16071,1
9,23,Timmerman Eline ,MB,0,0,0,0,,NED,SET,1,25,16071,1
10,25,Reesink Florien ,L,0,0,1,1,0.00,NED,SET,1,25,16071,1
11,26,Dambrink Elles ,O,0,0,0,0,,NED,SET,1,25,16071,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,SET,1,25,16071,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,SET,1,25,16071,1
0,12,Bongaerts Britt ,S,5,0,20,25,20.00,NED,SET,2,25,16071,1
1,1,Knip Kirsten (C),L,0,0,0,0,,NED,SET,2,25,16071,1
2,4,Plak Celeste ,O,0,0,0,0,,NED,SET,2,25,16071,1
3,5,Knollema Jolien ,OH,0,0,0,0,,NED,SET,2,25,16071,1
4,7,Lohuis Juliet ,MB,0,0,0,0,,NED,SET,2,25,16071,1
5,10,van Aalen Sarah ,S,0,0,0,0,,NED,SET,2,25,16071,1
6,16,Baijens Indy ,MB,0,0,0,0,,NED,SET,2,25,16071,1
7,17,Vos Iris ,OH,0,0,0,0,,NED,SET,2,25,16071,1
8,19,Daalderop Nika ,OH,0,0,0,0,,NED,SET,2,25,16071,1
9,23,Timmerman Eline ,MB,0,0,0,0,,NED,SET,2,25,16071,1
10,25,Reesink Florien ,L,0,0,2,2,0.00,NED,SET,2,25,16071,1
11,26,Dambrink Elles ,O,0,0,0,0,,NED,SET,2,25,16071,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,SET,2,25,16071,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,SET,2,25,16071,1
0,12,Bongaerts Britt ,S,8,1,21,30,23.33,NED,SET,3,28,16071,1
1,10,van Aalen Sarah ,S,2,0,5,7,28.57,NED,SET,3,28,16071,1
2,1,Knip Kirsten (C),L,0,0,0,0,,NED,SET,3,28,16071,1
3,4,Plak Celeste ,O,0,0,0,0,,NED,SET,3,28,16071,1
4,5,Knollema Jolien ,OH,0,0,0,0,,NED,SET,3,28,16071,1
5,7,Lohuis Juliet ,MB,0,0,0,0,,NED,SET,3,28,16071,1
6,16,Baijens Indy ,MB,0,0,0,0,,NED,SET,3,28,16071,1
7,17,Vos Iris ,OH,0,0,0,0,,NED,SET,3,28,16071,1
8,19,Daalderop Nika ,OH,0,0,0,0,,NED,SET,3,28,16071,1
9,23,Timmerman Eline ,MB,0,0,0,0,,NED,SET,3,28,16071,1
10,25,Reesink Florien ,L,0,0,3,3,0.00,NED,SET,3,28,16071,1
11,26,Dambrink Elles ,O,0,0,4,4,0.00,NED,SET,3,28,16071,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,SET,3,28,16071,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,SET,3,28,16071,1
0,6,Seki Nanami ,S,52,0,79,131,39.69,JPN,SET,0,0,16073,
1,7,Shibata Mika ,S,2,0,1,3,66.67,JPN,SET,0,0,16073,
2,2,Hayashi Kotona ,OH,0,0,8,8,0.00,JPN,SET,0,0,16073,
3,3,Nishida Sarina (C),OH,0,0,5,5,0.00,JPN,SET,0,0,16073,
4,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,SET,0,0,16073,
5,9,Watanabe Aya ,MB,0,0,0,0,,JPN,SET,0,0,16073,
6,10,Inoue Arisa ,OH,0,0,2,2,0.00,JPN,SET,0,0,16073,
7,11,Yamada Nichika ,MB,0,0,2,2,0.00,JPN,SET,0,0,16073,
8,16,Meguro Yuka ,L,0,0,0,0,,JPN,SET,0,0,16073,
9,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,0,0,16073,
10,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,0,0,16073,
11,29,Nishimura Minami ,L,0,0,17,17,0.00,JPN,SET,0,0,16073,
12,34,Araki Ayaka ,MB,0,0,4,4,0.00,JPN,SET,0,0,16073,
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,0,0,16073,
0,6,Seki Nanami ,S,17,0,19,36,47.22,JPN,SET,1,23,16073,0
1,2,Hayashi Kotona ,OH,0,0,4,4,0.00,JPN,SET,1,23,16073,0
2,3,Nishida Sarina (C),OH,0,0,2,2,0.00,JPN,SET,1,23,16073,0
3,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,SET,1,23,16073,0
4,7,Shibata Mika ,S,0,0,0,0,,JPN,SET,1,23,16073,0
5,9,Watanabe Aya ,MB,0,0,0,0,,JPN,SET,1,23,16073,0
6,10,Inoue Arisa ,OH,0,0,1,1,0.00,JPN,SET,1,23,16073,0
7,11,Yamada Nichika ,MB,0,0,0,0,,JPN,SET,1,23,16073,0
8,16,Meguro Yuka ,L,0,0,0,0,,JPN,SET,1,23,16073,0
9,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,1,23,16073,0
10,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,1,23,16073,0
11,29,Nishimura Minami ,L,0,0,10,10,0.00,JPN,SET,1,23,16073,0
12,34,Araki Ayaka ,MB,0,0,2,2,0.00,JPN,SET,1,23,16073,0
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,1,23,16073,0
0,6,Seki Nanami ,S,7,0,11,18,38.89,JPN,SET,2,25,16073,1
1,2,Hayashi Kotona ,OH,0,0,2,2,0.00,JPN,SET,2,25,16073,1
2,3,Nishida Sarina (C),OH,0,0,1,1,0.00,JPN,SET,2,25,16073,1
3,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,SET,2,25,16073,1
4,7,Shibata Mika ,S,0,0,0,0,,JPN,SET,2,25,16073,1
5,9,Watanabe Aya ,MB,0,0,0,0,,JPN,SET,2,25,16073,1
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,SET,2,25,16073,1
7,11,Yamada Nichika ,MB,0,0,1,1,0.00,JPN,SET,2,25,16073,1
8,16,Meguro Yuka ,L,0,0,0,0,,JPN,SET,2,25,16073,1
9,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,2,25,16073,1
10,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,2,25,16073,1
11,29,Nishimura Minami ,L,0,0,2,2,0.00,JPN,SET,2,25,16073,1
12,34,Araki Ayaka ,MB,0,0,1,1,0.00,JPN,SET,2,25,16073,1
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,2,25,16073,1
0,6,Seki Nanami ,S,10,0,16,26,38.46,JPN,SET,3,22,16073,0
1,7,Shibata Mika ,S,2,0,1,3,66.67,JPN,SET,3,22,16073,0
2,2,Hayashi Kotona ,OH,0,0,0,0,,JPN,SET,3,22,16073,0
3,3,Nishida Sarina (C),OH,0,0,0,0,,JPN,SET,3,22,16073,0
4,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,SET,3,22,16073,0
5,9,Watanabe Aya ,MB,0,0,0,0,,JPN,SET,3,22,16073,0
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,SET,3,22,16073,0
7,11,Yamada Nichika ,MB,0,0,0,0,,JPN,SET,3,22,16073,0
8,16,Meguro Yuka ,L,0,0,0,0,,JPN,SET,3,22,16073,0
9,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,3,22,16073,0
10,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,3,22,16073,0
11,29,Nishimura Minami ,L,0,0,2,2,0.00,JPN,SET,3,22,16073,0
12,34,Araki Ayaka ,MB,0,0,0,0,,JPN,SET,3,22,16073,0
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,3,22,16073,0
0,6,Seki Nanami ,S,12,0,22,34,35.29,JPN,SET,4,25,16073,1
1,2,Hayashi Kotona ,OH,0,0,2,2,0.00,JPN,SET,4,25,16073,1
2,3,Nishida Sarina (C),OH,0,0,1,1,0.00,JPN,SET,4,25,16073,1
3,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,SET,4,25,16073,1
4,7,Shibata Mika ,S,0,0,0,0,,JPN,SET,4,25,16073,1
5,9,Watanabe Aya ,MB,0,0,0,0,,JPN,SET,4,25,16073,1
6,10,Inoue Arisa ,OH,0,0,1,1,0.00,JPN,SET,4,25,16073,1
7,11,Yamada Nichika ,MB,0,0,1,1,0.00,JPN,SET,4,25,16073,1
8,16,Meguro Yuka ,L,0,0,0,0,,JPN,SET,4,25,16073,1
9,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,4,25,16073,1
10,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,4,25,16073,1
11,29,Nishimura Minami ,L,0,0,3,3,0.00,JPN,SET,4,25,16073,1
12,34,Araki Ayaka ,MB,0,0,1,1,0.00,JPN,SET,4,25,16073,1
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,4,25,16073,1
0,6,Seki Nanami ,S,6,0,11,17,35.29,JPN,SET,5,8,16073,0
1,2,Hayashi Kotona ,OH,0,0,0,0,,JPN,SET,5,8,16073,0
2,3,Nishida Sarina (C),OH,0,0,1,1,0.00,JPN,SET,5,8,16073,0
3,4,Ishikawa Mayu ,OH,0,0,0,0,,JPN,SET,5,8,16073,0
4,7,Shibata Mika ,S,0,0,0,0,,JPN,SET,5,8,16073,0
5,9,Watanabe Aya ,MB,0,0,0,0,,JPN,SET,5,8,16073,0
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,SET,5,8,16073,0
7,11,Yamada Nichika ,MB,0,0,0,0,,JPN,SET,5,8,16073,0
8,16,Meguro Yuka ,L,0,0,0,0,,JPN,SET,5,8,16073,0
9,17,Tanaka Mizuki ,OH,0,0,0,0,,JPN,SET,5,8,16073,0
10,24,Irisawa Mai ,MB,0,0,0,0,,JPN,SET,5,8,16073,0
11,29,Nishimura Minami ,L,0,0,0,0,,JPN,SET,5,8,16073,0
12,34,Araki Ayaka ,MB,0,0,0,0,,JPN,SET,5,8,16073,0
13,37,Wada Yukiko ,OH,0,0,0,0,,JPN,SET,5,8,16073,0
0,2,Kästner Pia ,S,42,1,84,127,32.28,GER,SET,0,0,16073,
1,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,SET,0,0,16073,
2,3,Cesar Annie ,L,0,0,0,0,,GER,SET,0,0,16073,
3,4,Pogany Anna (C),L,0,0,14,14,0.00,GER,SET,0,0,16073,
4,5,Glaab Corina ,S,0,0,3,3,0.00,GER,SET,0,0,16073,
5,6,Stautz Antonia ,OH,0,0,0,0,,GER,SET,0,0,16073,
6,9,Alsmeier Lina ,OH,0,0,5,5,0.00,GER,SET,0,0,16073,
7,10,Stigrot Lena ,OH,0,0,5,5,0.00,GER,SET,0,0,16073,
8,12,Orthmann Hanna ,OH,0,0,3,3,0.00,GER,SET,0,0,16073,
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,0,0,16073,
10,16,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,0,0,16073,
11,20,Weske Emilia ,O,0,0,0,0,,GER,SET,0,0,16073,
12,21,Weitzel Camilla ,MB,0,0,2,2,0.00,GER,SET,0,0,16073,
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,SET,0,0,16073,
0,2,Kästner Pia ,S,10,0,27,37,27.03,GER,SET,1,25,16073,1
1,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,SET,1,25,16073,1
2,3,Cesar Annie ,L,0,0,0,0,,GER,SET,1,25,16073,1
3,4,Pogany Anna (C),L,0,0,7,7,0.00,GER,SET,1,25,16073,1
4,5,Glaab Corina ,S,0,0,0,0,,GER,SET,1,25,16073,1
5,6,Stautz Antonia ,OH,0,0,0,0,,GER,SET,1,25,16073,1
6,9,Alsmeier Lina ,OH,0,0,2,2,0.00,GER,SET,1,25,16073,1
7,10,Stigrot Lena ,OH,0,0,2,2,0.00,GER,SET,1,25,16073,1
8,12,Orthmann Hanna ,OH,0,0,1,1,0.00,GER,SET,1,25,16073,1
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,1,25,16073,1
10,16,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,1,25,16073,1
11,20,Weske Emilia ,O,0,0,0,0,,GER,SET,1,25,16073,1
12,21,Weitzel Camilla ,MB,0,0,1,1,0.00,GER,SET,1,25,16073,1
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,SET,1,25,16073,1
0,2,Kästner Pia ,S,7,0,12,19,36.84,GER,SET,2,14,16073,0
1,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,SET,2,14,16073,0
2,3,Cesar Annie ,L,0,0,0,0,,GER,SET,2,14,16073,0
3,4,Pogany Anna (C),L,0,0,1,1,0.00,GER,SET,2,14,16073,0
4,5,Glaab Corina ,S,0,0,3,3,0.00,GER,SET,2,14,16073,0
5,6,Stautz Antonia ,OH,0,0,0,0,,GER,SET,2,14,16073,0
6,9,Alsmeier Lina ,OH,0,0,1,1,0.00,GER,SET,2,14,16073,0
7,10,Stigrot Lena ,OH,0,0,0,0,,GER,SET,2,14,16073,0
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,2,14,16073,0
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,2,14,16073,0
10,16,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,2,14,16073,0
11,20,Weske Emilia ,O,0,0,0,0,,GER,SET,2,14,16073,0
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,2,14,16073,0
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,SET,2,14,16073,0
0,2,Kästner Pia ,S,7,1,16,24,25.00,GER,SET,3,25,16073,1
1,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,SET,3,25,16073,1
2,3,Cesar Annie ,L,0,0,0,0,,GER,SET,3,25,16073,1
3,4,Pogany Anna (C),L,0,0,2,2,0.00,GER,SET,3,25,16073,1
4,5,Glaab Corina ,S,0,0,0,0,,GER,SET,3,25,16073,1
5,6,Stautz Antonia ,OH,0,0,0,0,,GER,SET,3,25,16073,1
6,9,Alsmeier Lina ,OH,0,0,0,0,,GER,SET,3,25,16073,1
7,10,Stigrot Lena ,OH,0,0,2,2,0.00,GER,SET,3,25,16073,1
8,12,Orthmann Hanna ,OH,0,0,1,1,0.00,GER,SET,3,25,16073,1
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,3,25,16073,1
10,16,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,3,25,16073,1
11,20,Weske Emilia ,O,0,0,0,0,,GER,SET,3,25,16073,1
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,3,25,16073,1
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,SET,3,25,16073,1
0,2,Kästner Pia ,S,12,0,20,32,37.50,GER,SET,4,20,16073,0
1,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,SET,4,20,16073,0
2,3,Cesar Annie ,L,0,0,0,0,,GER,SET,4,20,16073,0
3,4,Pogany Anna (C),L,0,0,4,4,0.00,GER,SET,4,20,16073,0
4,5,Glaab Corina ,S,0,0,0,0,,GER,SET,4,20,16073,0
5,6,Stautz Antonia ,OH,0,0,0,0,,GER,SET,4,20,16073,0
6,9,Alsmeier Lina ,OH,0,0,1,1,0.00,GER,SET,4,20,16073,0
7,10,Stigrot Lena ,OH,0,0,1,1,0.00,GER,SET,4,20,16073,0
8,12,Orthmann Hanna ,OH,0,0,1,1,0.00,GER,SET,4,20,16073,0
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,4,20,16073,0
10,16,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,4,20,16073,0
11,20,Weske Emilia ,O,0,0,0,0,,GER,SET,4,20,16073,0
12,21,Weitzel Camilla ,MB,0,0,0,0,,GER,SET,4,20,16073,0
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,SET,4,20,16073,0
0,2,Kästner Pia ,S,6,0,9,15,40.00,GER,SET,5,15,16073,1
1,1,Agbortabi Vanessa ,OH,0,0,0,0,,GER,SET,5,15,16073,1
2,3,Cesar Annie ,L,0,0,0,0,,GER,SET,5,15,16073,1
3,4,Pogany Anna (C),L,0,0,0,0,,GER,SET,5,15,16073,1
4,5,Glaab Corina ,S,0,0,0,0,,GER,SET,5,15,16073,1
5,6,Stautz Antonia ,OH,0,0,0,0,,GER,SET,5,15,16073,1
6,9,Alsmeier Lina ,OH,0,0,1,1,0.00,GER,SET,5,15,16073,1
7,10,Stigrot Lena ,OH,0,0,0,0,,GER,SET,5,15,16073,1
8,12,Orthmann Hanna ,OH,0,0,0,0,,GER,SET,5,15,16073,1
9,14,Schölzel Marie ,MB,0,0,0,0,,GER,SET,5,15,16073,1
10,16,Cekulaev Anastasia ,MB,0,0,0,0,,GER,SET,5,15,16073,1
11,20,Weske Emilia ,O,0,0,0,0,,GER,SET,5,15,16073,1
12,21,Weitzel Camilla ,MB,0,0,1,1,0.00,GER,SET,5,15,16073,1
13,22,Strubbe Monique ,MB,0,0,0,0,,GER,SET,5,15,16073,1
0,8,Mirkovic Sladjana ,S,25,0,103,128,19.53,SRB,SET,0,0,16075,
1,7,Jaksic Ana ,S,1,0,16,17,5.88,SRB,SET,0,0,16075,
2,1,Busa Bianka ,OH,0,0,2,2,0.00,SRB,SET,0,0,16075,
