num_race,num_set,Country,win_or_lose,attack_scores,attack_errors,block_effective,block_errors,dig_succeeded,dig_errors,reception_succeeded,reception_errors,serve_scores,serve_errors,set_efficiency
16106,1,DOM,0.0,16,7,4,5,16,5,5,2,0,1,0.125
16106,2,CHN,0.0,12,4,1,0,13,12,9,3,0,2,0.387
16106,2,DOM,1.0,16,3,9,2,13,7,2,0,3,5,0.172
16106,3,CHN,1.0,12,6,8,5,15,8,9,1,2,1,0.258
16106,3,DOM,0.0,14,7,8,0,14,10,6,2,1,4,0.184
16106,4,CHN,0.0,12,4,7,5,7,8,7,3,1,3,0.296
16106,4,DOM,1.0,15,5,5,5,9,5,6,1,3,1,0.077
16106,5,CHN,0.0,8,2,4,1,8,3,6,1,0,0,0.3
16106,5,DOM,1.0,12,2,1,5,8,2,5,0,1,1,0.174
16107,0,BRA,,35,19,20,16,37,21,19,1,1,8,0.091
16107,0,TUR,,47,17,33,16,45,11,16,1,1,5,0.124
16107,1,BRA,0.0,11,5,2,4,8,8,7,0,0,4,0.061
16107,1,TUR,1.0,16,6,11,4,14,4,4,0,0,4,0.121
16107,2,BRA,0.0,10,6,6,8,6,5,5,0,0,3,0.062
16107,2,TUR,1.0,16,5,13,5,13,2,5,0,0,1,0.222
16107,3,BRA,0.0,14,8,12,4,23,8,7,1,1,1,0.133
16107,3,TUR,1.0,15,6,9,7,18,5,7,1,1,0,0.067
16108,0,DOM,,71,18,37,21,62,22,13,2,5,13,0.047
16108,0,SRB,,61,24,44,32,65,23,21,5,2,7,0.222
16108,1,DOM,0.0,15,7,7,4,17,8,3,1,1,1,0.028
16108,1,SRB,1.0,16,3,13,6,13,7,7,1,1,3,0.2
16108,2,DOM,1.0,15,4,6,3,17,3,2,0,1,2,0.031
16108,2,SRB,0.0,9,5,8,7,13,3,6,1,0,2,0.171
16108,3,DOM,0.0,18,3,10,7,11,6,5,0,0,3,0.029
16108,3,SRB,1.0,19,5,9,5,15,8,2,0,0,0,0.111
16108,4,DOM,1.0,13,4,8,4,8,2,2,1,3,6,0.154
16108,4,SRB,0.0,8,7,7,7,13,4,2,3,1,1,0.231
16108,5,DOM,1.0,10,0,6,3,9,3,1,0,0,1,0.0
16108,5,SRB,0.0,9,4,7,7,11,1,4,0,0,1,0.462
16109,0,CHN,,55,9,40,30,47,10,15,5,6,5,0.279
16109,0,KOR,,52,25,20,6,49,22,14,6,5,9,0.209
16109,1,CHN,1.0,17,0,10,6,13,0,1,2,1,1,0.304
16109,1,KOR,0.0,10,6,6,1,12,7,4,1,2,1,0.129
16109,2,CHN,1.0,16,3,9,11,16,1,6,1,5,1,0.281
16109,2,KOR,0.0,14,1,3,2,13,6,5,5,1,3,0.265
16109,3,CHN,0.0,10,4,4,7,5,7,5,1,0,3,0.208
16109,3,KOR,1.0,16,8,6,1,14,5,3,0,1,2,0.267
16109,4,CHN,1.0,12,2,17,6,13,2,3,1,0,0,0.32
16109,4,KOR,0.0,12,10,5,2,10,4,2,0,1,3,0.179
16111,0,GER,,48,12,41,23,50,23,21,6,5,11,0.108
16111,0,USA,,63,20,37,18,71,23,16,5,6,6,0.136
16111,1,GER,0.0,12,3,6,4,16,7,5,1,0,6,0.079
16111,1,USA,1.0,15,5,9,4,22,6,2,0,1,3,0.105
16111,2,GER,1.0,17,3,15,7,15,3,5,0,2,1,0.051
16111,2,USA,0.0,14,5,13,6,14,9,6,2,0,0,0.146
16111,3,GER,0.0,11,3,15,7,11,6,4,3,2,2,0.138
16111,3,USA,1.0,17,7,4,3,20,6,5,2,3,2,0.15
16111,4,GER,0.0,8,3,5,5,8,7,7,2,1,2,0.182
16111,4,USA,1.0,17,3,11,5,15,2,3,1,2,1,0.143
16112,0,CAN,,57,31,35,14,59,16,19,3,5,9,0.135
16112,0,NED,,56,29,35,23,52,17,24,5,3,15,0.107
16112,1,CAN,0.0,19,6,6,4,9,7,7,1,2,3,0.2
16112,1,NED,1.0,16,3,8,7,8,6,4,2,1,1,0.074
16112,2,CAN,1.0,9,3,11,1,11,3,4,0,0,5,0.115
16112,2,NED,0.0,8,11,8,5,11,2,6,0,0,5,0.088
16112,3,CAN,0.0,9,11,6,2,11,3,3,2,1,0,0.094
16112,3,NED,1.0,12,5,9,5,9,2,7,1,2,3,0.172
16112,4,CAN,1.0,10,8,8,6,14,2,4,0,1,1,0.182
16112,4,NED,0.0,14,8,7,3,13,4,7,1,0,4,0.167
16112,5,CAN,1.0,10,3,4,1,14,1,1,0,1,0,0.045
16112,5,NED,0.0,6,2,3,3,11,3,0,1,0,2,0.0
16113,0,JPN,,46,13,29,12,58,9,12,1,5,7,0.195
16113,0,THA,,31,15,32,16,46,6,11,5,1,6,0.216
16113,1,JPN,1.0,16,3,12,3,18,4,3,1,2,3,0.184
16113,1,THA,0.0,8,3,13,5,13,1,4,2,1,3,0.257
16113,2,JPN,1.0,14,6,7,4,17,4,4,0,2,1,0.314
16113,2,THA,0.0,11,6,9,5,12,4,3,2,0,1,0.147
16113,3,JPN,1.0,16,4,10,5,23,1,5,0,1,3,0.111
16113,3,THA,0.0,12,6,10,6,21,1,4,1,0,2,0.238
16115,0,KOR,,32,23,17,14,30,15,12,3,7,8,0.133
16115,0,POL,,41,10,34,19,38,11,13,7,3,8,0.16
16115,1,KOR,0.0,12,8,4,7,7,3,8,0,5,2,0.118
16115,1,POL,1.0,15,4,11,9,11,2,3,5,0,2,0.143
16115,2,KOR,0.0,11,6,4,5,16,9,2,1,1,2,0.171
16115,2,POL,1.0,16,2,12,6,16,4,5,1,1,4,0.133
16115,3,KOR,0.0,9,9,9,2,7,3,2,2,1,4,0.103
16115,3,POL,1.0,10,4,11,4,11,5,5,1,2,2,0.217
16117,0,CHN,,66,12,37,22,45,22,20,2,3,7,0.125
16117,0,USA,,71,16,26,28,53,20,15,3,2,15,0.239
16117,1,CHN,0.0,11,6,5,7,12,2,3,0,1,1,0.091
16117,1,USA,1.0,17,2,10,4,16,3,3,1,0,4,0.206
16117,2,CHN,1.0,16,3,7,6,10,2,4,1,2,1,0.115
16117,2,USA,0.0,14,3,1,5,8,7,4,2,1,3,0.367
16117,3,CHN,0.0,10,2,6,3,5,6,5,1,0,2,0.174
16117,3,USA,1.0,18,2,8,5,11,3,3,0,1,6,0.258
16117,4,CHN,1.0,19,1,9,5,11,9,5,0,0,1,0.065
16117,4,USA,0.0,17,4,5,9,12,5,2,0,0,2,0.132
16117,5,CHN,1.0,10,0,10,1,7,3,3,0,0,2,0.267
16117,5,USA,0.0,5,5,2,5,6,2,3,0,0,0,0.273
16118,0,ITA,,58,23,52,17,66,11,17,8,3,11,0.082
16118,0,JPN,,50,24,37,21,61,21,23,3,8,6,0.074
16118,1,ITA,1.0,16,7,12,2,20,2,5,3,1,4,0.2
16118,1,JPN,0.0,9,6,9,5,13,4,2,1,3,2,0.143
16118,2,ITA,1.0,15,5,14,2,17,4,6,1,0,2,0.051
16118,2,JPN,0.0,14,6,9,4,17,7,11,0,1,3,0.051
16118,3,ITA,0.0,11,4,9,6,11,3,0,4,1,1,0.034
16118,3,JPN,1.0,16,4,7,4,15,5,3,1,4,1,0.091
16118,4,ITA,1.0,16,7,17,7,18,2,6,0,1,4,0.047
16118,4,JPN,0.0,11,8,12,8,16,5,7,1,0,0,0.024
16119,0,BRA,,50,14,30,10,38,12,20,3,2,8,0.263
16119,0,THA,,33,14,18,8,29,16,16,2,3,6,0.162
16119,1,BRA,1.0,17,3,11,6,15,4,7,1,0,1,0.406
16119,1,THA,0.0,15,5,5,2,7,4,4,0,1,3,0.088
16119,2,BRA,1.0,17,2,10,0,13,6,6,2,1,3,0.214
16119,2,THA,0.0,8,3,5,3,11,6,4,1,2,1,0.176
16119,3,BRA,1.0,16,9,9,4,10,2,7,0,1,4,0.171
16119,3,THA,0.0,10,6,8,3,11,6,8,1,0,2,0.226
16120,0,GER,,57,19,32,17,53,22,33,2,6,9,0.228
16120,0,POL,,64,10,30,22,67,21,15,6,2,7,0.131
16120,1,GER,0.0,7,6,7,5,5,7,9,1,2,0,0.25
16120,1,POL,1.0,18,2,6,3,16,0,4,2,1,1,0.172
16120,2,GER,1.0,18,5,6,4,17,6,5,0,2,2,0.098
16120,2,POL,0.0,13,3,9,10,16,4,3,2,0,1,0.171
16120,3,GER,0.0,13,4,7,4,12,5,12,0,0,4,0.324
16120,3,POL,1.0,15,3,8,1,16,10,2,0,0,4,0.059
16120,4,GER,0.0,19,4,12,4,19,4,7,1,2,3,0.262
16120,4,POL,1.0,18,2,7,8,19,7,6,2,1,1,0.128
16121,0,JPN,,50,22,36,20,76,26,16,2,2,7,0.086
16121,0,USA,,62,19,56,20,72,19,16,2,2,13,0.166
16121,1,JPN,0.0,12,8,12,6,23,7,5,1,1,2,0.044
16121,1,USA,1.0,14,5,14,5,20,4,5,1,1,4,0.178
16121,2,JPN,0.0,15,5,6,2,15,9,4,0,0,5,0.128
16121,2,USA,1.0,15,4,11,6,16,6,3,0,0,2,0.226
16121,3,JPN,1.0,10,5,12,6,23,4,4,0,1,0,0.162
16121,3,USA,0.0,13,7,16,3,18,4,5,1,0,5,0.111
16121,4,JPN,0.0,13,4,6,6,15,6,3,1,0,0,0.024
16121,4,USA,1.0,20,3,15,6,18,5,3,0,1,2,0.167
16122,0,BRA,,60,30,19,17,50,21,26,1,8,13,0.297
16122,0,CHN,,49,13,36,18,45,22,16,8,1,7,0.223
16122,1,BRA,0.0,14,9,4,1,18,8,7,0,3,2,0.261
16122,1,CHN,1.0,13,4,10,6,17,4,6,3,0,0,0.303
16122,2,BRA,0.0,14,6,4,5,5,8,4,0,0,3,0.444
16122,2,CHN,1.0,15,3,3,5,7,4,4,0,0,3,0.261
16122,3,BRA,1.0,14,7,5,6,15,2,7,1,4,3,0.273
16122,3,CHN,0.0,9,3,9,4,9,3,5,4,1,3,0.16
16122,4,BRA,0.0,18,8,6,5,12,3,8,0,1,5,0.262
16122,4,CHN,1.0,12,3,14,3,12,11,1,1,0,1,0.161
16123,0,ITA,,34,24,21,12,23,17,14,3,4,10,0.14
16123,0,TUR,,37,10,32,15,33,13,11,4,3,5,0.091
16123,1,ITA,0.0,11,8,8,5,10,5,6,1,2,3,0.161
16123,1,TUR,1.0,12,5,10,5,12,4,4,2,1,2,0.069
16123,2,ITA,0.0,11,7,7,2,9,6,5,2,0,3,0.121
16123,2,TUR,1.0,13,2,10,5,13,5,3,0,2,2,0.16
16123,3,ITA,0.0,12,9,6,5,4,6,3,0,2,4,0.138
16123,3,TUR,1.0,12,3,12,5,8,4,4,2,0,1,0.043
16124,0,CHN,,48,9,28,19,32,10,15,4,1,3,0.333
16124,0,POL,,47,13,17,17,25,6,18,1,4,13,0.192
16124,1,CHN,1.0,14,3,10,6,13,1,2,1,0,1,0.423
16124,1,POL,0.0,13,7,6,5,13,3,9,0,1,4,0.179
16124,2,CHN,1.0,16,4,9,6,9,6,6,1,0,2,0.241
16124,2,POL,0.0,15,4,8,5,6,1,4,0,1,5,0.259
16124,3,CHN,1.0,18,2,9,7,10,3,7,2,1,0,0.348
16124,3,POL,0.0,19,2,3,7,6,2,5,1,2,4,0.152
16125,0,TUR,,49,24,51,23,50,13,12,3,2,9,0.098
16125,0,USA,,50,32,40,10,46,24,13,2,3,14,0.055
16125,1,TUR,1.0,12,3,10,10,13,2,5,1,1,1,0.1
16125,1,USA,0.0,16,8,10,1,13,6,3,1,1,4,0.027
16125,2,TUR,1.0,12,4,9,2,10,1,2,0,0,4,0.038
16125,2,USA,0.0,6,8,7,2,7,7,1,0,0,2,0.111
16125,3,TUR,0.0,13,8,14,5,15,6,1,2,1,3,0.091
16125,3,USA,1.0,13,6,12,1,13,6,4,1,2,4,0.053
16125,4,TUR,1.0,12,9,18,6,12,4,4,0,0,1,0.147
16125,4,USA,0.0,15,10,11,6,13,5,5,0,0,4,0.045
16126,0,POL,,63,28,39,20,65,19,21,5,7,14,0.076
16126,0,USA,,50,19,51,27,53,24,13,7,5,11,0.144
16126,1,POL,1.0,15,3,11,4,15,2,4,2,3,3,0.179
16126,1,USA,0.0,7,4,6,7,9,6,2,3,2,2,0.107
16126,2,POL,0.0,11,6,7,6,15,5,5,1,1,2,0.056
16126,2,USA,1.0,14,1,14,5,16,4,2,1,1,3,0.188
16126,3,POL,1.0,14,6,8,2,17,4,2,0,3,3,0.077
16126,3,USA,0.0,10,7,15,7,11,6,3,3,0,1,0.065
16126,4,POL,0.0,13,11,5,3,12,5,6,1,0,3,0.059
16126,4,USA,1.0,10,3,10,4,10,5,2,0,1,2,0.231
16126,5,POL,1.0,10,2,8,5,6,3,4,1,0,3,0.0
16126,5,USA,0.0,9,4,6,4,7,3,4,0,1,3,0.136
