Unnamed: 0,Player No,Player Name,Position,Point,Errors,Touches,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,BLOCK,4,17,11887,0.0
13,99,Karakurt Ebrar ,O,0,1,0,1,-100.0,TUR,BLOCK,4,17,11887,0.0
0,21,Martinez Jineiry ,MB,6,2,0,8,50.0,DOM,BLOCK,0,0,11887,
1,1,Vargas Valdez Annerys Victoria ,MB,1,5,1,7,-57.14,DOM,BLOCK,0,0,11887,
2,16,Peña Isabel Yonkaira Paola ,OH,1,0,2,3,33.33,DOM,BLOCK,0,0,11887,
3,20,Martinez Brayelin Elizabeth ,OH,1,1,2,4,0.0,DOM,BLOCK,0,0,11887,
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,BLOCK,0,0,11887,
5,5,Castillo Brenda ,L,0,0,0,0,,DOM,BLOCK,0,0,11887,
6,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,BLOCK,0,0,11887,
7,7,Marte Frica Niverka Dharlenis ,S,0,2,2,4,-50.0,DOM,BLOCK,0,0,11887,
8,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,BLOCK,0,0,11887,
9,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,BLOCK,0,0,11887,
10,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,BLOCK,0,0,11887,
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,BLOCK,0,0,11887,
12,18,De La Cruz De Peña Bethania ,OH,0,3,3,6,-50.0,DOM,BLOCK,0,0,11887,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,BLOCK,0,0,11887,
0,1,Vargas Valdez Annerys Victoria ,MB,1,1,0,2,0.0,DOM,BLOCK,1,25,11887,1.0
1,21,Martinez Jineiry ,MB,1,0,0,1,100.0,DOM,BLOCK,1,25,11887,1.0
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
3,5,Castillo Brenda ,L,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
5,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
8,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,1,1,0.0,DOM,BLOCK,1,25,11887,1.0
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
11,18,De La Cruz De Peña Bethania ,OH,0,1,0,1,-100.0,DOM,BLOCK,1,25,11887,1.0
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,BLOCK,1,25,11887,1.0
0,21,Martinez Jineiry ,MB,1,0,0,1,100.0,DOM,BLOCK,2,25,11887,1.0
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
3,5,Castillo Brenda ,L,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
5,7,Marte Frica Niverka Dharlenis ,S,0,0,2,2,0.0,DOM,BLOCK,2,25,11887,1.0
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
8,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,1,1,0.0,DOM,BLOCK,2,25,11887,1.0
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
11,18,De La Cruz De Peña Bethania ,OH,0,0,2,2,0.0,DOM,BLOCK,2,25,11887,1.0
12,20,Martinez Brayelin Elizabeth ,OH,0,0,2,2,0.0,DOM,BLOCK,2,25,11887,1.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,BLOCK,2,25,11887,1.0
0,21,Martinez Jineiry ,MB,2,0,0,2,100.0,DOM,BLOCK,3,23,11887,0.0
1,16,Peña Isabel Yonkaira Paola ,OH,1,0,0,1,100.0,DOM,BLOCK,3,23,11887,0.0
2,20,Martinez Brayelin Elizabeth ,OH,1,1,0,2,0.0,DOM,BLOCK,3,23,11887,0.0
3,1,Vargas Valdez Annerys Victoria ,MB,0,3,0,3,-100.0,DOM,BLOCK,3,23,11887,0.0
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,BLOCK,3,23,11887,0.0
5,5,Castillo Brenda ,L,0,0,0,0,,DOM,BLOCK,3,23,11887,0.0
6,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,BLOCK,3,23,11887,0.0
7,7,Marte Frica Niverka Dharlenis ,S,0,1,0,1,-100.0,DOM,BLOCK,3,23,11887,0.0
8,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,BLOCK,3,23,11887,0.0
9,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,BLOCK,3,23,11887,0.0
10,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,BLOCK,3,23,11887,0.0
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,BLOCK,3,23,11887,0.0
12,18,De La Cruz De Peña Bethania ,OH,0,1,0,1,-100.0,DOM,BLOCK,3,23,11887,0.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,BLOCK,3,23,11887,0.0
0,21,Martinez Jineiry ,MB,2,2,0,4,0.0,DOM,BLOCK,4,25,11887,1.0
1,1,Vargas Valdez Annerys Victoria ,MB,0,1,1,2,-50.0,DOM,BLOCK,4,25,11887,1.0
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
3,5,Castillo Brenda ,L,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
5,7,Marte Frica Niverka Dharlenis ,S,0,1,0,1,-100.0,DOM,BLOCK,4,25,11887,1.0
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
8,14,Rivera Brens Prisilla (C),OH,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
11,18,De La Cruz De Peña Bethania ,OH,0,1,1,2,-50.0,DOM,BLOCK,4,25,11887,1.0
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,BLOCK,4,25,11887,1.0
0,3,Van Ryk Kiera ,OH,2,3,2,7,-14.29,CAN,BLOCK,0,0,11888,
1,12,Cross Jennifer (C),MB,2,1,3,6,16.67,CAN,BLOCK,0,0,11888,
2,14,Howe Hilary ,OH,2,1,0,3,33.33,CAN,BLOCK,0,0,11888,
3,8,Ogoms Alicia ,MB,1,2,0,3,-33.33,CAN,BLOCK,0,0,11888,
4,15,Joseph Shainah ,O,1,3,4,8,-25.0,CAN,BLOCK,0,0,11888,
5,19,Maglio Emily ,MB,1,6,3,10,-50.0,CAN,BLOCK,0,0,11888,
6,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,0,0,11888,
7,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,BLOCK,0,0,11888,
8,11,Mitrovic Andrea ,OH,0,2,3,5,-40.0,CAN,BLOCK,0,0,11888,
9,13,King Brie ,S,0,2,0,2,-100.0,CAN,BLOCK,0,0,11888,
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,0,0,11888,
11,18,Robitaille Kim ,S,0,1,4,5,-20.0,CAN,BLOCK,0,0,11888,
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,0,0,11888,
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,0,0,11888,
0,3,Van Ryk Kiera ,OH,1,1,1,3,0.0,CAN,BLOCK,1,16,11888,0.0
1,12,Cross Jennifer (C),MB,1,0,1,2,50.0,CAN,BLOCK,1,16,11888,0.0
2,14,Howe Hilary ,OH,1,0,0,1,100.0,CAN,BLOCK,1,16,11888,0.0
3,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,1,16,11888,0.0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,BLOCK,1,16,11888,0.0
5,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,BLOCK,1,16,11888,0.0
6,11,Mitrovic Andrea ,OH,0,1,1,2,-50.0,CAN,BLOCK,1,16,11888,0.0
7,13,King Brie ,S,0,0,0,0,,CAN,BLOCK,1,16,11888,0.0
8,15,Joseph Shainah ,O,0,0,1,1,0.0,CAN,BLOCK,1,16,11888,0.0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,1,16,11888,0.0
10,18,Robitaille Kim ,S,0,0,0,0,,CAN,BLOCK,1,16,11888,0.0
11,19,Maglio Emily ,MB,0,3,2,5,-60.0,CAN,BLOCK,1,16,11888,0.0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,1,16,11888,0.0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,1,16,11888,0.0
0,3,Van Ryk Kiera ,OH,1,2,1,4,-25.0,CAN,BLOCK,2,15,11888,0.0
1,12,Cross Jennifer (C),MB,1,1,2,4,0.0,CAN,BLOCK,2,15,11888,0.0
2,15,Joseph Shainah ,O,1,3,2,6,-33.33,CAN,BLOCK,2,15,11888,0.0
3,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,2,15,11888,0.0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,BLOCK,2,15,11888,0.0
5,8,Ogoms Alicia ,MB,0,0,0,0,,CAN,BLOCK,2,15,11888,0.0
6,11,Mitrovic Andrea ,OH,0,1,0,1,-100.0,CAN,BLOCK,2,15,11888,0.0
7,13,King Brie ,S,0,2,0,2,-100.0,CAN,BLOCK,2,15,11888,0.0
8,14,Howe Hilary ,OH,0,1,0,1,-100.0,CAN,BLOCK,2,15,11888,0.0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,2,15,11888,0.0
10,18,Robitaille Kim ,S,0,0,0,0,,CAN,BLOCK,2,15,11888,0.0
11,19,Maglio Emily ,MB,0,2,0,2,-100.0,CAN,BLOCK,2,15,11888,0.0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,2,15,11888,0.0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,2,15,11888,0.0
0,8,Ogoms Alicia ,MB,1,2,0,3,-33.33,CAN,BLOCK,3,15,11888,0.0
1,14,Howe Hilary ,OH,1,0,0,1,100.0,CAN,BLOCK,3,15,11888,0.0
2,19,Maglio Emily ,MB,1,1,1,3,0.0,CAN,BLOCK,3,15,11888,0.0
3,1,Bujan Cassandra ,L,0,0,0,0,,CAN,BLOCK,3,15,11888,0.0
4,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,BLOCK,3,15,11888,0.0
5,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,BLOCK,3,15,11888,0.0
6,11,Mitrovic Andrea ,OH,0,0,2,2,0.0,CAN,BLOCK,3,15,11888,0.0
7,12,Cross Jennifer (C),MB,0,0,0,0,,CAN,BLOCK,3,15,11888,0.0
8,13,King Brie ,S,0,0,0,0,,CAN,BLOCK,3,15,11888,0.0
9,15,Joseph Shainah ,O,0,0,1,1,0.0,CAN,BLOCK,3,15,11888,0.0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,3,15,11888,0.0
11,18,Robitaille Kim ,S,0,1,4,5,-20.0,CAN,BLOCK,3,15,11888,0.0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,CAN,BLOCK,3,15,11888,0.0
13,23,Austin Parker Jane ,OH,0,0,0,0,,CAN,BLOCK,3,15,11888,0.0
0,24,Momii Aki ,S,3,2,2,7,14.29,JPN,BLOCK,0,0,11888,
1,19,Yamada Nichika ,MB,1,1,1,3,0.0,JPN,BLOCK,0,0,11888,
2,1,Kurogo Ai ,OH,0,2,2,4,-50.0,JPN,BLOCK,0,0,11888,
3,2,Nishida Sarina ,OH,0,1,5,6,-16.67,JPN,BLOCK,0,0,11888,
4,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,BLOCK,0,0,11888,
5,5,Araki Erika (C),MB,0,0,0,0,,JPN,BLOCK,0,0,11888,
6,7,Ishii Yuki ,OH,0,0,0,0,,JPN,BLOCK,0,0,11888,
7,8,Ishikawa Mayu ,OH,0,2,2,4,-50.0,JPN,BLOCK,0,0,11888,
8,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,BLOCK,0,0,11888,
9,11,Nabeya Yurie ,OH,0,0,0,0,,JPN,BLOCK,0,0,11888,
10,14,Kobata Mako ,L,0,0,0,0,,JPN,BLOCK,0,0,11888,
11,15,Inoue Kotoe ,L,0,0,0,0,,JPN,BLOCK,0,0,11888,
12,20,Seki Nanami ,S,0,0,0,0,,JPN,BLOCK,0,0,11888,
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,BLOCK,0,0,11888,
0,19,Yamada Nichika ,MB,1,0,0,1,100.0,JPN,BLOCK,1,25,11888,1.0
1,24,Momii Aki ,S,1,2,0,3,-33.33,JPN,BLOCK,1,25,11888,1.0
2,1,Kurogo Ai ,OH,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
3,2,Nishida Sarina ,OH,0,0,1,1,0.0,JPN,BLOCK,1,25,11888,1.0
4,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
5,5,Araki Erika (C),MB,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
6,7,Ishii Yuki ,OH,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
7,8,Ishikawa Mayu ,OH,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
8,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
9,11,Nabeya Yurie ,OH,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
10,14,Kobata Mako ,L,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
11,15,Inoue Kotoe ,L,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
12,20,Seki Nanami ,S,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,BLOCK,1,25,11888,1.0
0,24,Momii Aki ,S,1,0,1,2,50.0,JPN,BLOCK,2,25,11888,1.0
1,1,Kurogo Ai ,OH,0,1,1,2,-50.0,JPN,BLOCK,2,25,11888,1.0
2,2,Nishida Sarina ,OH,0,1,2,3,-33.33,JPN,BLOCK,2,25,11888,1.0
3,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
6,8,Ishikawa Mayu ,OH,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
7,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
8,11,Nabeya Yurie ,OH,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
9,14,Kobata Mako ,L,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
10,15,Inoue Kotoe ,L,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
11,19,Yamada Nichika ,MB,0,1,1,2,-50.0,JPN,BLOCK,2,25,11888,1.0
12,20,Seki Nanami ,S,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,BLOCK,2,25,11888,1.0
0,24,Momii Aki ,S,1,0,1,2,50.0,JPN,BLOCK,3,25,11888,1.0
1,1,Kurogo Ai ,OH,0,1,1,2,-50.0,JPN,BLOCK,3,25,11888,1.0
2,2,Nishida Sarina ,OH,0,0,2,2,0.0,JPN,BLOCK,3,25,11888,1.0
3,3,Shimamura Haruyo ,MB,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
4,5,Araki Erika (C),MB,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
5,7,Ishii Yuki ,OH,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
6,8,Ishikawa Mayu ,OH,0,2,2,4,-50.0,JPN,BLOCK,3,25,11888,1.0
7,10,Akutagawa Aika ,MB,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
8,11,Nabeya Yurie ,OH,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
9,14,Kobata Mako ,L,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
10,15,Inoue Kotoe ,L,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
11,19,Yamada Nichika ,MB,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
12,20,Seki Nanami ,S,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
13,21,Hayashi Kotona ,OH,0,0,0,0,,JPN,BLOCK,3,25,11888,1.0
0,4,Yang Hanyu ,MB,5,1,0,6,66.67,CHN,BLOCK,0,0,11889,
1,8,Li Yao ,OH,4,2,2,8,25.0,CHN,BLOCK,0,0,11889,
2,7,Wang Yuanyuan ,MB,2,2,1,5,0.0,CHN,BLOCK,0,0,11889,
3,3,Diao Linyu ,S,1,5,0,6,-66.67,CHN,BLOCK,0,0,11889,
4,5,Gao Yi ,MB,1,1,1,3,0.0,CHN,BLOCK,0,0,11889,
5,9,Zhang Changning (C),OH,0,0,0,0,,CHN,BLOCK,0,0,11889,
6,10,Liu Xiaotong ,OH,0,0,3,3,0.0,CHN,BLOCK,0,0,11889,
7,11,Yao Di ,S,0,1,0,1,-100.0,CHN,BLOCK,0,0,11889,
8,14,Zheng Yixin ,O,0,0,0,0,,CHN,BLOCK,0,0,11889,
9,15,Lin Li ,L,0,0,0,0,,CHN,BLOCK,0,0,11889,
10,18,Wang Mengjie ,L,0,0,0,0,,CHN,BLOCK,0,0,11889,
11,19,Liu Yanhan ,OH,0,3,0,3,-100.0,CHN,BLOCK,0,0,11889,
12,22,Duan Fang ,OH,0,0,0,0,,CHN,BLOCK,0,0,11889,
0,5,Gao Yi ,MB,1,1,1,3,0.0,CHN,BLOCK,1,22,11889,0.0
1,8,Li Yao ,OH,1,0,0,1,100.0,CHN,BLOCK,1,22,11889,0.0
2,3,Diao Linyu ,S,0,2,0,2,-100.0,CHN,BLOCK,1,22,11889,0.0
3,4,Yang Hanyu ,MB,0,0,0,0,,CHN,BLOCK,1,22,11889,0.0
4,7,Wang Yuanyuan ,MB,0,0,0,0,,CHN,BLOCK,1,22,11889,0.0
5,9,Zhang Changning (C),OH,0,0,0,0,,CHN,BLOCK,1,22,11889,0.0
6,10,Liu Xiaotong ,OH,0,0,1,1,0.0,CHN,BLOCK,1,22,11889,0.0
7,11,Yao Di ,S,0,0,0,0,,CHN,BLOCK,1,22,11889,0.0
8,14,Zheng Yixin ,O,0,0,0,0,,CHN,BLOCK,1,22,11889,0.0
9,15,Lin Li ,L,0,0,0,0,,CHN,BLOCK,1,22,11889,0.0
10,18,Wang Mengjie ,L,0,0,0,0,,CHN,BLOCK,1,22,11889,0.0
11,19,Liu Yanhan ,OH,0,2,0,2,-100.0,CHN,BLOCK,1,22,11889,0.0
12,22,Duan Fang ,OH,0,0,0,0,,CHN,BLOCK,1,22,11889,0.0
0,7,Wang Yuanyuan ,MB,2,0,0,2,100.0,CHN,BLOCK,2,18,11889,0.0
1,8,Li Yao ,OH,2,1,0,3,33.33,CHN,BLOCK,2,18,11889,0.0
2,4,Yang Hanyu ,MB,1,0,0,1,100.0,CHN,BLOCK,2,18,11889,0.0
3,3,Diao Linyu ,S,0,2,0,2,-100.0,CHN,BLOCK,2,18,11889,0.0
4,5,Gao Yi ,MB,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
5,9,Zhang Changning (C),OH,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
6,10,Liu Xiaotong ,OH,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
7,11,Yao Di ,S,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
8,14,Zheng Yixin ,O,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
9,15,Lin Li ,L,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
10,18,Wang Mengjie ,L,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
11,19,Liu Yanhan ,OH,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
12,22,Duan Fang ,OH,0,0,0,0,,CHN,BLOCK,2,18,11889,0.0
0,4,Yang Hanyu ,MB,1,1,0,2,0.0,CHN,BLOCK,3,25,11889,1.0
1,8,Li Yao ,OH,1,1,2,4,0.0,CHN,BLOCK,3,25,11889,1.0
2,3,Diao Linyu ,S,0,1,0,1,-100.0,CHN,BLOCK,3,25,11889,1.0
3,5,Gao Yi ,MB,0,0,0,0,,CHN,BLOCK,3,25,11889,1.0
4,7,Wang Yuanyuan ,MB,0,1,1,2,-50.0,CHN,BLOCK,3,25,11889,1.0
5,9,Zhang Changning (C),OH,0,0,0,0,,CHN,BLOCK,3,25,11889,1.0
6,10,Liu Xiaotong ,OH,0,0,1,1,0.0,CHN,BLOCK,3,25,11889,1.0
7,11,Yao Di ,S,0,0,0,0,,CHN,BLOCK,3,25,11889,1.0
8,14,Zheng Yixin ,O,0,0,0,0,,CHN,BLOCK,3,25,11889,1.0
9,15,Lin Li ,L,0,0,0,0,,CHN,BLOCK,3,25,11889,1.0
10,18,Wang Mengjie ,L,0,0,0,0,,CHN,BLOCK,3,25,11889,1.0
11,19,Liu Yanhan ,OH,0,1,0,1,-100.0,CHN,BLOCK,3,25,11889,1.0
12,22,Duan Fang ,OH,0,0,0,0,,CHN,BLOCK,3,25,11889,1.0
0,4,Yang Hanyu ,MB,3,0,0,3,100.0,CHN,BLOCK,4,22,11889,0.0
1,3,Diao Linyu ,S,1,0,0,1,100.0,CHN,BLOCK,4,22,11889,0.0
2,5,Gao Yi ,MB,0,0,0,0,,CHN,BLOCK,4,22,11889,0.0
3,7,Wang Yuanyuan ,MB,0,1,0,1,-100.0,CHN,BLOCK,4,22,11889,0.0
4,8,Li Yao ,OH,0,0,0,0,,CHN,BLOCK,4,22,11889,0.0
5,9,Zhang Changning (C),OH,0,0,0,0,,CHN,BLOCK,4,22,11889,0.0
6,10,Liu Xiaotong ,OH,0,0,1,1,0.0,CHN,BLOCK,4,22,11889,0.0
7,11,Yao Di ,S,0,1,0,1,-100.0,CHN,BLOCK,4,22,11889,0.0
8,14,Zheng Yixin ,O,0,0,0,0,,CHN,BLOCK,4,22,11889,0.0
9,15,Lin Li ,L,0,0,0,0,,CHN,BLOCK,4,22,11889,0.0
10,18,Wang Mengjie ,L,0,0,0,0,,CHN,BLOCK,4,22,11889,0.0
11,19,Liu Yanhan ,OH,0,0,0,0,,CHN,BLOCK,4,22,11889,0.0
12,22,Duan Fang ,OH,0,0,0,0,,CHN,BLOCK,4,22,11889,0.0
0,3,Caric Sara ,O,2,4,0,6,-33.33,SRB,BLOCK,0,0,11889,
1,21,Kocic Jovana ,MB,2,0,1,3,66.67,SRB,BLOCK,0,0,11889,
2,22,Lozo Sara ,O,2,1,0,3,33.33,SRB,BLOCK,0,0,11889,
3,2,Lazovic Katarina (C),OH,1,2,1,4,-25.0,SRB,BLOCK,0,0,11889,
4,24,Medic Sofija ,MB,1,3,1,5,-40.0,SRB,BLOCK,0,0,11889,
5,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,BLOCK,0,0,11889,
6,7,Jaksic Ana ,S,0,1,0,1,-100.0,SRB,BLOCK,0,0,11889,
7,23,Djordjevic Mila ,S,0,1,0,1,-100.0,SRB,BLOCK,0,0,11889,
8,25,Markovic Bozica ,MB,0,0,0,0,,SRB,BLOCK,0,0,11889,
9,27,Bukilic Vanja ,O,0,0,0,0,,SRB,BLOCK,0,0,11889,
10,28,Delic Jelena ,MB,0,0,0,0,,SRB,BLOCK,0,0,11889,
11,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,0,0,11889,
12,32,Gocanin Bojana ,L,0,0,0,0,,SRB,BLOCK,0,0,11889,
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,BLOCK,0,0,11889,
0,2,Lazovic Katarina (C),OH,1,1,0,2,0.0,SRB,BLOCK,1,25,11889,1.0
1,21,Kocic Jovana ,MB,1,0,1,2,50.0,SRB,BLOCK,1,25,11889,1.0
2,3,Caric Sara ,O,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
3,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
4,7,Jaksic Ana ,S,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
5,22,Lozo Sara ,O,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
6,23,Djordjevic Mila ,S,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
7,24,Medic Sofija ,MB,0,1,1,2,-50.0,SRB,BLOCK,1,25,11889,1.0
8,25,Markovic Bozica ,MB,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
9,27,Bukilic Vanja ,O,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
10,28,Delic Jelena ,MB,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
11,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
12,32,Gocanin Bojana ,L,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
13,34,Mirosavljevic Jovana ,OH,0,0,0,0,,SRB,BLOCK,1,25,11889,1.0
0,22,Lozo Sara ,O,2,1,0,3,33.33,SRB,BLOCK,2,25,11889,1.0
1,3,Caric Sara ,O,1,0,0,1,100.0,SRB,BLOCK,2,25,11889,1.0
2,24,Medic Sofija ,MB,1,1,0,2,0.0,SRB,BLOCK,2,25,11889,1.0
3,2,Lazovic Katarina (C),OH,0,1,0,1,-100.0,SRB,BLOCK,2,25,11889,1.0
4,6,Uzelac Aleksandra ,OH,0,0,0,0,,SRB,BLOCK,2,25,11889,1.0
5,7,Jaksic Ana ,S,0,1,0,1,-100.0,SRB,BLOCK,2,25,11889,1.0
6,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,2,25,11889,1.0
7,23,Djordjevic Mila ,S,0,0,0,0,,SRB,BLOCK,2,25,11889,1.0
