Unnamed: 0,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
0,4,Ishikawa Mayu ,OH,3,2,5,20.0,JPN,DIG,3,25,16068,1.0
1,3,Nishida Sarina (C),OH,2,0,2,100.0,JPN,DIG,3,25,16068,1.0
2,10,Inoue Arisa ,OH,2,1,3,33.33,JPN,DIG,3,25,16068,1.0
3,37,Wada Yukiko ,OH,2,0,2,100.0,JPN,DIG,3,25,16068,1.0
4,2,Hayashi Kotona ,OH,1,0,1,100.0,JPN,DIG,3,25,16068,1.0
5,11,Yamada Nichika ,MB,1,0,1,100.0,JPN,DIG,3,25,16068,1.0
6,16,Meguro Yuka ,L,1,0,1,100.0,JPN,DIG,3,25,16068,1.0
7,29,Nishimura Minami ,L,1,0,1,100.0,JPN,DIG,3,25,16068,1.0
8,6,Seki Nanami ,S,0,2,2,-100.0,JPN,DIG,3,25,16068,1.0
9,7,Shibata Mika ,S,0,0,0,,JPN,DIG,3,25,16068,1.0
10,9,Watanabe Aya ,MB,0,0,0,,JPN,DIG,3,25,16068,1.0
11,17,Tanaka Mizuki ,OH,0,0,0,,JPN,DIG,3,25,16068,1.0
12,24,Irisawa Mai ,MB,0,0,0,,JPN,DIG,3,25,16068,1.0
13,34,Araki Ayaka ,MB,0,0,0,,JPN,DIG,3,25,16068,1.0
0,7,Kim Jiwon ,S,8,2,10,60.0,KOR,DIG,0,0,16068,
1,71,Moon Jiyun ,O,8,2,10,60.0,KOR,DIG,0,0,16068,
2,12,Moon Jungwon ,L,5,6,12,-8.33,KOR,DIG,0,0,16068,
3,97,Kang Sohwi ,OH,5,4,9,11.11,KOR,DIG,0,0,16068,
4,18,Kim Miyoun ,OH,3,3,7,0.0,KOR,DIG,0,0,16068,
5,1,Kim Daeun ,O,2,0,2,100.0,KOR,DIG,0,0,16068,
6,2,Lee Juah ,MB,2,1,3,33.33,KOR,DIG,0,0,16068,
7,3,Yeum Hye Seon ,S,2,1,3,33.33,KOR,DIG,0,0,16068,
8,13,Park Jeongah (C),OH,2,1,4,25.0,KOR,DIG,0,0,16068,
9,19,Pyo Seungju ,OH,2,2,6,0.0,KOR,DIG,0,0,16068,
10,6,Park Eunjin ,MB,1,0,1,100.0,KOR,DIG,0,0,16068,
11,14,Lee Dahyeon ,MB,1,1,3,0.0,KOR,DIG,0,0,16068,
12,17,Jung Hoyoung ,MB,1,1,2,0.0,KOR,DIG,0,0,16068,
13,16,Jeong Jiyun ,OH,0,3,3,-100.0,KOR,DIG,0,0,16068,
0,97,Kang Sohwi ,OH,5,2,7,42.86,KOR,DIG,1,18,16068,0.0
1,12,Moon Jungwon ,L,3,3,6,0.0,KOR,DIG,1,18,16068,0.0
2,71,Moon Jiyun ,O,3,1,4,50.0,KOR,DIG,1,18,16068,0.0
3,2,Lee Juah ,MB,2,1,3,33.33,KOR,DIG,1,18,16068,0.0
4,1,Kim Daeun ,O,1,0,1,100.0,KOR,DIG,1,18,16068,0.0
5,3,Yeum Hye Seon ,S,1,0,1,100.0,KOR,DIG,1,18,16068,0.0
6,7,Kim Jiwon ,S,1,0,1,100.0,KOR,DIG,1,18,16068,0.0
7,6,Park Eunjin ,MB,0,0,0,,KOR,DIG,1,18,16068,0.0
8,13,Park Jeongah (C),OH,0,1,2,-50.0,KOR,DIG,1,18,16068,0.0
9,14,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,1,18,16068,0.0
10,16,Jeong Jiyun ,OH,0,0,0,,KOR,DIG,1,18,16068,0.0
11,17,Jung Hoyoung ,MB,0,0,0,,KOR,DIG,1,18,16068,0.0
12,18,Kim Miyoun ,OH,0,0,0,,KOR,DIG,1,18,16068,0.0
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,1,18,16068,0.0
0,7,Kim Jiwon ,S,5,1,6,66.67,KOR,DIG,2,13,16068,0.0
1,71,Moon Jiyun ,O,3,1,4,50.0,KOR,DIG,2,13,16068,0.0
2,12,Moon Jungwon ,L,2,3,6,-16.67,KOR,DIG,2,13,16068,0.0
3,13,Park Jeongah (C),OH,2,0,2,100.0,KOR,DIG,2,13,16068,0.0
4,1,Kim Daeun ,O,1,0,1,100.0,KOR,DIG,2,13,16068,0.0
5,3,Yeum Hye Seon ,S,1,0,1,100.0,KOR,DIG,2,13,16068,0.0
6,6,Park Eunjin ,MB,1,0,1,100.0,KOR,DIG,2,13,16068,0.0
7,17,Jung Hoyoung ,MB,1,0,1,100.0,KOR,DIG,2,13,16068,0.0
8,19,Pyo Seungju ,OH,1,0,2,50.0,KOR,DIG,2,13,16068,0.0
9,2,Lee Juah ,MB,0,0,0,,KOR,DIG,2,13,16068,0.0
10,14,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,2,13,16068,0.0
11,16,Jeong Jiyun ,OH,0,1,1,-100.0,KOR,DIG,2,13,16068,0.0
12,18,Kim Miyoun ,OH,0,1,1,-100.0,KOR,DIG,2,13,16068,0.0
13,97,Kang Sohwi ,OH,0,2,2,-100.0,KOR,DIG,2,13,16068,0.0
0,18,Kim Miyoun ,OH,3,2,6,16.67,KOR,DIG,3,19,16068,0.0
1,7,Kim Jiwon ,S,2,1,3,33.33,KOR,DIG,3,19,16068,0.0
2,71,Moon Jiyun ,O,2,0,2,100.0,KOR,DIG,3,19,16068,0.0
3,14,Lee Dahyeon ,MB,1,1,3,0.0,KOR,DIG,3,19,16068,0.0
4,19,Pyo Seungju ,OH,1,2,4,-25.0,KOR,DIG,3,19,16068,0.0
5,1,Kim Daeun ,O,0,0,0,,KOR,DIG,3,19,16068,0.0
6,2,Lee Juah ,MB,0,0,0,,KOR,DIG,3,19,16068,0.0
7,3,Yeum Hye Seon ,S,0,1,1,-100.0,KOR,DIG,3,19,16068,0.0
8,6,Park Eunjin ,MB,0,0,0,,KOR,DIG,3,19,16068,0.0
9,12,Moon Jungwon ,L,0,0,0,,KOR,DIG,3,19,16068,0.0
10,13,Park Jeongah (C),OH,0,0,0,,KOR,DIG,3,19,16068,0.0
11,16,Jeong Jiyun ,OH,0,2,2,-100.0,KOR,DIG,3,19,16068,0.0
12,17,Jung Hoyoung ,MB,0,1,1,-100.0,KOR,DIG,3,19,16068,0.0
13,97,Kang Sohwi ,OH,0,0,0,,KOR,DIG,3,19,16068,0.0
0,3,Alexandre Costa Nunes Nyeme Victoria ,L,16,6,24,41.67,BRA,DIG,0,0,16069,
1,5,Zalewski Daroit Priscila ,OH,11,7,19,21.05,BRA,DIG,0,0,16069,
2,16,Nascimento Kisy ,O,11,3,16,50.0,BRA,DIG,0,0,16069,
3,8,Silva Carneiro Macris Fernanda (C),S,9,6,17,17.65,BRA,DIG,0,0,16069,
4,11,Basso Maiara ,OH,5,4,10,10.0,BRA,DIG,0,0,16069,
5,17,Bergmann Julia Isabelle ,OH,5,1,7,57.14,BRA,DIG,0,0,16069,
6,15,Da Silva Ana Carolina ,MB,3,3,6,0.0,BRA,DIG,0,0,16069,
7,6,Daher de Menezes Thaisa ,MB,2,1,3,33.33,BRA,DIG,0,0,16069,
8,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,0,0,16069,
9,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,0,0,16069,
10,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,0,0,16069,
11,9,Ratzke Roberta Silva ,S,0,1,1,-100.0,BRA,DIG,0,0,16069,
12,14,Araujo Natália ,L,0,0,0,,BRA,DIG,0,0,16069,
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,0,0,16069,
0,3,Alexandre Costa Nunes Nyeme Victoria ,L,3,2,5,20.0,BRA,DIG,1,23,16069,0.0
1,5,Zalewski Daroit Priscila ,OH,3,3,6,0.0,BRA,DIG,1,23,16069,0.0
2,17,Bergmann Julia Isabelle ,OH,3,1,4,50.0,BRA,DIG,1,23,16069,0.0
3,16,Nascimento Kisy ,O,2,1,3,33.33,BRA,DIG,1,23,16069,0.0
4,8,Silva Carneiro Macris Fernanda (C),S,1,0,1,100.0,BRA,DIG,1,23,16069,0.0
5,15,Da Silva Ana Carolina ,MB,1,0,1,100.0,BRA,DIG,1,23,16069,0.0
6,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,1,23,16069,0.0
7,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,1,23,16069,0.0
8,6,Daher de Menezes Thaisa ,MB,0,0,0,,BRA,DIG,1,23,16069,0.0
9,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,1,23,16069,0.0
10,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,1,23,16069,0.0
11,11,Basso Maiara ,OH,0,0,0,,BRA,DIG,1,23,16069,0.0
12,14,Araujo Natália ,L,0,0,0,,BRA,DIG,1,23,16069,0.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,1,23,16069,0.0
0,5,Zalewski Daroit Priscila ,OH,5,1,7,57.14,BRA,DIG,2,25,16069,1.0
1,8,Silva Carneiro Macris Fernanda (C),S,5,0,6,83.33,BRA,DIG,2,25,16069,1.0
2,3,Alexandre Costa Nunes Nyeme Victoria ,L,3,3,6,0.0,BRA,DIG,2,25,16069,1.0
3,16,Nascimento Kisy ,O,2,1,3,33.33,BRA,DIG,2,25,16069,1.0
4,17,Bergmann Julia Isabelle ,OH,2,0,3,66.67,BRA,DIG,2,25,16069,1.0
5,11,Basso Maiara ,OH,1,3,4,-50.0,BRA,DIG,2,25,16069,1.0
6,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,2,25,16069,1.0
7,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,2,25,16069,1.0
8,6,Daher de Menezes Thaisa ,MB,0,0,0,,BRA,DIG,2,25,16069,1.0
9,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,2,25,16069,1.0
10,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,2,25,16069,1.0
11,14,Araujo Natália ,L,0,0,0,,BRA,DIG,2,25,16069,1.0
12,15,Da Silva Ana Carolina ,MB,0,1,1,-100.0,BRA,DIG,2,25,16069,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,2,25,16069,1.0
0,3,Alexandre Costa Nunes Nyeme Victoria ,L,4,0,4,100.0,BRA,DIG,3,21,16069,0.0
1,6,Daher de Menezes Thaisa ,MB,1,0,1,100.0,BRA,DIG,3,21,16069,0.0
2,8,Silva Carneiro Macris Fernanda (C),S,1,4,5,-60.0,BRA,DIG,3,21,16069,0.0
3,15,Da Silva Ana Carolina ,MB,1,0,1,100.0,BRA,DIG,3,21,16069,0.0
4,16,Nascimento Kisy ,O,1,1,3,0.0,BRA,DIG,3,21,16069,0.0
5,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,3,21,16069,0.0
6,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,3,21,16069,0.0
7,5,Zalewski Daroit Priscila ,OH,0,3,3,-100.0,BRA,DIG,3,21,16069,0.0
8,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,3,21,16069,0.0
9,9,Ratzke Roberta Silva ,S,0,1,1,-100.0,BRA,DIG,3,21,16069,0.0
10,11,Basso Maiara ,OH,0,1,2,-50.0,BRA,DIG,3,21,16069,0.0
11,14,Araujo Natália ,L,0,0,0,,BRA,DIG,3,21,16069,0.0
12,17,Bergmann Julia Isabelle ,OH,0,0,0,,BRA,DIG,3,21,16069,0.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,3,21,16069,0.0
0,3,Alexandre Costa Nunes Nyeme Victoria ,L,3,1,4,50.0,BRA,DIG,4,25,16069,1.0
1,11,Basso Maiara ,OH,3,0,3,100.0,BRA,DIG,4,25,16069,1.0
2,16,Nascimento Kisy ,O,2,0,2,100.0,BRA,DIG,4,25,16069,1.0
3,6,Daher de Menezes Thaisa ,MB,1,0,1,100.0,BRA,DIG,4,25,16069,1.0
4,8,Silva Carneiro Macris Fernanda (C),S,1,1,3,0.0,BRA,DIG,4,25,16069,1.0
5,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,4,25,16069,1.0
6,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,4,25,16069,1.0
7,5,Zalewski Daroit Priscila ,OH,0,0,0,,BRA,DIG,4,25,16069,1.0
8,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,4,25,16069,1.0
9,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,4,25,16069,1.0
10,14,Araujo Natália ,L,0,0,0,,BRA,DIG,4,25,16069,1.0
11,15,Da Silva Ana Carolina ,MB,0,0,0,,BRA,DIG,4,25,16069,1.0
12,17,Bergmann Julia Isabelle ,OH,0,0,0,,BRA,DIG,4,25,16069,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,4,25,16069,1.0
0,16,Nascimento Kisy ,O,4,0,5,80.0,BRA,DIG,5,15,16069,1.0
1,3,Alexandre Costa Nunes Nyeme Victoria ,L,3,0,5,60.0,BRA,DIG,5,15,16069,1.0
2,5,Zalewski Daroit Priscila ,OH,3,0,3,100.0,BRA,DIG,5,15,16069,1.0
3,8,Silva Carneiro Macris Fernanda (C),S,1,1,2,0.0,BRA,DIG,5,15,16069,1.0
4,11,Basso Maiara ,OH,1,0,1,100.0,BRA,DIG,5,15,16069,1.0
5,15,Da Silva Ana Carolina ,MB,1,2,3,-33.33,BRA,DIG,5,15,16069,1.0
6,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,5,15,16069,1.0
7,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,5,15,16069,1.0
8,6,Daher de Menezes Thaisa ,MB,0,1,1,-100.0,BRA,DIG,5,15,16069,1.0
9,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,5,15,16069,1.0
10,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,5,15,16069,1.0
11,14,Araujo Natália ,L,0,0,0,,BRA,DIG,5,15,16069,1.0
12,17,Bergmann Julia Isabelle ,OH,0,0,0,,BRA,DIG,5,15,16069,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,5,15,16069,1.0
0,12,Pusic Teodora ,L,13,8,23,21.74,SRB,DIG,0,0,16069,
1,8,Mirkovic Sladjana ,S,8,5,15,20.0,SRB,DIG,0,0,16069,
2,16,Jegdic Aleksandra ,L,8,3,11,45.45,SRB,DIG,0,0,16069,
3,1,Busa Bianka ,OH,7,5,12,16.67,SRB,DIG,0,0,16069,
4,2,Lazovic Katarina ,OH,7,4,12,25.0,SRB,DIG,0,0,16069,
5,13,Bjelica Ana (C),O,7,3,10,40.0,SRB,DIG,0,0,16069,
6,15,Stevanovic Jovana ,MB,5,1,8,50.0,SRB,DIG,0,0,16069,
7,9,Uzelac Aleksandra ,OH,4,2,6,33.33,SRB,DIG,0,0,16069,
8,14,Aleksic Maja ,MB,3,0,4,75.0,SRB,DIG,0,0,16069,
9,22,Lozo Sara ,O,3,1,5,40.0,SRB,DIG,0,0,16069,
10,3,Osmajic Minja ,MB,0,0,0,,SRB,DIG,0,0,16069,
11,7,Jaksic Ana ,S,0,0,0,,SRB,DIG,0,0,16069,
12,19,Milenkovic Bojana ,OH,0,1,1,-100.0,SRB,DIG,0,0,16069,
13,20,Zelenovic Jovana ,O,0,0,0,,SRB,DIG,0,0,16069,
0,16,Jegdic Aleksandra ,L,7,2,9,55.56,SRB,DIG,1,25,16069,1.0
1,2,Lazovic Katarina ,OH,4,2,7,28.57,SRB,DIG,1,25,16069,1.0
2,13,Bjelica Ana (C),O,3,1,4,50.0,SRB,DIG,1,25,16069,1.0
3,8,Mirkovic Sladjana ,S,2,2,4,0.0,SRB,DIG,1,25,16069,1.0
4,14,Aleksic Maja ,MB,1,0,1,100.0,SRB,DIG,1,25,16069,1.0
5,1,Busa Bianka ,OH,0,0,0,,SRB,DIG,1,25,16069,1.0
6,3,Osmajic Minja ,MB,0,0,0,,SRB,DIG,1,25,16069,1.0
7,7,Jaksic Ana ,S,0,0,0,,SRB,DIG,1,25,16069,1.0
8,9,Uzelac Aleksandra ,OH,0,0,0,,SRB,DIG,1,25,16069,1.0
9,12,Pusic Teodora ,L,0,0,0,,SRB,DIG,1,25,16069,1.0
10,15,Stevanovic Jovana ,MB,0,0,0,,SRB,DIG,1,25,16069,1.0
11,19,Milenkovic Bojana ,OH,0,1,1,-100.0,SRB,DIG,1,25,16069,1.0
12,20,Zelenovic Jovana ,O,0,0,0,,SRB,DIG,1,25,16069,1.0
13,22,Lozo Sara ,O,0,0,0,,SRB,DIG,1,25,16069,1.0
0,1,Busa Bianka ,OH,3,0,3,100.0,SRB,DIG,2,22,16069,0.0
1,2,Lazovic Katarina ,OH,3,2,5,20.0,SRB,DIG,2,22,16069,0.0
2,12,Pusic Teodora ,L,3,1,4,50.0,SRB,DIG,2,22,16069,0.0
3,9,Uzelac Aleksandra ,OH,2,1,3,33.33,SRB,DIG,2,22,16069,0.0
4,13,Bjelica Ana (C),O,2,1,3,33.33,SRB,DIG,2,22,16069,0.0
5,14,Aleksic Maja ,MB,2,0,2,100.0,SRB,DIG,2,22,16069,0.0
6,15,Stevanovic Jovana ,MB,2,0,2,100.0,SRB,DIG,2,22,16069,0.0
7,8,Mirkovic Sladjana ,S,1,2,4,-25.0,SRB,DIG,2,22,16069,0.0
8,16,Jegdic Aleksandra ,L,1,1,2,0.0,SRB,DIG,2,22,16069,0.0
9,3,Osmajic Minja ,MB,0,0,0,,SRB,DIG,2,22,16069,0.0
10,7,Jaksic Ana ,S,0,0,0,,SRB,DIG,2,22,16069,0.0
11,19,Milenkovic Bojana ,OH,0,0,0,,SRB,DIG,2,22,16069,0.0
12,20,Zelenovic Jovana ,O,0,0,0,,SRB,DIG,2,22,16069,0.0
13,22,Lozo Sara ,O,0,0,0,,SRB,DIG,2,22,16069,0.0
0,1,Busa Bianka ,OH,3,1,4,50.0,SRB,DIG,3,25,16069,1.0
1,12,Pusic Teodora ,L,3,3,7,0.0,SRB,DIG,3,25,16069,1.0
2,8,Mirkovic Sladjana ,S,2,0,2,100.0,SRB,DIG,3,25,16069,1.0
3,13,Bjelica Ana (C),O,1,1,2,0.0,SRB,DIG,3,25,16069,1.0
4,15,Stevanovic Jovana ,MB,1,1,3,0.0,SRB,DIG,3,25,16069,1.0
5,22,Lozo Sara ,O,1,0,1,100.0,SRB,DIG,3,25,16069,1.0
6,2,Lazovic Katarina ,OH,0,0,0,,SRB,DIG,3,25,16069,1.0
7,3,Osmajic Minja ,MB,0,0,0,,SRB,DIG,3,25,16069,1.0
8,7,Jaksic Ana ,S,0,0,0,,SRB,DIG,3,25,16069,1.0
9,9,Uzelac Aleksandra ,OH,0,0,0,,SRB,DIG,3,25,16069,1.0
10,14,Aleksic Maja ,MB,0,0,1,0.0,SRB,DIG,3,25,16069,1.0
11,16,Jegdic Aleksandra ,L,0,0,0,,SRB,DIG,3,25,16069,1.0
12,19,Milenkovic Bojana ,OH,0,0,0,,SRB,DIG,3,25,16069,1.0
13,20,Zelenovic Jovana ,O,0,0,0,,SRB,DIG,3,25,16069,1.0
0,12,Pusic Teodora ,L,4,3,7,14.29,SRB,DIG,4,12,16069,0.0
1,8,Mirkovic Sladjana ,S,1,0,2,50.0,SRB,DIG,4,12,16069,0.0
2,9,Uzelac Aleksandra ,OH,1,1,2,0.0,SRB,DIG,4,12,16069,0.0
3,22,Lozo Sara ,O,1,0,2,50.0,SRB,DIG,4,12,16069,0.0
4,1,Busa Bianka ,OH,0,3,3,-100.0,SRB,DIG,4,12,16069,0.0
5,2,Lazovic Katarina ,OH,0,0,0,,SRB,DIG,4,12,16069,0.0
6,3,Osmajic Minja ,MB,0,0,0,,SRB,DIG,4,12,16069,0.0
7,7,Jaksic Ana ,S,0,0,0,,SRB,DIG,4,12,16069,0.0
8,13,Bjelica Ana (C),O,0,0,0,,SRB,DIG,4,12,16069,0.0
9,14,Aleksic Maja ,MB,0,0,0,,SRB,DIG,4,12,16069,0.0
10,15,Stevanovic Jovana ,MB,0,0,0,,SRB,DIG,4,12,16069,0.0
11,16,Jegdic Aleksandra ,L,0,0,0,,SRB,DIG,4,12,16069,0.0
12,19,Milenkovic Bojana ,OH,0,0,0,,SRB,DIG,4,12,16069,0.0
13,20,Zelenovic Jovana ,O,0,0,0,,SRB,DIG,4,12,16069,0.0
0,12,Pusic Teodora ,L,3,1,5,40.0,SRB,DIG,5,11,16069,0.0
1,8,Mirkovic Sladjana ,S,2,1,3,33.33,SRB,DIG,5,11,16069,0.0
2,15,Stevanovic Jovana ,MB,2,0,3,66.67,SRB,DIG,5,11,16069,0.0
3,1,Busa Bianka ,OH,1,1,2,0.0,SRB,DIG,5,11,16069,0.0
4,9,Uzelac Aleksandra ,OH,1,0,1,100.0,SRB,DIG,5,11,16069,0.0
5,13,Bjelica Ana (C),O,1,0,1,100.0,SRB,DIG,5,11,16069,0.0
6,22,Lozo Sara ,O,1,1,2,0.0,SRB,DIG,5,11,16069,0.0
7,2,Lazovic Katarina ,OH,0,0,0,,SRB,DIG,5,11,16069,0.0
8,3,Osmajic Minja ,MB,0,0,0,,SRB,DIG,5,11,16069,0.0
9,7,Jaksic Ana ,S,0,0,0,,SRB,DIG,5,11,16069,0.0
10,14,Aleksic Maja ,MB,0,0,0,,SRB,DIG,5,11,16069,0.0
11,16,Jegdic Aleksandra ,L,0,0,0,,SRB,DIG,5,11,16069,0.0
12,19,Milenkovic Bojana ,OH,0,0,0,,SRB,DIG,5,11,16069,0.0
13,20,Zelenovic Jovana ,O,0,0,0,,SRB,DIG,5,11,16069,0.0
0,2,Akoz Simge Sebnem ,L,9,0,10,90.0,TUR,DIG,0,0,16070,
1,4,Vargas Melissa Teresa ,O,8,0,8,100.0,TUR,DIG,0,0,16070,
2,99,Karakurt Ebrar ,O,5,0,6,83.33,TUR,DIG,0,0,16070,
3,12,Şahin Elif ,S,4,1,5,60.0,TUR,DIG,0,0,16070,
4,14,Erdem Dündar Eda (C),MB,4,1,6,50.0,TUR,DIG,0,0,16070,
5,7,Baladin Hande ,OH,3,0,4,75.0,TUR,DIG,0,0,16070,
6,8,Guveli Yasemin ,MB,2,0,2,100.0,TUR,DIG,0,0,16070,
7,19,Kalac Asli ,MB,2,2,4,0.0,TUR,DIG,0,0,16070,
8,16,Sahin Saliha ,OH,1,0,1,100.0,TUR,DIG,0,0,16070,
9,22,Aydin İlkin ,OH,1,1,2,0.0,TUR,DIG,0,0,16070,
10,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,0,0,16070,
11,5,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,0,0,16070,
12,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,0,0,16070,
0,4,Vargas Melissa Teresa ,O,6,0,6,100.0,TUR,DIG,1,25,16070,1.0
1,2,Akoz Simge Sebnem ,L,3,0,3,100.0,TUR,DIG,1,25,16070,1.0
2,12,Şahin Elif ,S,2,1,3,33.33,TUR,DIG,1,25,16070,1.0
3,14,Erdem Dündar Eda (C),MB,1,0,1,100.0,TUR,DIG,1,25,16070,1.0
4,22,Aydin İlkin ,OH,1,0,1,100.0,TUR,DIG,1,25,16070,1.0
5,99,Karakurt Ebrar ,O,1,0,1,100.0,TUR,DIG,1,25,16070,1.0
6,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,1,25,16070,1.0
7,5,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,1,25,16070,1.0
8,7,Baladin Hande ,OH,0,0,0,,TUR,DIG,1,25,16070,1.0
9,8,Guveli Yasemin ,MB,0,0,0,,TUR,DIG,1,25,16070,1.0
10,16,Sahin Saliha ,OH,0,0,0,,TUR,DIG,1,25,16070,1.0
11,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,1,25,16070,1.0
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,1,25,16070,1.0
0,2,Akoz Simge Sebnem ,L,4,0,4,100.0,TUR,DIG,2,25,16070,1.0
1,8,Guveli Yasemin ,MB,2,0,2,100.0,TUR,DIG,2,25,16070,1.0
2,14,Erdem Dündar Eda (C),MB,2,1,3,33.33,TUR,DIG,2,25,16070,1.0
3,19,Kalac Asli ,MB,2,1,3,33.33,TUR,DIG,2,25,16070,1.0
4,4,Vargas Melissa Teresa ,O,1,0,1,100.0,TUR,DIG,2,25,16070,1.0
5,16,Sahin Saliha ,OH,1,0,1,100.0,TUR,DIG,2,25,16070,1.0
6,99,Karakurt Ebrar ,O,1,0,1,100.0,TUR,DIG,2,25,16070,1.0
7,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,2,25,16070,1.0
8,5,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,2,25,16070,1.0
9,7,Baladin Hande ,OH,0,0,0,,TUR,DIG,2,25,16070,1.0
10,12,Şahin Elif ,S,0,0,0,,TUR,DIG,2,25,16070,1.0
11,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,2,25,16070,1.0
12,22,Aydin İlkin ,OH,0,1,1,-100.0,TUR,DIG,2,25,16070,1.0
0,7,Baladin Hande ,OH,3,0,4,75.0,TUR,DIG,3,25,16070,1.0
1,99,Karakurt Ebrar ,O,3,0,4,75.0,TUR,DIG,3,25,16070,1.0
2,2,Akoz Simge Sebnem ,L,2,0,3,66.67,TUR,DIG,3,25,16070,1.0
3,12,Şahin Elif ,S,2,0,2,100.0,TUR,DIG,3,25,16070,1.0
4,4,Vargas Melissa Teresa ,O,1,0,1,100.0,TUR,DIG,3,25,16070,1.0
5,14,Erdem Dündar Eda (C),MB,1,0,2,50.0,TUR,DIG,3,25,16070,1.0
6,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,3,25,16070,1.0
7,5,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,3,25,16070,1.0
8,8,Guveli Yasemin ,MB,0,0,0,,TUR,DIG,3,25,16070,1.0
9,16,Sahin Saliha ,OH,0,0,0,,TUR,DIG,3,25,16070,1.0
10,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,3,25,16070,1.0
11,19,Kalac Asli ,MB,0,1,1,-100.0,TUR,DIG,3,25,16070,1.0
12,22,Aydin İlkin ,OH,0,0,0,,TUR,DIG,3,25,16070,1.0
0,13,King Brie ,S,9,2,12,58.33,CAN,DIG,0,0,16070,
1,3,Van Ryk Kiera ,OH,7,3,11,36.36,CAN,DIG,0,0,16070,
2,5,Murmann Julia ,L,3,1,6,33.33,CAN,DIG,0,0,16070,
3,8,Ogoms Alicia ,MB,3,0,3,100.0,CAN,DIG,0,0,16070,
4,6,White Jazmine Ruth ,MB,2,0,2,100.0,CAN,DIG,0,0,16070,
5,14,Howe Hilary ,OH,2,1,3,33.33,CAN,DIG,0,0,16070,
6,20,Palermo Arielle ,L,2,1,3,33.33,CAN,DIG,0,0,16070,
7,9,Gray Alexa (C),OH,1,1,2,0.0,CAN,DIG,0,0,16070,
8,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,0,0,16070,
9,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,0,0,16070,
10,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,0,0,16070,
11,16,Livingston Caroline ,OH,0,1,1,-100.0,CAN,DIG,0,0,16070,
12,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,0,0,16070,
13,26,Pelland Quinn ,S,0,0,0,,CAN,DIG,0,0,16070,
0,3,Van Ryk Kiera ,OH,1,2,4,-25.0,CAN,DIG,1,15,16070,0.0
